symbol,calendarYear,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted
ABT,2018,30578000000.0,12706000000.0,17872000000.0,0.5844724966,2300000000.0,9744000000.0,0.0,14222000000.0,26928000000.0,105000000.0,826000000.0,3278000000.0,7011000000.0,0.2292824907,3650000000.0,0.1193668651,-777000000.0,2873000000.0,0.0939564393,539000000.0,2368000000.0,0.0774412977,1.35,1.34
ABUS,2018,5945000.0,57934000.0,-51989000.0,-8.7449957948,57934000.0,16002000.0,0.0,76117000.0,134051000.0,3047000.0,226000.0,2181000.0,-58935000.0,-9.913372582,-89780000.0,-15.1017661901,28438000.0,-61342000.0,-10.3182506308,-4282000.0,-57060000.0,-9.5979814971,-1.03,-1.03
ABVC,2018,0.0,0.0,0.0,0.0,669668.0,723948.0,695148.0,1393616.0,1393616.0,93.0,155930.0,93.0,-1393523.0,0.0,-1393616.0,0.0,-2705837.0,-4099453.0,0.0,1850.0,-4101303.0,0.0,-0.35,-0.35
AC,2018,22779000.0,26607000.0,-3828000.0,-0.1680495193,0.0,26607000.0,0.0,9652000.0,36259000.0,13384000.0,262000.0,21000.0,-69294000.0,-3.0420123798,-13480000.0,-0.5917731244,-55381000.0,-68861000.0,-3.0230036437,-11478000.0,-58099000.0,-2.550550946,-2.52,-2.52
ACA,2018,1460400000.0,1188400000.0,272000000.0,0.1862503424,0.0,153900000.0,0.0,153900000.0,1342300000.0,400000.0,900000.0,67600000.0,163500000.0,0.1119556286,94900000.0,0.0649821967,100000.0,95000000.0,0.065050671,19300000.0,75700000.0,0.0518351137,1.55,1.55
ACAD,2018,223807000.0,18330000.0,205477000.0,0.9180990764,187163000.0,265758000.0,0.0,452921000.0,471251000.0,5348000.0,0.0,3005000.0,-240931000.0,-1.0765123522,-247444000.0,-1.1056133186,3508000.0,-243936000.0,-1.0899390993,1256000.0,-245192000.0,-1.0955510775,-1.94,-1.94
ACB,2018,55196000.0,11677000.0,43519000.0,0.7884448148,1679000.0,80415000.0,29445000.0,123627000.0,135304000.0,2514000.0,2282000.0,12260000.0,94578000.0,1.7134937314,-95772000.0,-1.7351257337,173098000.0,77326000.0,1.4009348504,8100000.0,71936000.0,1.3032828466,1.88,1.83
ACCD,2018,76828000.0,53435000.0,23393000.0,0.3044853438850419,31487000.0,21122000.0,22263000.0,82854000.0,136289000.0,0.0,1799000.0,7982000.0,-51505000.0,-0.670393606497631,-59461000.0,-0.7739496017077108,-1825000.0,-61286000.0,-0.7977039620971521,0.0,-61286000.0,-0.7977039620971521,-1.769561,-1.769561
ACCO,2018,1941200000.0,1313400000.0,627800000.0,0.3234082011,0.0,0.0,0.0,429100000.0,1742500000.0,4400000.0,41200000.0,70700000.0,269800000.0,0.1389861941,187000000.0,0.0963321657,-29100000.0,157900000.0,0.0813414383,51200000.0,106700000.0,0.0549660004,1.02,1.0
ACEL,2018,0.0,0.0,0.0,0.0,0.0,804050.0,0.0,804050.0,804050.0,7669551.0,0.0,7669551.0,6865501.0,0.0,-804050.0,0.0,7669551.0,6865501.0,0.0,0.0,6865501.0,0.0,0.12,0.12
ACER,2018,0.0,0.0,0.0,0.0,12452424.0,9260583.0,0.0,21713007.0,21713007.0,412553.0,987.0,460847.0,-21252160.0,0.0,-21713007.0,0.0,432116.0,-21280891.0,0.0,-432116.0,-20848775.0,0.0,-2.44,-2.44
ACET,2018,8181000.0,0.0,8181000.0,1.0,14717000.0,8428000.0,0.0,23145000.0,23145000.0,543000.0,0.0,1222000.0,-8666000.0,-1.0592837061,-14964000.0,-1.829116245,5076000.0,-9888000.0,-1.2086541988,-589000.0,-9299000.0,-1.1366581103,-0.47,-0.47
ACGL,2018,5474329000.0,0.0,5474329000.0,1.0,0.0,78994000.0,0.0,-4481923000.0,4632557000.0,0.0,120484000.0,105670000.0,1098076000.0,0.2005864098,992406000.0,0.1812835874,17492000.0,841772000.0,0.1537671558,113951000.0,757971000.0,0.1384591609,1.87,1.84
ACGLN,2018,5474329000.0,0.0,5474329000.0,1.0,0.0,78994000.0,0.0,-4481923000.0,4632557000.0,0.0,120484000.0,105670000.0,1098076000.0,0.2005864098,992406000.0,0.1812835874,17492000.0,841772000.0,0.1537671558,113951000.0,757971000.0,0.1384591609,2.03,1.97
ACGLO,2018,5474329000.0,0.0,5474329000.0,1.0,0.0,78994000.0,0.0,-4481923000.0,4632557000.0,0.0,120484000.0,105670000.0,1098076000.0,0.2005864098,992406000.0,0.1812835874,17492000.0,841772000.0,0.1537671558,113951000.0,757971000.0,0.1384591609,1.3,1.3
ACHC,2018,3012442000.0,119314000.0,2893128000.0,0.9603929304,0.0,1967055000.0,0.0,2480385000.0,2599699000.0,0.0,185410000.0,158832000.0,175024000.0,0.0581003717,412743000.0,0.1370127624,-581697000.0,-168954000.0,-0.0560853952,6532000.0,-175750000.0,-0.0583413722,-2.01,-2.01
ACHV,2018,0.0,0.0,0.0,0.0,5868000.0,6945000.0,0.0,12813000.0,12813000.0,171000.0,0.0,408000.0,-12405000.0,0.0,-12813000.0,0.0,126000.0,-12687000.0,0.0,-126000.0,-12561000.0,0.0,-71.57,-71.57
ACI,2018,59924600000.0,43563500000.0,16361100000.0,0.27302810531901756,0.0,0.0,0.0,16223700000.0,59787200000.0,0.0,874800000.0,1898100000.0,1855400000.0,0.030962242551473017,-4900000.0,-8.17694235756267e-05,-912600000.0,-917500000.0,-0.01531090737359949,-963800000.0,46300000.0,0.0007726376146023503,0.081514,0.079322
ACIW,2018,1009780000.0,430351000.0,579429000.0,0.5738170691,143630000.0,107422000.0,117881000.0,453518000.0,883869000.0,11142000.0,41530000.0,97350000.0,230679000.0,0.2284448098,125911000.0,0.124691517,-3724000.0,91799000.0,0.0909099012,22878000.0,68921000.0,0.068253481,0.59,0.59
ACLS,2018,442575000.0,262939000.0,179636000.0,0.4058882675,51876000.0,33193000.0,34608000.0,119677000.0,382616000.0,2328000.0,5110000.0,5772000.0,65587000.0,0.1481940914,59959000.0,0.1354776027,-5254000.0,54705000.0,0.1236061684,8820000.0,45885000.0,0.1036773428,1.42,1.35
ACM,2018,20155512000.0,19504863000.0,650649000.0,0.0322814424,0.0,135787000.0,0.0,135787000.0,19640650000.0,0.0,267519000.0,267570000.0,651914000.0,0.0323442044,424868000.0,0.0210794943,-247384000.0,177484000.0,0.0088057302,-19643000.0,136468000.0,0.0067707533,0.86,0.84
ACMR,2018,74643000.0,40194000.0,34449000.0,0.4615168201,10380000.0,7987000.0,9611000.0,27978000.0,68172000.0,29000.0,498000.0,1407000.0,7878000.0,0.1055423817,6471000.0,0.086692657,909000.0,7380000.0,0.0988706242,806000.0,6574000.0,0.0880725587,0.14,0.12
ACN,2018,41603428000.0,29160515000.0,12442913000.0,0.2990838399,0.0,2403315000.0,4198557000.0,6601872000.0,35762387000.0,56337000.0,19539000.0,926776000.0,6599721000.0,0.1586340674,5841041000.0,0.1403980701,-32948000.0,5808093000.0,0.1396061161,1593499000.0,4059907000.0,0.0975858768,6.46,6.2
ACNB,2018,73043000.0,0.0,73043000.0,1.0,0.0,28188000.0,565000.0,-38924000.0,-38924000.0,64195000.0,7399000.0,2853000.0,36972000.0,0.5061675999,34119000.0,0.4671084156,-7399000.0,26720000.0,0.365811919,4972000.0,21748000.0,0.2977424257,3.09,3.09
ACNT,2018,280841419.0,229604080.0,51237339.0,0.1824422451,0.0,445000.0,27691874.0,27357601.0,256961681.0,0.0,2210506.0,8440904.0,27125049.0,0.0965849307,23879738.0,0.0850292599,-7406099.0,16473639.0,0.0586581533,3376210.0,13097429.0,0.0466363866,1.49,1.48
ACOR,2018,471433000.0,99310000.0,372123000.0,0.7893444031,106383000.0,172254000.0,0.0,278637000.0,377947000.0,3518000.0,21597000.0,11479000.0,108499000.0,0.230147232,97020000.0,0.2057980667,-76597000.0,20423000.0,0.0433211082,-13259000.0,33682000.0,0.0714459955,4.3,4.27
ACR,2018,36615000.0,0.0,36615000.0,1.0,0.0,9146000.0,0.0,11142000.0,11142000.0,122779000.0,67616000.0,2908000.0,97608000.0,2.6657927079,94700000.0,2.5863717056,-67737000.0,26963000.0,0.736392189,-343000.0,27427000.0,0.749064591,2.64,2.62
ACRE,2018,55282000.0,0.0,55282000.0,1.0,0.0,6877000.0,0.0,6877000.0,6877000.0,118284000.0,63002000.0,0.0,102044000.0,1.8458811186,102044000.0,1.8458811186,39042000.0,39042000.0,0.7062334937,446000.0,38596000.0,0.6981657682,1.35,1.35
ACRS,2018,10091000.0,6850000.0,3241000.0,0.3211772867,63009000.0,26149000.0,47997000.0,137155000.0,144005000.0,0.0,0.0,1879000.0,-130859000.0,-12.9678921812,-135414000.0,-13.419284511,2676000.0,-132738000.0,-13.1540977108,2676000.0,-132738000.0,-13.1540977108,-4.03,-4.03
ACRX,2018,2151000.0,3976000.0,-1825000.0,-0.8484425848,13137000.0,20765000.0,0.0,33902000.0,37878000.0,1138000.0,12558000.0,575000.0,-34014000.0,-15.8131101813,-35727000.0,-16.6094839609,-11420000.0,-47147000.0,-21.9186424919,2000.0,-47149000.0,-21.919572292,-16.14,-16.14
ACST,2018,0.0,0.0,0.0,0.0,12133249.703812,3118297.055157,0.0,15251546.758969,15251546.758969,55753.014147,283411.155249,1243601.954452999,-14007944.804516,0.0,-15251546.758969,0.0,-1400020.133033,-16651566.892002,0.0,291154.6294359989,-16942721.521438,0.0,-7.75,-7.75
ACTG,2018,131506000.0,106655000.0,24851000.0,0.1889723663,0.0,18850000.0,0.0,21452000.0,128107000.0,969000.0,969000.0,27145000.0,-75736000.0,-0.5759128861,-24811000.0,-0.1886681976,-78858000.0,-103669000.0,-0.7883214454,1179000.0,-105029000.0,-0.7986631789,-2.1,-2.1
ACU,2018,137321395.0,86672413.0,50648982.0,0.3688353297,0.0,43192076.0,0.0,43192076.0,129864489.0,32818.0,1891042.0,3229200.0,10651466.0,0.0775659612,7456906.0,0.0543025797,-1925682.0,5531224.0,0.0402794044,932874.0,4598350.0,0.033486042,1.36,1.3
ADAP,2018,59505000.0,0.0,59505000.0,1.0,98269000.0,43601000.0,0.0,141870000.0,141870000.0,2849000.0,376000.0,-4842000.0,-87207000.0,-1.4655407109,-82365000.0,-1.3841693975,-12652000.0,-95017000.0,-1.5967901857,497000.0,-95514000.0,-1.605142425,-0.98,-0.98
ADBE,2018,9030008000.0,1194999000.0,7835009000.0,0.8676635724,1537812000.0,744898000.0,2620829000.0,4994640000.0,6189639000.0,92540000.0,89242000.0,346492000.0,3229610000.0,0.3576530608,2840369000.0,0.3145477833,-46493000.0,2793876000.0,0.3093990614,203102000.0,2590774000.0,0.2869071655,5.28,5.2
ADC,2018,148195000.0,17011000.0,131184000.0,0.8852120517,0.0,12165000.0,0.0,55863000.0,72874000.0,0.0,0.0,43698000.0,102386000.0,0.690887007,73002000.0,0.4926077128,-13688000.0,59314000.0,0.4002429232,516000.0,58172000.0,0.3925368602,1.81,1.8
ADEA,2018,406133000.0,13291000.0,392842000.0,0.9672742673,106406000.0,0.0,0.0,342763000.0,356054000.0,8746000.0,25665000.0,115126000.0,149175000.0,0.3673057841,23980000.0,0.0590446972,-17070000.0,6910000.0,0.0170141308,8673000.0,-289000.0,-0.0007115896,-0.0059,-0.0059
ADES,2018,23945000.0,6253000.0,17692000.0,0.7388598872,0.0,23369000.0,0.0,24092000.0,30345000.0,239000.0,2151000.0,723000.0,48751000.0,2.0359574024,-6400000.0,-0.2672791815,52277000.0,45877000.0,1.915932345,10423000.0,35454000.0,1.4806431405,1.78,1.77
ADI,2018,6200942000.0,1967640000.0,4233302000.0,0.6826869208,1165410000.0,0.0,0.0,2290249000.0,4257889000.0,9383000.0,253589000.0,809434000.0,2691169000.0,0.4339935771,1881735000.0,0.3034595389,-243218000.0,1638517000.0,0.2642367885,143085000.0,1495432000.0,0.2411620686,4.04,3.99
ADIL,2018,0.0,0.0,0.0,0.0,368459.0,6618763.0,0.0,6987222.0,6987222.0,7392.0,1167046.0,563.0,-10463769.0,0.0,-6987222.0,0.0,-4644156.0,-11631378.0,0.0,-3477110.0,-11631378.0,0.0,-2.44,-2.44
ADM,2018,64341000000.0,60160000000.0,4181000000.0,0.0649818933,0.0,2165000000.0,0.0,2165000000.0,62325000000.0,162000000.0,364000000.0,941000000.0,3493000000.0,0.0542888671,1814000000.0,0.0281935313,-492000000.0,2060000000.0,0.0320169099,245000000.0,1810000000.0,0.0281313626,3.24,3.19
ADMA,2018,16985290.0,42194635.0,-25209345.0,-1.4841869053,3926120.0,22502922.0,0.0,35079599.0,77274234.0,195403.0,5522783.0,3514680.0,-56774264.0,-3.3425548813,-60288944.0,-3.5494798146,-5454501.0,-65743445.0,-3.8706106872,5454501.0,-71197946.0,-4.1917415599,-1.58,-1.58
ADMP,2018,15086643.0,9797988.0,5288655.0,0.3505521407,18793836.0,0.0,0.0,44741898.0,54539886.0,245403.0,157765.0,3098916.0,-36119441.0,-2.394133738,-39463760.0,-2.6158079037,-10517.0,-39376122.0,-2.6099989242,-369340.0,-39006782.0,-2.5855176662,-1.0,-1.0
ADNT,2018,17439000000.0,16528000000.0,911000000.0,0.0522392339,0.0,0.0,0.0,694000000.0,17222000000.0,5000000.0,142000000.0,447000000.0,-616000000.0,-0.0353231263,-1063000000.0,-0.06095533,-58000000.0,-1121000000.0,-0.0642812088,480000000.0,-1601000000.0,-0.0918057228,-17.16,-17.16
ADP,2018,13325800000.0,7809000000.0,5516800000.0,0.414,0.0,2971500000.0,0.0,2971500000.0,10814100000.0,83500000.0,102700000.0,377600000.0,2651400000.0,0.19896741659037356,2045200000.0,0.15347671434360413,125900000.0,2171100000.0,0.16292455237209022,550300000.0,1620800000.0,0.12162872022692821,3.68,3.66
ADPT,2018,55663000.0,19668000.0,35995000.0,0.6466593608,39157000.0,20409000.0,24486000.0,85751000.0,105419000.0,3309000.0,0.0,6000000.0,-40447000.0,-0.7266406769,-49756000.0,-0.8938792376,3309000.0,-46447000.0,-0.8344322081,3309000.0,-46447000.0,-0.8344322081,-0.44,-0.44
ADSK,2018,2056600000.0,303400000.0,1753200000.0,0.852474958669649,755500000.0,305200000.0,1087300000.0,2168200000.0,2471600000.0,0.0,34500000.0,108400000.0,-414400000.0,-0.20149761742682096,-509100000.0,-0.24754449090732278,-48200000.0,-557300000.0,-0.2709812311582223,9600000.0,-566900000.0,-0.2756491296314305,-2.58,-2.58
ADT,2018,4581673000.0,1041336000.0,3540337000.0,0.7727170839,0.0,1246950000.0,0.0,3177879000.0,4219215000.0,0.0,663204000.0,1930929000.0,1961515000.0,0.4281219982,277840000.0,0.0606416041,-910458000.0,-632618000.0,-0.138075764,-23463000.0,-609155000.0,-0.1329547089,-0.81,-0.81
ADTN,2018,529277000.0,325712000.0,203565000.0,0.3846095712,124547000.0,124440000.0,0.0,248987000.0,574699000.0,4026000.0,533000.0,15891000.0,-16947000.0,-0.0320191507,-45422000.0,-0.0858189568,12051000.0,-33371000.0,-0.0630501609,-14029000.0,-19342000.0,-0.0365441914,-0.4,-0.4
ADTX,2018,0.0,0.0,0.0,0.0,525000.0,5044634.0,39837.0,5609471.0,5609471.0,0.0,79766.0,0.0,-5609471.0,0.0,-5609471.0,0.0,-79766.0,-5689237.0,0.0,0.0,-5689237.0,0.0,-72.61,-72.61
ADUS,2018,518119000.0,379843000.0,138276000.0,0.2668807745,0.0,105025000.0,0.0,113939000.0,493782000.0,2592000.0,5016000.0,8642000.0,35659000.0,0.0688239574,24299000.0,0.0468984924,-2424000.0,21875000.0,0.0422200305,4498000.0,17503000.0,0.0337818146,1.33,1.33
ADV,2018,3707628000.0,3108651000.0,598977000.0,0.1615526153,0.0,0.0,0.0,377726000.0,3486377000.0,0.0,229643000.0,-1092041000.0,-870790000.0,-0.234864447,221251000.0,0.0596745412,-1540808000.0,-1319557000.0,-0.3559032891,-168334000.0,-1151223000.0,-0.3105012153,-5.65,-5.65
ADVM,2018,1612000.0,0.0,1612000.0,1.0,50133000.0,24560000.0,0.0,74693000.0,74693000.0,0.0,0.0,1750000.0,-72127000.0,-44.7437965261,-78081000.0,-48.4373449132,4204000.0,-73877000.0,-45.8294044665,-1250000.0,-72627000.0,-45.0539702233,-1.18,-1.18
ADVWW,2018,3707628000.0,3108651000.0,598977000.0,0.1615526153,0.0,0.0,0.0,377726000.0,3486377000.0,0.0,229643000.0,225233000.0,446484000.0,0.1204230845,-1089914000.0,-0.2939653061,-1311165000.0,-1319557000.0,-0.3559032891,-168334000.0,-1157332000.0,-0.3121488995,0.0,0.0
AE,2018,1750213000.0,1739868000.0,10345000.0,0.0059107092,0.0,8937000.0,1681045000.0,8937000.0,1748805000.0,2155000.0,109000.0,10654000.0,14217000.0,0.0081230113,1408000.0,0.0008044735,2046000.0,3454000.0,0.0019734741,509000.0,2945000.0,0.0016826523,0.7,0.7
AEE,2018,6291000000.0,3496000000.0,2795000000.0,0.4442854872,0.0,0.0,0.0,1438000000.0,4934000000.0,33000000.0,401000000.0,1033000000.0,2486000000.0,0.3951676999,1357000000.0,0.2157049754,-299000000.0,1058000000.0,0.1681767605,237000000.0,815000000.0,0.129550151,3.34,3.32
AEHR,2018,29555000.0,17169000.0,12386000.0,0.4190830654711555,4181000.0,0.0,0.0,11471000.0,28640000.0,0.0,399000.0,417000.0,1271000.0,0.04300456775503299,915000.0,0.030959228556927763,-460000.0,455000.0,0.015395026222297412,-73000.0,528000.0,0.017864997462358315,0.02,0.02
AEI,2018,20380940.0,15533701.0,4847239.0,0.2378319646,461752.0,7160473.0,0.0,7622225.0,23155926.0,59346.0,509208.0,41197.0,-4439465.0,-0.2178243496,-4230312.0,-0.2075621635,-3163507.0,-7393819.0,-0.3627810592,-2654299.0,-4989870.0,-0.2448302188,-0.0286,-0.0286
AEIS,2018,718892000.0,353285000.0,365607000.0,0.5085701329,76008000.0,0.0,0.0,189815000.0,543100000.0,0.0,0.0,13592000.0,185844000.0,0.2585144917,171553000.0,0.2386352887,823000.0,172376000.0,0.2397801061,25227000.0,147025000.0,0.2045161165,3.76,3.74
AEL,2018,2936589000.0,0.0,2936589000.0,1.0,0.0,71914000.0,0.0,-719023000.0,2370847000.0,-1610835000.0,1651824000.0,3474000.0,2221040000.0,0.7563332833,2217566000.0,0.7551502781,-1651824000.0,565742000.0,0.1926527682,107726000.0,458016000.0,0.1559687106,5.07,5.01
AEMD,2018,149625.0,0.0,0.0,0.0,0.0,4980741.0,0.0,4980741.0,4980741.0,0.0,361597.0,35658.0,-5282303.0,-35.303612364243946,-4831116.0,-32.28816040100251,-868721.0,-5699837.0,-38.094148705096075,0.0,-5679558.0,-37.958616541353386,-6.899966,-6.899966
AEO,2018,3795549000.0,2425044000.0,1370505000.0,0.36108215175196,0.0,0.0,0.0,1047106000.0,3472150000.0,0.0,0.0,169473000.0,456646000.0,0.12031092208268158,302788000.0,0.07977449375571229,-15615000.0,287173000.0,0.07566046440185596,83010000.0,204163000.0,0.053790110468867613,1.15,1.13
AEP,2018,16195700000.0,7033900000.0,9161800000.0,0.5656933631,0.0,0.0,0.0,6408500000.0,13442400000.0,11600000.0,984400000.0,2400400000.0,5423900000.0,0.3348975345,1780500000.0,0.1099365881,-709200000.0,1973500000.0,0.1218533314,115300000.0,1923800000.0,0.1187846157,3.9,3.9
AEPPZ,2018,16195700000.0,10013100000.0,6182600000.0,0.3817433022,0.0,0.0,0.0,-3151600000.0,6861500000.0,11600000.0,-984400000.0,-2078800000.0,4956600000.0,0.3060441969,2877800000.0,0.1776891397,-831200000.0,2046600000.0,0.1263668752,115300000.0,1923800000.0,0.1187846157,3.9,3.9
