symbol,calendarYear,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted
AAPL,2020,274515000000.0,169559000000.0,104956000000.0,0.3823324773,18752000000.0,0.0,0.0,38668000000.0,208227000000.0,3763000000.0,2873000000.0,11056000000.0,77344000000.0,0.2817478098,66288000000.0,0.2414731435,803000000.0,67091000000.0,0.2443983025,9680000000.0,57411000000.0,0.2091361128,3.31,3.28
AAT,2020,344573000.0,121119000.0,223454000.0,0.6484953841,0.0,26581000.0,0.0,134873000.0,255992000.0,436000.0,53440000.0,108739000.0,197320000.0,0.5726507881,88581000.0,0.2570746982,-52993000.0,35588000.0,0.1032814527,-9000.0,35588000.0,0.1032814527,0.46,0.46
AB,2020,308404000.0,0.0,308404000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308404000.0,1.0,308404000.0,1.0,0.0,308404000.0,1.0,29024000.0,279380000.0,0.9058896772,2.88,2.88
ABBV,2020,45804000000.0,15387000000.0,30417000000.0,0.6640686403,6557000000.0,0.0,0.0,17856000000.0,33243000000.0,174000000.0,2280000000.0,6471000000.0,6947000000.0,0.1516679766,476000000.0,0.0103921055,2922000000.0,3398000000.0,0.0741856606,-1224000000.0,4616000000.0,0.1007772247,2.73,2.72
ABC,2020,189893926000.0,184702042000.0,5191884000.0,0.0273409693,0.0,0.0,0.0,3158279000.0,187860321000.0,20639000.0,137883000.0,391062000.0,2426248000.0,0.0127768594,2035186000.0,0.0107174887,-7329017000.0,-5293831000.0,-0.0278778322,-1894273000.0,-3399558000.0,-0.0179024052,-16.6,-16.6
ABCB,2020,1079147000.0,0.0,1079147000.0,1.0,0.0,360278000.0,8046000.0,-738903000.0,-738903000.0,726503000.0,88750000.0,19612000.0,359856000.0,0.3334633743,340244000.0,0.3152897613,0.0,340244000.0,0.3152897613,78256000.0,261988000.0,0.2427732274,3.78,3.77
ABCL,2020,233155000.0,27143000.0,206012000.0,0.883583882,29393000.0,11910000.0,3842000.0,41661000.0,68804000.0,293000.0,6511000.0,13884000.0,169915000.0,0.7287641269,156031000.0,0.6692157578,1802000.0,157833000.0,0.6769445219,38915000.0,118918000.0,0.5100383865,0.53,0.45
ABEO,2020,10000000.0,0.0,10000000.0,1.0,30139000.0,23779000.0,0.0,58504000.0,58504000.0,1301000.0,4115000.0,38803000.0,-42617000.0,-4.2617,-81420000.0,-8.142,-2814000.0,-84234000.0,-8.4234,4115000.0,-88349000.0,-8.8349,-23.84,-23.84
ABG,2020,7131800000.0,5908400000.0,1223400000.0,0.1715415463,0.0,635000000.0,146900000.0,829600000.0,6738000000.0,0.0,74400000.0,61500000.0,432300000.0,0.0606158333,370800000.0,0.0519924844,-32700000.0,338100000.0,0.0474073866,83700000.0,254400000.0,0.035671219,13.25,13.18
ABIO,2020,0.0,0.0,0.0,0.0,4992000.0,4774000.0,0.0,9766000.0,9766000.0,28000.0,9000.0,28000.0,-9738000.0,0.0,-9766000.0,0.0,19000.0,-9747000.0,0.0,-9000.0,-9738000.0,0.0,-2.07,-2.07
ABM,2020,5987600000.0,0.0,5987600000.0,1.0,0.0,0.0,0.0,5711500000.0,5711500000.0,0.0,44600000.0,48400000.0,326700000.0,0.054562763,278300000.0,0.0464793907,-225000000.0,53300000.0,0.0089017302,53100000.0,200000.0,3.34024e-05,0.003,0.003
ABNB,2020,3378199000.0,876042000.0,2502157000.0,0.740677799,2752872000.0,1134851000.0,1175325000.0,5940949000.0,6816991000.0,27117000.0,171688000.0,-794227000.0,-4233019000.0,-1.2530401554,-3438792000.0,-1.0179364804,-1243146000.0,-4681938000.0,-1.3859272352,-97222000.0,-4584716000.0,-1.3571479951,-16.12,-16.12
ABOS,2020,1436000.0,0.0,1436000.0,1.0,7997000.0,1351000.0,0.0,9348000.0,9348000.0,1000.0,0.0,-586000.0,-8498000.0,-5.9178272981,-7912000.0,-5.5097493036,587000.0,-7325000.0,-5.1009749304,-1000.0,-7324000.0,-5.1002785515,-0.26,-0.26
ABR,2020,434133000.0,0.0,434133000.0,1.0,0.0,144380000.0,37348000.0,-222791000.0,-222791000.0,339465000.0,169216000.0,56862000.0,268204000.0,0.6177922434,211342000.0,0.4868139487,25208000.0,236550000.0,0.5448791039,40393000.0,170949000.0,0.3937710333,1.44,1.41
ABSI,2020,4780000.0,0.0,4780000.0,1.0,11448000.0,0.0,0.0,18081000.0,18081000.0,0.0,634000.0,713000.0,-12588000.0,-2.6334728033,-13301000.0,-2.7826359833,-1052000.0,-14353000.0,-3.0027196653,216000.0,-14569000.0,-3.0479079498,-0.16,-0.16
ABT,2020,34608000000.0,15003000000.0,19605000000.0,0.5664875173,2420000000.0,0.0,0.0,14248000000.0,29251000000.0,46000000.0,500000000.0,2235000000.0,7592000000.0,0.2193712436,5357000000.0,0.1547907998,-389000000.0,4968000000.0,0.1435506241,497000000.0,4495000000.0,0.129883264,2.54,2.5
ABUS,2020,6914000.0,47481000.0,-40567000.0,-5.8673705525,47481000.0,14724000.0,0.0,64183000.0,64183000.0,741000.0,4011000.0,711000.0,-57095000.0,-8.2578825571,-57806000.0,-8.360717385,-5939000.0,-63745000.0,-9.2196991611,1466000.0,-65211000.0,-9.4317327162,-0.86,-0.86
ABVC,2020,483045.0,18716.0,464329.0,0.9612541275,549658.0,8420447.0,0.0,8970105.0,8988821.0,71045.0,405032.0,307828.0,-8197948.0,-16.9713960397,-8505776.0,-17.6086617189,-2308160.0,-10813936.0,-22.3870157025,-220352.0,-10593584.0,-21.9308428821,-5.37,-5.37
AC,2020,18983000.0,19436000.0,-453000.0,-0.0238634568,0.0,3101000.0,0.0,12016000.0,31452000.0,8495000.0,180000.0,-33857000.0,-46326000.0,-2.4403940368,-12469000.0,-0.6568508666,42352000.0,29883000.0,1.5741979666,9374000.0,18816000.0,0.991202655,0.84,0.84
ACA,2020,1935600000.0,1553600000.0,382000000.0,0.1973548254,0.0,0.0,0.0,223100000.0,1776700000.0,400000.0,10600000.0,118600000.0,270400000.0,0.1396982848,151800000.0,0.0784252945,-13600000.0,138200000.0,0.0713990494,31600000.0,106600000.0,0.0550733623,2.2,2.18
ACAD,2020,441755000.0,20550000.0,421205000.0,0.9534810019,319130000.0,388661000.0,0.0,707791000.0,728341000.0,6610000.0,0.0,2932000.0,-286586000.0,-0.6487442134,-286586000.0,-0.6487442134,5613000.0,-280973000.0,-0.6360380754,611000.0,-281584000.0,-0.637421195,-1.79,-1.79
ACB,2020,278906000.0,312445000.0,-33539000.0,-0.1202519845,26070000.0,265175000.0,91271000.0,450930000.0,763375000.0,4990000.0,77538000.0,97731000.0,-393231000.0,-1.4099051293,-490962000.0,-1.7603135106,-2892934000.0,-3383896000.0,-12.1327472338,-83403000.0,-3300493000.0,-11.8337109994,-33.84,-33.84
ACCD,2020,132507000.0,73685000.0,58822000.0,0.4439161705,42306000.0,26154000.0,30050000.0,107026000.0,180711000.0,0.0,2925000.0,8409000.0,-39795000.0,-0.3003237565,-48204000.0,-0.3637845548,-3032000.0,-51236000.0,-0.3866663648,129000.0,-51365000.0,-0.3876398983,-1.48,-1.48
ACCO,2020,1655200000.0,1162800000.0,492400000.0,0.2974867086,0.0,0.0,0.0,369100000.0,1531900000.0,1000000.0,38800000.0,86600000.0,199000000.0,0.1202271629,112400000.0,0.0679072015,-33800000.0,78600000.0,0.0474867086,16600000.0,62000000.0,0.037457709,0.65,0.65
ACDC,2020,547700000.0,577700000.0,-30000000.0,-0.0547745116,0.0,0.0,0.0,65000000.0,642700000.0,0.0,23300000.0,150700000.0,56000000.0,0.102245755,-94700000.0,-0.1729048749,-23300000.0,-118000000.0,-0.2154464123,500000.0,-118500000.0,-0.2163593208,-3.04,-3.04
ACEL,2020,316352000.0,211086000.0,105266000.0,0.3327495954,0.0,77420000.0,0.0,129945000.0,341031000.0,0.0,13707000.0,43577000.0,-24679000.0,-0.0780112027,-24679000.0,-0.0780112027,-5223000.0,-29902000.0,-0.0945212927,-16918000.0,-12984000.0,-0.0410428889,-0.16,-0.16
ACER,2020,0.0,0.0,0.0,0.0,11847902.0,10954923.0,0.0,22802825.0,22802825.0,13578.0,0.0,96202.0,-22706623.0,0.0,-22802825.0,0.0,-82624.0,-22885449.0,0.0,11810.0,-22897259.0,0.0,-2.06,-2.06
ACET,2020,17903000.0,0.0,17903000.0,1.0,34334000.0,22760000.0,0.0,57094000.0,57094000.0,785000.0,134000.0,-168000.0,-39359000.0,-2.1984583589,-39191000.0,-2.1890744568,-302000.0,-39493000.0,-2.205943138,-2815000.0,-36678000.0,-2.0487069206,-5.01,-5.01
ACGL,2020,8294948000.0,0.0,8294948000.0,1.0,0.0,81988000.0,0.0,-6821168000.0,6717399000.0,0.0,143456000.0,69031000.0,1542811000.0,0.1859940532,1473780000.0,0.1776719999,103769000.0,1577549000.0,0.1901819035,111838000.0,1405521000.0,0.1694430152,3.38,3.32
ACGLN,2020,8294948000.0,0.0,8294948000.0,1.0,0.0,81988000.0,0.0,-6821168000.0,6717399000.0,0.0,143456000.0,69031000.0,1542811000.0,0.1859940532,1473780000.0,0.1776719999,103769000.0,1577549000.0,0.1901819035,111838000.0,1405521000.0,0.1694430152,0.0,0.0
ACGLO,2020,8294948000.0,0.0,8294948000.0,1.0,0.0,81988000.0,0.0,-6821168000.0,6717399000.0,0.0,143456000.0,69031000.0,1542811000.0,0.1859940532,1473780000.0,0.1776719999,103769000.0,1577549000.0,0.1901819035,111838000.0,1405521000.0,0.1694430152,0.0,0.0
ACHC,2020,2089929000.0,1241763000.0,848166000.0,0.4058348394,0.0,157851000.0,0.0,515379000.0,1757142000.0,0.0,158105000.0,95256000.0,460862000.0,0.2205156252,365606000.0,0.1749370433,-181809000.0,183797000.0,0.0879441359,40606000.0,143191000.0,0.0685147677,1.63,1.62
ACHR,2020,0.0,0.0,0.0,0.0,21100000.0,3500000.0,0.0,24600000.0,24600000.0,0.0,200000.0,200000.0,-24400000.0,0.0,-24600000.0,0.0,-200000.0,-24800000.0,0.0,200000.0,-25000000.0,0.0,-0.1,-0.1
ACHV,2020,0.0,0.0,0.0,0.0,6882000.0,7868000.0,0.0,14750000.0,14750000.0,69000.0,0.0,255000.0,-14495000.0,0.0,-14750000.0,0.0,20000.0,-14730000.0,0.0,-69000.0,-14661000.0,0.0,-5.39,-5.39
ACI,2020,62455100000.0,44860900000.0,17594200000.0,0.2817095802,0.0,0.0,0.0,16641900000.0,61502800000.0,21000000.0,698000000.0,2261600000.0,3185400000.0,0.0510030406,923800000.0,0.0147914262,-324600000.0,599200000.0,0.0095940924,132800000.0,466400000.0,0.0074677648,0.8,0.8
ACIW,2020,1294322000.0,622459000.0,671863000.0,0.5190848954,139293000.0,152468000.0,103567000.0,527119000.0,1149578000.0,11628000.0,56630000.0,174276000.0,319020000.0,0.2464765337,144744000.0,0.1118299774,-46118000.0,98626000.0,0.0761989675,25966000.0,72660000.0,0.056137499,0.62,0.62
ACLS,2020,474560000.0,275976000.0,198584000.0,0.4184592043,61833000.0,39964000.0,38746000.0,140543000.0,416519000.0,738000.0,5211000.0,3056000.0,61097000.0,0.1287445212,58041000.0,0.1223048719,-2155000.0,55886000.0,0.1177638233,5904000.0,49982000.0,0.1053228254,1.5,1.46
ACLX,2020,0.0,0.0,0.0,0.0,25056000.0,7040000.0,0.0,32096000.0,32096000.0,0.0,0.0,629000.0,-31467000.0,0.0,-32096000.0,0.0,1000.0,-32095000.0,0.0,0.0,-32095000.0,0.0,-1.47,-1.47
ACM,2020,13239976000.0,12530416000.0,709560000.0,0.0535922422,0.0,188535000.0,0.0,188535000.0,12718951000.0,0.0,159914000.0,199401000.0,580862000.0,0.0438718318,381461000.0,0.028811306,-148858000.0,232603000.0,0.0175682343,45753000.0,186850000.0,0.0141125633,1.18,1.16
ACMR,2020,156624000.0,87025000.0,69599000.0,0.4443699561,19119000.0,12215000.0,16773000.0,48107000.0,135132000.0,897000.0,982000.0,1055000.0,7703000.0,0.0491814792,6648000.0,0.0424456022,12647000.0,19295000.0,0.1231931249,-2382000.0,18780000.0,0.1199049954,0.34,0.3
ACN,2020,44327039000.0,30350881000.0,13976158000.0,0.3152964492,0.0,2836585000.0,4625929000.0,7462514000.0,37813395000.0,69331000.0,33071000.0,2066882000.0,8580526000.0,0.1935731823,6513644000.0,0.1469451637,260687000.0,6774331000.0,0.1528261565,1589018000.0,5107839000.0,0.1152307737,8.03,7.89
ACNB,2020,93002000.0,0.0,93002000.0,1.0,0.0,36639000.0,561000.0,-70300000.0,-70300000.0,85290000.0,12222000.0,3651000.0,26353000.0,0.2833594976,22702000.0,0.2441022774,0.0,22702000.0,0.2441022774,4308000.0,18394000.0,0.1977806929,2.13,2.13
ACNT,2020,256000000.0,233348000.0,22652000.0,0.088484375,0.0,0.0,0.0,31823000.0,265171000.0,0.0,2110000.0,-10092000.0,-19263000.0,-0.0752460938,-9171000.0,-0.0358242187,-22802000.0,-31973000.0,-0.1248945312,-4706000.0,-27267000.0,-0.1065117187,-2.98,-2.98
ACON,2020,48652.0,66245.0,-17593.0,-0.361608978,1052127.0,1071369.0,336369.0,4460665.0,4526910.0,0.0,156059.0,194554.0,-4282904.0,-88.0314067253,-4477458.0,-92.0302968018,-157787.0,-4635245.0,-95.2734728274,155131.0,-4790376.0,-98.4620570583,-0.61,-0.61
ACOR,2020,152967000.0,33513000.0,119454000.0,0.7809135304,23012000.0,0.0,0.0,206351000.0,239864000.0,816000.0,30574000.0,21942000.0,-64955000.0,-0.4246340714,-86897000.0,-0.5680767747,-20770000.0,-107667000.0,-0.7038576948,-8073000.0,-99594000.0,-0.6510816058,-246.4,-246.4
ACR,2020,-149551000.0,0.0,-149551000.0,1.0,0.0,9555000.0,0.0,10026000.0,10026000.0,108243000.0,58008000.0,6524000.0,-191189000.0,1.2784200707,-197713000.0,1.322043985,0.0,-197713000.0,1.322043985,0.0,-197713000.0,1.322043985,-18.37,-18.37
ACRE,2020,78688000.0,0.0,78688000.0,1.0,0.0,7385000.0,0.0,-56496000.0,-56496000.0,121052000.0,51949000.0,892000.0,23084000.0,0.2933611224,22192000.0,0.2820252135,0.0,22192000.0,0.2820252135,352000.0,21840000.0,0.2775518503,0.66,0.66
ACRS,2020,6482000.0,5133000.0,1349000.0,0.2081147794,31731000.0,20530000.0,0.0,52261000.0,57394000.0,0.0,0.0,1324000.0,-50912000.0,-7.8543659364,-50912000.0,-7.8543659364,-424000.0,-51336000.0,-7.9197778463,-182000.0,-51154000.0,-7.8917000926,-1.2,-1.2
ACRV,2020,0.0,0.0,0.0,0.0,1870000.0,1298000.0,0.0,3168000.0,3168000.0,0.0,0.0,13000.0,-3155000.0,0.0,-3168000.0,0.0,-2138000.0,-5306000.0,0.0,0.0,-5306000.0,0.0,-0.41,-0.41
ACRX,2020,5416000.0,6032000.0,-616000.0,-0.1137370753,4017000.0,0.0,0.0,40347000.0,46379000.0,3893000.0,3305000.0,3893000.0,-37070000.0,-6.844534712,-40963000.0,-7.5633308715,588000.0,-40375000.0,-7.4547636632,4000.0,-40379000.0,-7.4555022157,-9.47,-9.47
ACST,2020,0.0,0.0,0.0,0.0,15974000.0,5799000.0,2665000.0,24438000.0,24438000.0,336000.0,247000.0,2610000.0,-21828000.0,0.0,-24438000.0,0.0,-1075000.0,-25513000.0,0.0,247000.0,-25760000.0,0.0,-14.62,-14.62
ACT,2020,1106459000.0,0.0,1106459000.0,1.0,0.0,0.0,0.0,-639616000.0,634041000.0,0.0,18244000.0,0.0,466843000.0,0.4219252589,466843000.0,0.4219252589,5575000.0,472418000.0,0.426963855,101997000.0,370421000.0,0.3347805929,2.27,2.27
ACTG,2020,29782000.0,24824000.0,4958000.0,0.1664763951,0.0,24476000.0,0.0,24476000.0,49300000.0,838000.0,5923000.0,838000.0,-18680000.0,-0.627224498,-19518000.0,-0.6553622994,131803000.0,112285000.0,3.7702303405,-1159000.0,113444000.0,3.8091464643,1.78,1.48
ACU,2020,164003040.0,104408326.0,59594714.0,0.3633756667,0.0,0.0,0.0,48182050.0,152590376.0,24654.0,944363.0,3110407.0,14523071.0,0.0885536695,11412664.0,0.0695881247,-1585936.0,9826728.0,0.0599179625,1727962.0,8098766.0,0.0493818041,2.42,2.31
ACVA,2020,208357000.0,113049000.0,95308000.0,0.4574264364,0.0,0.0,0.0,135955000.0,249004000.0,748000.0,633000.0,7992000.0,-32655000.0,-0.1567261959,-40647000.0,-0.1950834385,115000.0,-40532000.0,-0.1945315012,489000.0,-41021000.0,-0.1968784346,-0.27,-0.27
ACXP,2020,0.0,0.0,0.0,0.0,2202979.0,2397059.0,0.0,4600038.0,4600038.0,0.0,0.0,0.0,-4600038.0,0.0,-4600038.0,0.0,0.0,-4600038.0,0.0,0.0,-4600038.0,0.0,-0.48,-0.48
ADAP,2020,3958000.0,0.0,3958000.0,1.0,91568000.0,45795000.0,0.0,137363000.0,137363000.0,2313000.0,0.0,7594000.0,-125811000.0,-31.7865083375,-133405000.0,-33.7051541182,3475000.0,-129930000.0,-32.8271854472,162000.0,-130092000.0,-32.8681152097,-0.91,-0.91
ADBE,2020,12868000000.0,1722000000.0,11146000000.0,0.8661796705,2188000000.0,968000000.0,3591000000.0,6909000000.0,8631000000.0,43000000.0,116000000.0,799000000.0,5036000000.0,0.3913584085,4237000000.0,0.3292663973,-61000000.0,4176000000.0,0.3245259559,-1084000000.0,5260000000.0,0.408765931,10.94,10.83
ADC,2020,248568000.0,31752000.0,216816000.0,0.872260307,0.0,20793000.0,0.0,87551000.0,119303000.0,0.0,0.0,67028000.0,192156000.0,0.7730520421,125128000.0,0.5033954491,-32070000.0,93058000.0,0.3743764282,1086000.0,91381000.0,0.3676297834,1.76,1.74
ADEA,2020,892020000.0,78357000.0,813663000.0,0.9121577992,195154000.0,0.0,0.0,615254000.0,693611000.0,4040000.0,37873000.0,199981000.0,377608000.0,0.4233178628,177627000.0,0.1991289433,-41718000.0,135909000.0,0.1523609336,-7887000.0,146762000.0,0.1645277012,1.77,1.75
ADES,2020,61577000.0,44613000.0,16964000.0,0.2754924728,0.0,24434000.0,0.0,32971000.0,77584000.0,127000.0,3920000.0,8537000.0,23640000.0,0.3839095766,15103000.0,0.2452701496,-28894000.0,-13791000.0,-0.2239634929,6511000.0,-20302000.0,-0.3297010247,-1.13,-1.13
ADEX,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-526.0,-526.0,0.0,0.0,0.0,-526.0,0.0,-526.0,0.0,0.0,-526.0,0.0,0.0,-526.0,0.0,0.0,0.0
ADI,2020,5603056000.0,1912578000.0,3690478000.0,0.6586544914,1050519000.0,0.0,0.0,2139897000.0,4052475000.0,4305000.0,193305000.0,869938000.0,2368182000.0,0.4226589918,1498244000.0,0.2673976487,-186627000.0,1311617000.0,0.2340895754,90856000.0,1220761000.0,0.2178741387,3.31,3.28
ADIL,2020,0.0,0.0,0.0,0.0,5853291.0,5074694.0,0.0,10927985.0,10927985.0,32495.0,0.0,564.0,-10927421.0,0.0,-10927985.0,0.0,34995.0,-10892990.0,0.0,-32495.0,-10860495.0,0.0,-0.87,-0.87
ADM,2020,64355000000.0,59902000000.0,4453000000.0,0.0691943128,0.0,0.0,0.0,2687000000.0,62589000000.0,88000000.0,339000000.0,976000000.0,3687000000.0,0.0572915857,2711000000.0,0.042125709,-828000000.0,1883000000.0,0.0292595758,101000000.0,1772000000.0,0.0275347681,3.16,3.15
ADMA,2020,42219783.0,61291426.0,-19071643.0,-0.4517229044,5907013.0,0.0,0.0,45843234.0,107134660.0,288126.0,11985066.0,874951.0,-64039926.0,-1.5168227179,-64914877.0,-1.5375464388,-10833671.0,-75748548.0,-1.7941482077,11856538.0,-87605086.0,-2.0749771736,-1.02,-1.02
ADMP,2020,16527397.0,14893822.0,1633575.0,0.0988404284,8280750.0,0.0,0.0,38861490.0,53755312.0,0.0,159628.0,3691004.0,-33536911.0,-2.0291707763,-37227915.0,-2.2524971718,-12161000.0,-49388915.0,-2.9883057205,2174.0,-49391089.0,-2.9884372597,-44.57,-44.57
ADN,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1631364.0,1631364.0,0.0,0.0,0.0,-1631364.0,0.0,-1631364.0,0.0,836541.0,-794823.0,0.0,199030.0,-993853.0,0.0,-0.0484,-0.0484
ADNT,2020,12670000000.0,12078000000.0,592000000.0,0.0467245462,0.0,14000000.0,558000000.0,572000000.0,12650000000.0,11000000.0,220000000.0,332000000.0,374000000.0,0.0295185478,42000000.0,0.0033149171,-471000000.0,-429000000.0,-0.0338595107,57000000.0,-486000000.0,-0.0383583268,-5.18,-5.18
ADNWW,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1631364.0,1631364.0,0.0,0.0,0.0,-1631364.0,0.0,-1631364.0,0.0,836541.0,-794823.0,0.0,199030.0,-993853.0,0.0,0.0,0.0
ADOC,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-565298.0,-565298.0,0.0,0.0,0.0,-565298.0,0.0,-565298.0,0.0,0.0,-565298.0,0.0,0.0,-565298.0,0.0,-0.0479,-0.0479
ADOCR,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-565298.0,-565298.0,0.0,0.0,0.0,-565298.0,0.0,-565298.0,0.0,0.0,-565298.0,0.0,0.0,-565298.0,0.0,7.72,7.72
ADOCW,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-565298.0,-565298.0,0.0,0.0,0.0,-565298.0,0.0,-565298.0,0.0,0.0,-565298.0,0.0,0.0,-565298.0,0.0,-0.0001,-0.0001
ADP,2020,14589800000.0,8445100000.0,6144700000.0,0.4211641009,0.0,0.0,0.0,3003000000.0,11448100000.0,629700000.0,107100000.0,480000000.0,3780700000.0,0.259133093,3300700000.0,0.2262333959,-118100000.0,3182600000.0,0.2181386996,716100000.0,2466500000.0,0.1690564641,5.73,5.7
ADPT,2020,98382000.0,22530000.0,75852000.0,0.7709946942,116072000.0,49536000.0,61358000.0,228669000.0,251199000.0,6590000.0,0.0,1703000.0,-151114000.0,-1.5359923563,-152817000.0,-1.5533024334,6590000.0,-146227000.0,-1.4863186355,-6590000.0,-139637000.0,-1.4193348377,-1.06,-1.06
ADSK,2020,3274300000.0,324900000.0,2949400000.0,0.9007726842,851100000.0,405600000.0,1310300000.0,2605900000.0,2930800000.0,0.0,54000000.0,128300000.0,471300000.0,0.1439391626,343000000.0,0.1047552149,-48200000.0,294800000.0,0.0900345112,80300000.0,214500000.0,0.0655101854,0.98,0.96
ADT,2020,5315000000.0,1517000000.0,3798000000.0,0.7145813735,0.0,0.0,0.0,3637000000.0,5154000000.0,0.0,708000000.0,1914000000.0,2084000000.0,0.3920978363,170000000.0,0.0319849483,-949000000.0,-779000000.0,-0.1465663217,-147000000.0,-632000000.0,-0.1189087488,-0.83,-0.81
ADTH,2020,121015000.0,0.0,121015000.0,1.0,9709000.0,67584000.0,31608000.0,108901000.0,108901000.0,0.0,3285000.0,8780000.0,20894000.0,0.1726562823,12114000.0,0.100103293,-2639000.0,9475000.0,0.078296079,2780000.0,7327000.0,0.0605462133,0.0855,0.0855
ADTHW,2020,121015000.0,0.0,121015000.0,1.0,9709000.0,67584000.0,31608000.0,108901000.0,108901000.0,0.0,3285000.0,8780000.0,20894000.0,0.1726562823,12114000.0,0.100103293,-2639000.0,9475000.0,0.078296079,2780000.0,7327000.0,0.0605462133,0.0,0.0
ADTN,2020,506510000.0,288959000.0,217551000.0,0.4295097826,113287000.0,0.0,0.0,227259000.0,516218000.0,1936000.0,5000.0,16627000.0,5601000.0,0.0110580245,-11026000.0,-0.0217685732,4780000.0,-6246000.0,-0.0123314446,-8624000.0,2378000.0,0.0046948728,0.05,0.05
ADTX,2020,0.0,0.0,0.0,0.0,937966.0,7852256.0,81987.0,8872209.0,8872209.0,563.0,310081.0,18336.0,-8853873.0,0.0,-8872209.0,0.0,-277018.0,-9149227.0,0.0,310081.0,-9459308.0,0.0,-68.52,-68.52
