symbol,calendarYear,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted
AB,2016,239389000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239389000.0,1.0,0.0,0.0,0.0,239389000.0,1.0,22803000.0,216586000.0,0.9047449966372724,2.2366729307883846,2.2239394234494596
ABBV,2016,25638000000.0,5833000000.0,19805000000.0,0.7724861533660972,4566000000.0,5855000000.0,0.0,10421000000.0,16254000000.0,82000000.0,1047000000.0,1189000000.0,10120000000.0,0.39472657773617287,9384000000.0,0.36601919026445123,-1500000000.0,7884000000.0,0.30751228644980105,1931000000.0,5953000000.0,0.23219439893907481,3.738118,3.63
ABC,2016,146849686000.0,142577080000.0,4272606000.0,0.029095097962960576,0.0,0.0,2091237000.0,2455972000.0,145033052000.0,4437000.0,144349000.0,392166000.0,1927425000.0,0.013125155745991858,1525774000.0,0.010390039240533343,-134864000.0,1390910000.0,0.009471657978213179,-37019000.0,1427929000.0,0.00972374568100881,6.73,6.32
ABCB,2016,319000000.0,0.0,319000000.0,1.0,0.0,135140000.0,4181000.0,0.0,0.0,239065000.0,19694000.0,13895000.0,138835000.0,0.4352194357366771,0.0,0.0,0.0,105246000.0,0.3299247648902821,33146000.0,72100000.0,0.22601880877742947,2.1,2.08
ABEO,2016,889000.0,0.0,0.0,0.0,10655000.0,13290000.0,0.0,24770000.0,24770000.0,2014000.0,6000.0,825000.0,-21042000.0,-23.669291338582678,-23881000.0,-26.862767154105736,2008000.0,-21873000.0,-24.604049493813275,0.0,-21873000.0,-24.604049493813275,-15.99827245281069,-15.99827245281069
ABG,2016,6527800000.0,5469100000.0,1058700000.0,0.16218327767394836,0.0,0.0,0.0,760900000.0,6230000000.0,0.0,75500000.0,30700000.0,374000000.0,0.05729342197984007,297800000.0,0.045620270228867305,-30000000.0,267800000.0,0.04102454119305126,100600000.0,167200000.0,0.025613529826281442,7.43,7.4
ABIO,2016,0.0,0.0,0.0,0.0,12348000.0,4265000.0,0.0,16613000.0,16613000.0,169000.0,0.0,320000.0,-16143000.0,0.0,-16613000.0,0.0,169000.0,-16444000.0,0.0,0.0,-16463000.0,0.0,-32.579739,-32.579739
ABM,2016,5144700000.0,4623400000.0,521300000.0,0.1013275798,0.0,390100000.0,0.0,5038500000.0,5038500000.0,0.0,10400000.0,57500000.0,171300000.0,0.0332964021,113800000.0,0.0221198515,-61900000.0,51900000.0,0.0100880518,-10400000.0,57200000.0,0.0111182382,1.02,1.01
ABR,2016,161231152.0,0.0,0.0,0.0,0.0,51247446.0,17586871.0,150000000.0,0.0,118711895.0,63622771.0,26726460.0,141524083.0,0.8777713316840904,0.0,0.0,0.0,63305893.0,0.392640579780761,825000.0,50349852.0,0.3122836460289014,0.83,0.83
ABT,2016,20853000000.0,9024000000.0,11829000000.0,0.5672565098546971,1422000000.0,6672000000.0,0.0,8644000000.0,17668000000.0,99000000.0,431000000.0,1353000000.0,3534000000.0,0.1694720184146166,3185000000.0,0.15273581738838538,-1772000000.0,1413000000.0,0.06776003452740613,350000000.0,1400000000.0,0.0671366230278617,0.950526,0.94
ABUS,2016,1491000.0,61253000.0,-59762000.0,-40.08182427900738,61253000.0,39438000.0,0.0,101783000.0,163036000.0,1391000.0,1391000.0,1092000.0,-486683000.0,-326.41381623071766,-491639000.0,-329.7377598926895,2473000.0,-489166000.0,-328.07914151576125,-105002000.0,-384164000.0,-257.6552649228706,-7.24,-7.24
ABVC,2016,0.0,32.0,-32.0,0.0,0.0,4497263.0,4497263.0,4497263.0,4497295.0,361.0,10170.0,361.0,-4496934.0,0.0,-4497295.0,0.0,-9668.0,-4506963.0,0.0,836.0,-4507799.0,0.0,-0.42,-0.42
AC,2016,31227000.0,30968000.0,259000.0,0.00829410446088321,0.0,4057000.0,0.0,12491000.0,43459000.0,12669000.0,590000.0,17000.0,14701000.0,0.4707784929708265,-12232000.0,-0.3917123002529862,26577000.0,14345000.0,0.4593781022832805,3876000.0,10218000.0,0.3272168315880488,0.41,0.41
ACA,2016,1704000000.0,1355900000.0,348100000.0,0.20428403755868543,0.0,147300000.0,0.0,147300000.0,1503200000.0,100000.0,0.0,65600000.0,262800000.0,0.15422535211267605,200800000.0,0.11784037558685447,-3600000.0,197200000.0,0.11572769953051643,74200000.0,123000000.0,0.0721830985915493,2.520492,2.520492
ACAD,2016,17331000.0,4406000.0,12925000.0,0.7457734695055104,99284000.0,186456000.0,0.0,285740000.0,290146000.0,2763000.0,0.0,1828000.0,-268224000.0,-15.476544919508395,-272815000.0,-15.741445963879753,2763000.0,-270052000.0,-15.582020656626854,1341000.0,-271393000.0,-15.659396457215394,-2.34,-2.34
ACB,2016,1439271.0,-762965.0,2202236.0,1.5301051712985254,565140.0,3928197.0,1706385.0,6792938.0,6029973.0,72777.0,619119.0,593216.0,-4660008.0,-3.23775578053056,-4590702.0,-3.1896022361320417,-1281641.0,-5872343.0,-4.080081513488426,-148837.0,-5723506.0,-3.97667013369963,-0.480002,-0.480002
ACCO,2016,1557100000.0,1042000000.0,515100000.0,0.3308072699248603,0.0,0.0,0.0,342400000.0,1384400000.0,6400000.0,49300000.0,52000000.0,226400000.0,0.14539849720634512,167300000.0,0.10744332412818701,-42200000.0,125100000.0,0.08034166077965449,29600000.0,95500000.0,0.06133196326504399,0.89,0.87
ACER,2016,2905165.0,0.0,2905165.0,1.0,6497531.0,3122337.0,0.0,9857995.0,9857995.0,0.0,0.0,249630.0,-7741987.0,-2.664904403,-7991617.0,-2.7508306757,11503.0,-7980114.0,-2.746871176,-11503.0,-7968611.0,-2.7429116763,-11.71,-11.71
ACET,2016,546951000.0,411517000.0,135434000.0,0.2476163312618498,5942000.0,73159000.0,0.0,79101000.0,490618000.0,0.0,3954000.0,11849000.0,69668000.0,0.12737521277043098,56333000.0,0.1029946009788811,-2468000.0,53865000.0,0.09848231377216607,20382000.0,33483000.0,0.06121754965252829,1.1653962618774147,1.1448353677300236
ACGL,2016,4451732000.0,0.0,4451732000.0,1.0,0.0,81746000.0,0.0,0.0,3596180000.0,0.0,66252000.0,0.0,790364000.0,0.17754078637258489,0.0,0.0,56373000.0,855552000.0,0.19218407577095836,31374000.0,692738000.0,0.1556108948157706,1.833333,1.776667
ACGLN,2016,4451732000.0,0.0,4451732000.0,1.0,0.0,81746000.0,0.0,0.0,3596180000.0,0.0,66252000.0,0.0,790364000.0,0.17754078637258489,0.0,0.0,56373000.0,855552000.0,0.19218407577095836,31374000.0,692738000.0,0.1556108948157706,0.0,0.0
ACGLO,2016,4451732000.0,0.0,4451732000.0,1.0,0.0,81746000.0,0.0,0.0,3596180000.0,0.0,66252000.0,0.0,790364000.0,0.17754078637258489,0.0,0.0,56373000.0,855552000.0,0.19218407577095836,31374000.0,692738000.0,0.1556108948157706,1.19,1.19
ACHC,2016,2810914000.0,117425000.0,2693489000.0,0.9582253316892655,0.0,1800688000.0,0.0,2248347000.0,2365772000.0,0.0,181325000.0,135103000.0,351350000.0,0.12499493047457162,445142000.0,0.15836201320993812,-412187000.0,32955000.0,0.011723944595957044,28779000.0,6143000.0,0.002185410154846431,0.07,0.07
ACHV,2016,5062000.0,0.0,5062000.0,1.0,14788000.0,8933000.0,0.0,23721000.0,23721000.0,203000.0,0.0,1251000.0,-19941000.0,-3.9393520348,-21192000.0,-4.1864875543,1063000.0,-20129000.0,-3.9764915053,-1063000.0,-19066000.0,-3.7664954563,-1400.57,-1400.57
ACI,2016,58734000000.0,42672300000.0,16061700000.0,0.2734651139033609,0.0,0.0,15660000000.0,15660000000.0,58332300000.0,0.0,-950500000.0,1613700000.0,121400000.0,0.002066945891647087,401700000.0,0.0068393094289508636,-943500000.0,-541800000.0,-0.009224639901930738,-39600000.0,-502200000.0,-0.008550413729696598,-0.884155,-0.884155
ACIW,2016,1005701000.0,444914000.0,560787000.0,0.5576080763566905,169900000.0,113617000.0,118082000.0,491120000.0,936034000.0,530000.0,40184000.0,103454000.0,329219000.0,0.3273527619043831,221130000.0,0.21987648416378228,155568000.0,185581000.0,0.18452900017003065,56046000.0,129535000.0,0.12880070716843275,1.1,1.09
ACLS,2016,266980000.0,167382000.0,99598000.0,0.37305416136040154,34402000.0,24452000.0,23839000.0,82693000.0,250075000.0,238000.0,5073000.0,4258000.0,20355000.0,0.07624166604240018,16623000.0,0.06226309086822983,-5599000.0,11024000.0,0.041291482508053035,23000.0,11001000.0,0.041205333732863884,0.38,0.36
ACM,2016,17410825000.0,16768001000.0,642824000.0,0.03692093855403176,0.0,115088000.0,0.0,115088000.0,16883089000.0,0.0,258162000.0,398730000.0,715084000.0,0.041071230111152116,375537000.0,0.021569167457601807,-249982000.0,125555000.0,0.007211318245976282,-37917000.0,96109000.0,0.005520071564673127,0.62,0.62
ACMR,2016,27371000.0,14042000.0,13329000.0,0.4869752658,3259000.0,2673000.0,3907000.0,9839000.0,23881000.0,16000.0,181000.0,-1496000.0,1994000.0,0.0728508275,3490000.0,0.1275072157,-508000.0,2982000.0,0.1089474261,595000.0,2387000.0,0.0872090899,0.15,0.12
ACN,2016,34797661000.0,24520234000.0,10277427000.0,0.2953482132031805,0.0,1886543000.0,3580439000.0,5466982000.0,29987216000.0,30484000.0,16258000.0,729052000.0,6111171000.0,0.1756201659646032,4810445000.0,0.13824046966834927,793127000.0,5603572000.0,0.16103300736219023,1253969000.0,4111892000.0,0.11816575832496327,6.58,6.45
ACNB,2016,49325000.0,0.0,0.0,0.0,0.0,23457000.0,574000.0,0.0,0.0,40288000.0,3934000.0,1800000.0,20371000.0,0.4129954384186518,0.0,0.0,0.0,14637000.0,0.29674607197161684,3768000.0,10869000.0,0.2203547896604156,1.8,1.8
ACNT,2016,138565782.0,121661303.0,16904479.0,0.12199605671766786,0.0,0.0,0.0,25044650.0,146705953.0,0.0,932572.0,6611421.0,-1747308.0,-0.012609953011343017,-8140171.0,-0.05874589586626805,-1051796.0,-9191967.0,-0.06633648558343214,-2198000.0,-7093301.0,-0.05119085605131576,-0.82,-0.82
ACOR,2016,519601000.0,108109000.0,411492000.0,0.7919384297,203437000.0,235437000.0,0.0,438874000.0,546983000.0,339000.0,16527000.0,21582000.0,4441000.0,0.0085469428,-17141000.0,-0.0329887741,-25127000.0,-42268000.0,-0.0813470336,-6665000.0,-35603000.0,-0.0685198835,-4.72,-4.72
ACR,2016,29747000.0,0.0,0.0,0.0,0.0,11568000.0,0.0,0.0,0.0,112618000.0,53747000.0,-16458000.0,17916000.0,0.6022792214340942,-14343000.0,-0.48216626886744884,14001000.0,-342000.0,-0.011496957676404343,10992000.0,-30365000.0,-1.0207752042222744,-5.190005,-5.190005
ACRE,2016,45107000.0,0.0,45107000.0,1.0,0.0,6242000.0,0.0,6242000.0,0.0,81963000.0,36856000.0,167000.0,77589000.0,1.7201099607599708,0.0,0.0,30681000.0,30681000.0,0.680182676746403,230000.0,40336000.0,0.8942292770523422,1.42,1.41
ACRS,2016,0.0,0.0,0.0,0.0,33476000.0,15091000.0,0.0,48567000.0,48567000.0,0.0,0.0,120000.0,-47959000.0,0.0,-48567000.0,0.0,488000.0,-48079000.0,0.0,0.0,-48079000.0,0.0,-2.25,-2.25
ACRX,2016,17357000.0,12315000.0,5042000.0,0.29048798755545313,21402000.0,15597000.0,0.0,36999000.0,49314000.0,918000.0,12152000.0,2052000.0,-28987000.0,-1.6700466670507577,-31957000.0,-1.841159186495362,-11234000.0,-43191000.0,-2.4883908509535058,-34000.0,-43157000.0,-2.486431987094544,-19.048347103370816,-19.048347103370816
ACST,2016,27788.150039,60082.207348,-32294.057309000003,-1.1621521139,5453000.125451,1607427.441315,0.0,7060427.566766,7120509.774114,54235.449521,1668.499236,1821233.7005850002,-5271487.92349,-189.7027299799,-7092721.624075,-255.2426704952,2431305.9456430003,-4661415.678432,-167.7483269627,-2378738.9953579996,-2282676.6830740003,-82.1456872757,-1.71,-1.71
ACTG,2016,152699000.0,111270000.0,41429000.0,0.2713115344566762,3079000.0,35998000.0,0.0,36498000.0,147768000.0,0.0,0.0,34355000.0,-1524000.0,-0.009980418994230479,-37409000.0,-0.24498523238528086,798000.0,-36611000.0,-0.23975926495916805,18188000.0,-54067000.0,-0.3540756651975455,-1.08,-1.08
ACU,2016,124574371.0,79019315.0,45555056.0,0.36568561923543647,0.0,37113000.0,0.0,37113000.0,116132315.0,119.0,868626.0,2421746.0,10787075.0,0.08659144664675851,8442056.0,0.06776719747595594,-945353.0,7496703.0,0.06017853383341586,1645705.0,5850998.0,0.04696791124074791,1.76,1.64
ADAP,2016,14198000.0,0.0,14198000.0,1.0,63789000.0,23208000.0,0.0,86997000.0,86997000.0,1110000.0,0.0,5398000.0,-67401000.0,-4.747217918,-72799000.0,-5.1274123116,2112000.0,-70687000.0,-4.9786589661,892000.0,-71579000.0,-5.0414847162,-1.01,-1.01
ADBE,2016,5854430000.0,819908000.0,5034522000.0,0.8599508406454599,975987000.0,577710000.0,1910197000.0,3542428000.0,4362336000.0,47340000.0,70442000.0,331535000.0,1837115000.0,0.3137991230572404,1493602000.0,0.2551233851971926,-58464000.0,1435138000.0,0.24513710130619035,266356000.0,1168782000.0,0.19964061403074254,2.35,2.32
ADC,2016,91527000.0,8596000.0,82931000.0,0.9060823582112382,0.0,8015000.0,0.0,31422000.0,40018000.0,0.0,0.0,23407000.0,68525000.0,0.7486861800343069,51509000.0,0.5627738263026211,-5712000.0,45797000.0,0.5003660122149748,0.0,45118000.0,0.49294743627563453,1.97,1.97
ADEA,2016,259565000.0,551000.0,259014000.0,0.9978772176526111,44738000.0,0.0,0.0,148673000.0,149224000.0,1327000.0,2409000.0,34130000.0,127254000.0,0.49025870205921446,89388000.0,0.344376167819236,1327000.0,90715000.0,0.3494885674108605,34626000.0,56089000.0,0.21608845568547377,1.14,1.12
ADES,2016,50622000.0,39817000.0,10805000.0,0.21344474734305244,-648000.0,26572000.0,0.0,26903000.0,66720000.0,268000.0,5066000.0,979000.0,42785000.0,0.8451858875587689,-16098000.0,-0.3180040298684366,52838000.0,36740000.0,0.7257714037375055,-60938000.0,97678000.0,1.929556319386828,4.4,4.34
ADI,2016,3421409000.0,1194236000.0,2227173000.0,0.6509519908,653816000.0,0.0,0.0,1185377000.0,2379613000.0,21221000.0,88757000.0,227356000.0,1255468000.0,0.3669447295,1028112000.0,0.300493744,-71191000.0,956921000.0,0.2796862345,95257000.0,861664000.0,0.2518447809,2.79,2.76
ADIL,2016,0.0,0.0,0.0,0.0,146143.0,264664.0,0.0,410807.0,410807.0,240.0,9643.0,565.0,-409992.0,0.0,-410807.0,0.0,-9393.0,-420200.0,0.0,0.0,-420200.0,0.0,-0.1,-0.1
ADM,2016,62346000000.0,58662000000.0,3684000000.0,0.0590895968,0.0,2045000000.0,0.0,2045000000.0,60707000000.0,92000000.0,293000000.0,900000000.0,2940000000.0,0.0471561929,1438000000.0,0.0327206236,-218000000.0,1822000000.0,0.029224008,534000000.0,1279000000.0,0.0205145478,2.23,2.16
ADMA,2016,10661037.0,6360761.0,4300276.0,0.4033637628,7688238.0,8494742.0,0.0,21630671.0,27991432.0,50317.0,2239569.0,524389.0,-16806006.0,-1.5763950543,-17330395.0,-1.6255824832,-2184756.0,-19515151.0,-1.8305115159,2184756.0,-21699907.0,-2.0354405486,-1.79,-1.79
ADMP,2016,6473978.0,4853664.0,1620314.0,0.2502810482210474,9697136.0,0.0,0.0,26824691.0,31678355.0,9285.0,214396.0,2534628.0,-21262993.0,-3.2843783219529015,-25204377.0,-3.8931823679351396,1397471.0,-24012017.0,-3.709005035234905,-4574765.0,-19437252.0,-3.002366087743888,-1.11,-1.11
ADNT,2016,16837000000.0,15228000000.0,1609000000.0,0.0955633426,0.0,0.0,0.0,1222000000.0,16450000000.0,2000000.0,20000000.0,344000000.0,670000000.0,0.0397933123,369000000.0,0.0193621191,64000000.0,390000000.0,0.0231632714,1839000000.0,-1533000000.0,-0.0860604621,-15.5,-15.5
ADP,2016,11667800000.0,6840300000.0,4827500000.0,0.41374552186359037,0.0,2637000000.0,0.0,2637000000.0,9477300000.0,62400000.0,56200000.0,288600000.0,2578600000.0,0.22100138843655187,1813200000.0,0.15540204665832463,421500000.0,2234700000.0,0.19152710879514562,741300000.0,1492500000.0,0.12791614528874337,3.27,3.25
ADSK,2016,2504100000.0,370700000.0,2133400000.0,0.8519627810390958,790000000.0,293400000.0,1015500000.0,2132100000.0,2502800000.0,0.0,33900000.0,145800000.0,159400000.0,0.06365560480811469,1300000.0,0.0005191485963020646,-21600000.0,-20300000.0,-0.008106705003793778,310200000.0,-330500000.0,-0.13198354698294795,-1.44,-1.44
ADT,2016,2949766000.0,693430000.0,2256336000.0,0.7649203360537751,0.0,858896000.0,0.0,2091863000.0,2785293000.0,0.0,521491000.0,1232967000.0,951720000.0,0.32264254181518126,-229315000.0,-0.07774006480514048,-573423000.0,-802738000.0,-0.2721361626651063,-266151000.0,-536587000.0,-0.18190832764361647,-0.77,-0.77
ADTN,2016,636781000.0,345437000.0,291344000.0,0.4575262138788689,124804000.0,131805000.0,0.0,256609000.0,602046000.0,3918000.0,572000.0,14407000.0,61874000.0,0.09716684385997698,34735000.0,0.05454779586702493,12160000.0,46895000.0,0.07364384301667293,11666000.0,35229000.0,0.055323572782479374,0.72,0.72
ADUS,2016,400688000.0,294593000.0,106095000.0,0.2647820748312902,0.0,84213000.0,0.0,90860000.0,385453000.0,2812000.0,2332000.0,6647000.0,24997000.0,0.062385197460368164,15235000.0,0.03802210198458651,686000.0,15921000.0,0.039734157249530805,3994000.0,12024000.0,0.03000838557680789,1.043116,1.043116
ADV,2016,2100235000.0,1611285000.0,488950000.0,0.2328072811,0.0,97542000.0,0.0,267802000.0,1879087000.0,0.0,167360000.0,3884000.0,225032000.0,0.1071461051,221148000.0,0.1052967882,-167360000.0,53788000.0,0.0256104674,22623000.0,32149000.0,0.0153073347,0.16,0.16
ADVM,2016,1455000.0,0.0,0.0,0.0,31670000.0,24355000.0,0.0,56025000.0,56025000.0,0.0,0.0,1603000.0,-112919000.0,-77.60756013745704,-115284000.0,-79.23298969072165,762000.0,-114522000.0,-78.70927835051546,-775000.0,-113747000.0,-78.1766323024055,-3.14,-3.14
ADVWW,2016,2100235000.0,1611285000.0,488950000.0,0.2328072811,0.0,0.0,0.0,267802000.0,1879087000.0,0.0,167360000.0,170260000.0,391408000.0,0.1863639069,221148000.0,0.1052967882,0.0,53788000.0,0.0256104674,22623000.0,32149000.0,0.0153073347,0.0,0.0
AE,2016,1099540000.0,1082763000.0,16777000.0,0.015258198883169325,0.0,10410000.0,0.0,10410000.0,1093173000.0,582000.0,2000.0,18792000.0,25428000.0,0.02312603452352802,6054000.0,0.005505938847154264,580000.0,6634000.0,0.006033432162540699,2691000.0,3943000.0,0.0035860450733943288,0.6,0.6
AEE,2016,6076000000.0,3383000000.0,2693000000.0,0.4432192231731402,0.0,0.0,0.0,1312000000.0,4695000000.0,40000000.0,382000000.0,923000000.0,2340000000.0,0.38512179065174457,1381000000.0,0.22728768926925608,-340000000.0,1041000000.0,0.17132982225148125,382000000.0,653000000.0,0.10747202106649112,2.69,2.68
AEHR,2016,14501000.0,9356000.0,5145000.0,0.354803117026412,4324000.0,0.0,0.0,11299000.0,20655000.0,0.0,605000.0,203000.0,-5967000.0,-0.4114888628370457,-6154000.0,-0.4243845252051583,-621000.0,-6775000.0,-0.4672091579891042,10000.0,-6785000.0,-0.46789876560237226,-0.52,-0.52
AEIS,2016,483704000.0,230557000.0,253147000.0,0.5233510576716339,44445000.0,0.0,0.0,126290000.0,356847000.0,0.0,0.0,7813000.0,146395000.0,0.30265410250897246,126857000.0,0.2622616310801647,1219000.0,128076000.0,0.26478176736185766,11128000.0,127454000.0,0.2634958569703786,3.21,3.18
AEL,2016,1676817000.0,0.0,1676817000.0,1.0,0.0,53479000.0,0.0,0.0,1546570000.0,-725472000.0,766678000.0,3879000.0,900804000.0,0.5372106795,896925000.0,0.534897368,-766678000.0,130247000.0,0.0776751428,47004000.0,83243000.0,0.0496434614,0.98,0.97
AEMD,2016,886572.0,0.0,0.0,0.0,0.0,5271406.0,0.0,5271406.0,5271406.0,0.0,573782.0,38524.0,-4260023.0,-4.805050238446511,-4384834.0,-4.9458295547344155,-573782.0,-4958616.0,-5.5930212097833,0.0,-4872329.0,-5.49569465311334,-9.899951,-9.899951
AEO,2016,3521848000.0,2219114000.0,1302734000.0,0.3699006885021727,0.0,0.0,0.0,982856000.0,3201970000.0,0.0,0.0,148858000.0,475576000.0,0.13503592432154937,319878000.0,0.09082674777559963,1993000.0,321871000.0,0.09139264386197246,108580000.0,218138000.0,0.061938505012141355,1.12,1.11
AEP,2016,16380100000.0,6968000000.0,9412100000.0,0.5746057716375358,0.0,0.0,0.0,5937200000.0,12905200000.0,16300000.0,877200000.0,2090900000.0,3505300000.0,0.21399747254290266,1207100000.0,0.07369307879683275,-731500000.0,475600000.0,0.02903523177514179,-73700000.0,610900000.0,0.037295254607725224,1.24,1.24
AEPPZ,2016,16380100000.0,9968100000.0,6412000000.0,0.3914506016,0.0,0.0,0.0,-5004300000.0,4963800000.0,16300000.0,-860900000.0,-1817100000.0,5292000000.0,0.3230749507,3474900000.0,0.212141562,-2928100000.0,546800000.0,0.0333819696,73700000.0,613400000.0,0.0374478788,1.25,1.25
AES,2016,13586000000.0,11153000000.0,2433000000.0,0.1790814073310761,0.0,194000000.0,0.0,246000000.0,11399000000.0,464000000.0,1431000000.0,1176000000.0,1289000000.0,0.09487707934638599,2187000000.0,0.16097453260709554,-1083000000.0,137000000.0,0.01008390990725747,-188000000.0,-1130000000.0,-0.08317385543942293,-1.72,-1.72
AESC,2016,13586000000.0,11153000000.0,2433000000.0,0.1790814073,0.0,194000000.0,0.0,246000000.0,11399000000.0,464000000.0,1431000000.0,1176000000.0,1289000000.0,0.0948770793,113000000.0,0.0083173855,24000000.0,137000000.0,0.0100839099,-188000000.0,325000000.0,0.0239216841,0.0,0.0
AEY,2016,38663264.0,26222381.0,12440883.0,0.3217752904,0.0,0.0,0.0,12097022.0,38319403.0,90686.0,236024.0,1247754.0,1956941.0,0.0506149972,709187.0,0.0183426573,-236024.0,473163.0,0.0122380511,179000.0,294163.0,0.0076083333,0.03,0.03
AEYE,2016,994265.0,1226321.0,-232056.0,-0.23339451755819626,343712.0,2568227.0,713972.0,4196158.0,5422479.0,0.0,675997.0,570247.0,-8332386.0,-8.380447868525996,-4478214.0,-4.504044696333472,-4474419.0,-9578630.0,-9.633880303540806,0.0,-9578630.0,-9.633880303540806,-2.42,-2.42
AFG,2016,6498000000.0,0.0,6498000000.0,1.0,0.0,0.0,0.0,5711000000.0,5711000000.0,0.0,77000000.0,134000000.0,979000000.0,0.15066174207448446,0.0,0.0,224000000.0,787000000.0,0.12111418898122499,119000000.0,649000000.0,0.09987688519544476,7.47,7.33
