symbol,calendarYear,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted
CUE,2019,3458000.0,0.0,3458000.0,1.0,27487000.0,12740000.0,0.0,40227000.0,40227000.0,419000.0,0.0,5165592.0,-36769000.0,-10.6330248699,-36769000.0,-10.6330248699,483000.0,-36286000.0,-10.4933487565,412000.0,-36698000.0,-10.6124927704,-1.66,-1.66
CUEN,2019,967000.0,808000.0,159000.0,0.16442606,0.0,2305000.0,0.0,2305000.0,3113000.0,0.0,1092000.0,1923000.0,-223000.0,-0.2306101344,-2146000.0,-2.2192347466,860000.0,-1286000.0,-1.3298862461,3048000.0,-4334000.0,-4.4819027921,-61.65,-61.65
CUENW,2019,967000.0,808000.0,159000.0,0.16442606,0.0,2305000.0,0.0,2305000.0,3113000.0,0.0,1092000.0,1923000.0,-223000.0,-0.2306101344,-2146000.0,-2.2192347466,860000.0,-1286000.0,-1.3298862461,3048000.0,-4334000.0,-4.4819027921,0.0,0.0
CUK,2019,20825000000.0,12908000000.0,7917000000.0,0.3801680672,0.0,0.0,2480000000.0,4640000000.0,17548000000.0,23000000.0,206000000.0,2150000000.0,5426000000.0,0.2605522209,3276000000.0,0.1573109244,-216000000.0,3060000000.0,0.1469387755,71000000.0,2990000000.0,0.143577431,4.34,4.32
CULP,2019,296669000.0,246471000.0,50198000.0,0.1692054107,0.0,0.0,0.0,38405000.0,284876000.0,766000.0,42000.0,7492000.0,20110000.0,0.0677859837,12618000.0,0.0425322497,-622000.0,11996000.0,0.040435637,6424000.0,5676000.0,0.0191324338,0.46,0.45
CURI,2019,18026000.0,6810000.0,11216000.0,0.6222123599,0.0,14319000.0,41492000.0,55811000.0,62621000.0,2072000.0,0.0,3957000.0,-40638000.0,-2.2544102962,-44595000.0,-2.4739265505,2072000.0,-42523000.0,-2.3589814712,142000.0,-42665000.0,-2.3668589815,-3.24,-3.24
CURIW,2019,18026000.0,6810000.0,11216000.0,0.6222123599,0.0,14319000.0,41492000.0,55811000.0,62621000.0,2072000.0,0.0,3957000.0,-40638000.0,-2.2544102962,-44595000.0,-2.4739265505,2072000.0,-42523000.0,-2.3589814712,142000.0,-42665000.0,-2.3668589815,0.0,0.0
CURO,2019,830802000.0,0.0,830802000.0,1.0,0.0,160103000.0,53398000.0,-680757000.0,-680757000.0,0.0,69763000.0,18630000.0,168675000.0,0.2030267139,150045000.0,0.1806025985,-7590000.0,142455000.0,0.1714668477,38557000.0,111488000.0,0.1341932253,2.5,2.43
CURV,2019,909147000.0,586121000.0,323026000.0,0.3553066776,0.0,170530000.0,48774000.0,219304000.0,805425000.0,85000.0,1053000.0,27062000.0,130784000.0,0.1438535242,103722000.0,0.1140871608,-968000.0,102754000.0,0.1130224265,16042000.0,86712000.0,0.0953773152,0.79,0.79
CUTR,2019,181712000.0,83549000.0,98163000.0,0.5402119838,15085000.0,24033000.0,71109000.0,110227000.0,193776000.0,-199000.0,199000.0,1548000.0,-10516000.0,-0.0578717971,-12064000.0,-0.0663907722,-199000.0,-12263000.0,-0.0674859118,85000.0,-12348000.0,-0.067953685,-0.88,-0.88
CUZ,2019,657515000.0,222146000.0,435369000.0,0.662143069,0.0,37007000.0,0.0,294156000.0,516302000.0,0.0,53963000.0,257149000.0,393249000.0,0.5980836939,136100000.0,0.2069914755,-106844000.0,29256000.0,0.0444948024,-72312000.0,101568000.0,0.1544725215,0.79,0.78
CVBF,2019,484353000.0,0.0,484353000.0,1.0,0.0,129301000.0,5890000.0,-193279000.0,-193279000.0,456615000.0,22078000.0,10798000.0,301872000.0,0.6232479204,291074000.0,0.6009542627,0.0,291074000.0,0.6009542627,83247000.0,207827000.0,0.4290816822,1.48,1.48
CVCO,2019,962746000.0,757040000.0,205706000.0,0.2136659098,0.0,119468000.0,0.0,121567999.99999999,878608000.0,0.0,3444000.0,4698000.0,94818000.0,0.098487036,84138000.0,0.0873937674,2538000.0,86676000.0,0.0900299768,18054000.0,68622000.0,0.071277367,7.56,7.4
CVCY,2019,75341000.0,0.0,75341000.0,1.0,0.0,31783000.0,756000.0,-45389000.0,-45389000.0,66331000.0,2559000.0,695000.0,30647000.0,0.4067771864,29952000.0,0.3975524615,0.0,29952000.0,0.3975524615,8509000.0,21443000.0,0.2846126279,1.6,1.59
CVEO,2019,527555000.0,366814000.0,160741000.0,0.3046905062,0.0,0.0,0.0,183644000.0,550458000.0,78000.0,27383000.0,123768000.0,108224000.0,0.2051425918,-15544000.0,-0.0294642265,-53531000.0,-69075000.0,-0.1309342154,-10741000.0,-58334000.0,-0.1105742529,-4.19,-4.19
CVGI,2019,901238000.0,796101000.0,105137000.0,0.1166584188,0.0,0.0,0.0,64501000.0,860602000.0,0.0,19080000.0,1952000.0,42588000.0,0.0472549981,40636000.0,0.0450890886,-19080000.0,21556000.0,0.0239182103,5778000.0,15778000.0,0.0175070292,0.52,0.51
CVGW,2019,1195777000.0,1067695000.0,128082000.0,0.1071119448,0.0,0.0,0.0,59113000.0,1126808000.0,2675000.0,948000.0,1097000.0,72143000.0,0.0603314832,71046000.0,0.0594140881,-7496000.0,63550000.0,0.0531453607,12882000.0,50668000.0,0.042372449,2.89,2.88
CVI,2019,6364000000.0,5662000000.0,702000000.0,0.1103079824,0.0,0.0,0.0,126000000.0,5788000000.0,0.0,102000000.0,18000000.0,598000000.0,0.0939660591,580000000.0,0.0911376493,-89000000.0,491000000.0,0.0771527341,129000000.0,380000000.0,0.0597108737,3.78,3.78
CVLG,2019,894528000.0,780343000.0,114185000.0,0.127648324,0.0,85127000.0,0.0,98151000.0,878494000.0,0.0,0.0,80529000.0,16034000.0,0.0179245367,-64495000.0,-0.0720994759,76436000.0,11941000.0,0.0133489393,3464000.0,8477000.0,0.009476506,0.46,0.45
CVLT,2019,710957000.0,117006000.0,593951000.0,0.8354246459,92647000.0,100946000.0,370088000.0,574278000.0,691284000.0,5519000.0,0.0,12060000.0,22487000.0,0.0316291984,4908000.0,0.0069033711,5519000.0,10427000.0,0.0146661472,6866000.0,3561000.0,0.0050087417,0.0777,0.0748
CVLY,2019,77851000.0,0.0,77851000.0,1.0,0.0,34391000.0,1785000.0,-54179000.0,-54179000.0,85317000.0,21378000.0,3582000.0,27254000.0,0.3500789971,23672000.0,0.3040680274,0.0,23672000.0,0.3040680274,5025000.0,18647000.0,0.2395216503,1.89,1.88
CVM,2019,0.0,0.0,0.0,0.0,12659287.0,7998573.0,0.0,20195106.0,20195106.0,0.0,0.0,1394132.0,-18800974.0,0.0,-20195106.0,0.0,-1939534.0,-22134640.0,0.0,2558084.0,-24692724.0,0.0,-0.79,-0.79
CVNA,2019,3939896000.0,3433482000.0,506414000.0,0.1285348649,0.0,582697000.0,204020000.0,786717000.0,4220199000.0,0.0,80606000.0,41265000.0,-242768000.0,-0.0616178701,-284033000.0,-0.0720914968,-80606000.0,-364639000.0,-0.0925504125,-173104000.0,-191535000.0,-0.0486142274,-4.09,-4.09
CVR,2019,32873002.0,27128472.0,5744530.0,0.1747491756,0.0,0.0,0.0,5252946.0,32381418.0,144730.0,0.0,1382235.0,1873819.0,0.0570017609,491584.0,0.0149540343,191730.0,683314.0,0.02078648,145000.0,538314.0,0.0163755656,0.56,0.56
CVRX,2019,6257000.0,1683000.0,4574000.0,0.7310212562,8662000.0,0.0,0.0,14768000.0,16451000.0,0.0,1720000.0,-2590000.0,-12784000.0,-2.0431516701,-10194000.0,-1.6292152789,-4366000.0,-14560000.0,-2.326993767,73000.0,-14633000.0,-2.3386607,-1.41,-1.41
CVS,2019,256776000000.0,211248000000.0,45528000000.0,0.1773062903,0.0,0.0,0.0,33541000000.0,244789000000.0,0.0,3035000000.0,4495000000.0,16482000000.0,0.0641882419,11987000000.0,0.0466827118,-2990000000.0,8997000000.0,0.0350383213,2366000000.0,6634000000.0,0.0258357479,5.1,5.08
CVU,2019,87518688.0,78386997.0,9131691.0,0.1043398982,0.0,0.0,0.0,11562781.0,89949778.0,0.0,2104851.0,1213729.0,-1217361.0,-0.0139097263,-2431090.0,-0.027777953,-2015185.0,-4446275.0,-0.0508037209,3877.0,-4450152.0,-0.05084802,-0.38,-0.38
CVV,2019,19646652.0,16850077.0,2796575.0,0.1423435912,597456.0,6285496.0,898338.0,7781290.0,24631367.0,142579.0,482844.0,1596638.0,-3388077.0,-0.1724506038,-4984715.0,-0.2537182926,70965.0,-4913750.0,-0.2501062268,1413908.0,-6327658.0,-0.3220730942,-0.96,-0.96
CVX,2019,139865000000.0,109331000000.0,30534000000.0,0.2183105137,0.0,0.0,0.0,30851000000.0,140182000000.0,0.0,798000000.0,29200000000.0,35534000000.0,0.2540592714,6334000000.0,0.0452865263,-798000000.0,5536000000.0,0.0395810246,2691000000.0,2924000000.0,0.0209058735,1.55,1.54
CW,2019,2487961000.0,1589216000.0,898745000.0,0.3612375757,72520000.0,301411000.0,120861000.0,494792000.0,2084008000.0,0.0,31347000.0,23856000.0,427809000.0,0.1719516504,403953000.0,0.1623630756,-7491000.0,396462000.0,0.1593521763,88879000.0,307583000.0,0.1236285456,7.2,7.15
CWAN,2019,168001000.0,47145000.0,120856000.0,0.7193766704,39275000.0,36802000.0,19082000.0,95159000.0,142304000.0,0.0,17807000.0,1934000.0,27631000.0,0.1644692591,25697000.0,0.1529574229,-17892000.0,7805000.0,0.0464580568,73000.0,7732000.0,0.0460235356,0.0447,0.0447
CWBC,2019,37964000.0,0.0,37964000.0,1.0,0.0,18779000.0,774000.0,-26590000.0,-26590000.0,45739000.0,11382000.0,864000.0,12238000.0,0.3223580234,11374000.0,0.2995996207,0.0,11374000.0,0.2995996207,3411000.0,7963000.0,0.2097513434,0.94,0.93
CWBR,2019,0.0,0.0,0.0,0.0,6631928.0,5951106.0,0.0,12583034.0,12583034.0,290313.0,752051.0,290313.0,-12292721.0,0.0,-12583034.0,0.0,-461738.0,-13044772.0,0.0,604364.0,-13649136.0,0.0,-9.56,-9.56
CWCO,2019,68793651.0,40519303.0,28274348.0,0.4110022886,0.0,19348958.0,0.0,19348958.0,59868261.0,588509.0,2814.0,7207647.0,9673295.0,0.1406131941,2465648.0,0.0358412145,7705874.0,10171522.0,0.1478555339,66621.0,12176093.0,0.1769944293,0.81,0.8
CWEN,2019,1032000000.0,342000000.0,690000000.0,0.6686046512,5000000.0,29000000.0,0.0,430000000.0,772000000.0,0.0,404000000.0,474000000.0,826000000.0,0.8003875969,352000000.0,0.3410852713,-456000000.0,-104000000.0,-0.1007751938,-8000000.0,-96000000.0,-0.0930232558,-0.88,-0.88
CWH,2019,4892019000.0,3664553000.0,1227466000.0,0.2509119445,0.0,0.0,0.0,1141643000.0,4806196000.0,0.0,109471000.0,59932000.0,95828000.0,0.0195886402,35896000.0,0.0073376657,-126615000.0,-90719000.0,-0.0185442861,29582000.0,-120301000.0,-0.0245912782,-3.22,-3.22
CWK,2019,8751000000.0,6981700000.0,1769300000.0,0.2021826077,0.0,1273400000.0,0.0,1570100000.0,8551800000.0,0.0,150600000.0,438400000.0,625700000.0,0.0715004,187300000.0,0.0214032682,-144500000.0,42800000.0,0.0048908696,42600000.0,200000.0,2.28545e-05,0.0009,0.0009
CWST,2019,743290000.0,508656000.0,234634000.0,0.3156695233,0.0,92782000.0,0.0,172572000.0,681228000.0,367000.0,24735000.0,97927000.0,151002000.0,0.2031535471,53075000.0,0.0714055079,-23296000.0,29779000.0,0.0400637705,-1874000.0,31653000.0,0.0425849937,0.67,0.66
CWT,2019,714557000.0,282175000.0,432382000.0,0.6051049811,0.0,108617000.0,0.0,316690000.0,598865000.0,0.0,41221000.0,105131000.0,204543000.0,0.2862514817,99412000.0,0.1391239607,-18625000.0,80787000.0,0.1130588602,17671000.0,63116000.0,0.0883288527,1.31,1.31
CXDO,2019,14436000.0,4351000.0,10085000.0,0.6986007204,853000.0,4235000.0,3862000.0,8950000.0,13301000.0,6000.0,12000.0,116000.0,1251000.0,0.0866583541,1135000.0,0.0786228872,10000.0,1145000.0,0.0793155999,6000.0,1139000.0,0.0788999723,0.08,0.07
CXW,2019,1980689000.0,1422769000.0,557920000.0,0.2816797589,0.0,127078000.0,0.0,271650000.0,1694419000.0,0.0,84401000.0,148840000.0,430404000.0,0.2173001415,281564000.0,0.1421545735,-84839000.0,196725000.0,0.0993214987,7839000.0,188886000.0,0.095363785,1.59,1.59
CYAN,2019,30202000.0,19736000.0,10466000.0,0.3465333422,923000.0,5718000.0,6822000.0,13463000.0,33199000.0,0.0,582000.0,1908000.0,-1089000.0,-0.0360572148,-2997000.0,-0.099231839,-582000.0,-3579000.0,-0.118502086,17000.0,-3596000.0,-0.1190649626,-0.62,-0.62
CYCC,2019,0.0,0.0,0.0,0.0,4657000.0,5024000.0,0.0,9681000.0,9681000.0,224000.0,0.0,-101000.0,-9782000.0,0.0,-9681000.0,0.0,556000.0,-9125000.0,0.0,-1297000.0,-7828000.0,0.0,-9.59,-9.59
CYCCP,2019,0.0,0.0,0.0,0.0,4657000.0,5024000.0,0.0,9681000.0,9681000.0,224000.0,0.0,-101000.0,-9782000.0,0.0,-9681000.0,0.0,556000.0,-9125000.0,0.0,-1297000.0,-7828000.0,0.0,0.0,0.0
CYCN,2019,4507000.0,0.0,4507000.0,1.0,95140000.0,34404000.0,0.0,129544000.0,129544000.0,2029000.0,0.0,2700000.0,-122337000.0,-27.1437763479,-125037000.0,-27.7428444642,2029000.0,-123008000.0,-27.2926558686,-2029000.0,-120979000.0,-26.8424672731,-88.37,-88.37
CYH,2019,13210000000.0,8098000000.0,5112000000.0,0.3869795609,0.0,321000000.0,0.0,4231000000.0,12329000000.0,3000000.0,1041000000.0,608000000.0,1504000000.0,0.1138531416,896000000.0,0.0678274035,-1326000000.0,-430000000.0,-0.0325510977,160000000.0,-590000000.0,-0.044663134,-5.19,-5.19
CYN,2019,124501.0,0.0,124501.0,1.0,5707705.0,3982491.0,0.0,9690196.0,9690196.0,230521.0,0.0,159275.0,-9406420.0,-75.552967446,-9565695.0,-76.8322744396,230521.0,-9335174.0,-74.9807150143,-230521.0,-9104653.0,-73.1291555891,-0.34,-0.34
CYRX,2019,33941900.0,16590244.0,17351656.0,0.5112164021,3740642.0,17465191.0,13820868.0,35026701.0,51616945.0,0.0,1366924.0,772065.0,-16902980.0,-0.4979974604,-17675045.0,-0.5207441245,-594859.0,-18269904.0,-0.538269926,61575.0,-18331479.0,-0.5400840554,-0.55,-0.55
CYT,2019,0.0,0.0,0.0,0.0,12768000.0,3345000.0,0.0,16105000.0,16105000.0,0.0,0.0,215000.0,-15890000.0,0.0,-16105000.0,0.0,1061000.0,-15044000.0,0.0,0.0,-15044000.0,0.0,-0.77,-0.77
CYTH,2019,1007198.0,75493.0,931705.0,0.9250465152,4869160.0,3433472.0,5885.0,8322493.0,8397986.0,0.0,0.0,147426.0,-7243362.0,-7.1915968856,-7390788.0,-7.337969297,-141745.0,-7532533.0,-7.478701308,141745.0,-7674278.0,-7.619433319,-6.31,-6.31
CYTHW,2019,1007198.0,75493.0,931705.0,0.9250465152,4869160.0,3433472.0,5885.0,8322493.0,8397986.0,0.0,0.0,147426.0,-7243362.0,-7.1915968856,-7390788.0,-7.337969297,-141745.0,-7532533.0,-7.478701308,141745.0,-7674278.0,-7.619433319,0.0,0.0
CYTK,2019,26868000.0,86125000.0,-59257000.0,-2.2054860801,86125000.0,39610000.0,0.0,39610000.0,125735000.0,4535000.0,27360000.0,5828000.0,-93039000.0,-3.4628182224,-98867000.0,-3.6797305345,-22825000.0,-121692000.0,-4.5292541313,27360000.0,-149052000.0,-5.5475658776,-2.59,-2.59
CZFS,2019,58326000.0,0.0,58326000.0,1.0,0.0,20531000.0,0.0,-35016000.0,-35016000.0,61483000.0,12040000.0,259000.0,23569000.0,0.4040908,23310000.0,0.3996502417,0.0,23310000.0,0.3996502417,3820000.0,19490000.0,0.3341562939,5.31,5.3
CZNC,2019,72692000.0,0.0,72692000.0,1.0,0.0,31301000.0,0.0,-49283000.0,-49283000.0,64771000.0,10283000.0,1749000.0,25158000.0,0.3460903538,23409000.0,0.3220299345,0.0,23409000.0,0.3220299345,3905000.0,19504000.0,0.2683101304,1.46,1.46
CZR,2019,2528249000.0,1186149000.0,1342100000.0,0.5308417011,0.0,542747000.0,129373000.0,893645000.0,2079794000.0,0.0,286248000.0,257566000.0,667539000.0,0.2640321424,409973000.0,0.162156892,-284995000.0,124978000.0,0.049432631,43977000.0,81001000.0,0.0320383791,1.04,1.03
CZWI,2019,56318000.0,0.0,56318000.0,1.0,0.0,22771000.0,1214000.0,-44041000.0,-44041000.0,60423000.0,16910000.0,2605000.0,14882000.0,0.2642494407,12277000.0,0.217994247,0.0,12277000.0,0.217994247,2814000.0,9463000.0,0.1680279839,0.85,0.85
D,2019,16572000000.0,4562000000.0,12010000000.0,0.7247163891,0.0,0.0,0.0,9376000000.0,13938000000.0,0.0,1773000000.0,2655000000.0,5289000000.0,0.3191527878,2634000000.0,0.1589427951,-787000000.0,1847000000.0,0.1114530533,381000000.0,1448000000.0,0.0873762974,1.73,1.73
DAIO,2019,21568000.0,9018000.0,12550000.0,0.5818805638,6451000.0,0.0,0.0,13828000.0,22846000.0,53000.0,0.0,-69000.0,-1347000.0,-0.062453635,-1278000.0,-0.059254451,122000.0,-1156000.0,-0.0535979228,31000.0,-1187000.0,-0.0550352374,-0.14,-0.14
DAKT,2019,569704000.0,439410000.0,130294000.0,0.2287047309,35557000.0,34817000.0,64648000.0,135022000.0,574432000.0,1031000.0,160000.0,18635000.0,13851000.0,0.0243126255,-4784000.0,-0.0083973432,-160000.0,-4944000.0,-0.0086781908,-3986000.0,-958000.0,-0.001681575,-0.0213,-0.0213
DAL,2019,47007000000.0,34982000000.0,12025000000.0,0.255812964,0.0,1643000000.0,1993000000.0,5407000000.0,40389000000.0,0.0,301000000.0,2581000000.0,6380000000.0,0.1357244666,3799000000.0,0.0808177505,2399000000.0,6198000000.0,0.1318527028,1431000000.0,4767000000.0,0.1014104282,7.32,7.3
DALN,2019,183563000.0,107243000.0,76320000.0,0.4157700626,0.0,80134000.0,0.0,89612000.0,196855000.0,0.0,0.0,-13353000.0,-26645000.0,-0.1451545246,-13292000.0,-0.0724111068,27000000.0,13708000.0,0.0746773587,4416000.0,9292000.0,0.050620223,1.72,1.72
DAN,2019,8620000000.0,7489000000.0,1131000000.0,0.1312064965,0.0,767000000.0,0.0,779000000.0,8268000000.0,10000000.0,122000000.0,339000000.0,676000000.0,0.0784222738,337000000.0,0.0390951276,-166000000.0,171000000.0,0.019837587,-32000000.0,226000000.0,0.0262180974,1.57,1.56
DAR,2019,3363905000.0,2589085000.0,774820000.0,0.2303334963,0.0,0.0,0.0,684033000.0,3273118000.0,0.0,78674000.0,298685000.0,774506000.0,0.2302401524,475821000.0,0.1414490005,-95387000.0,380434000.0,0.1130929678,59467000.0,312600000.0,0.0929277135,1.9,1.86
DARE,2019,0.0,0.0,0.0,0.0,8546108.0,5798772.0,0.0,14344880.0,14344880.0,0.0,0.0,11137.0,-14333743.0,0.0,-14344880.0,0.0,81050.0,-14263830.0,0.0,0.0,-14263830.0,0.0,-0.92,-0.92
DASH,2019,885000000.0,523000000.0,362000000.0,0.409039548,107000000.0,245000000.0,594000000.0,978000000.0,1501000000.0,18000000.0,0.0,-18000000.0,-634000000.0,-0.7163841808,-616000000.0,-0.6960451977,-50000000.0,-666000000.0,-0.7525423729,1000000.0,-667000000.0,-0.7536723164,-2.36,-2.36
DATS,2019,0.0,0.0,0.0,0.0,0.0,980599.0,0.0,980599.0,980599.0,50.0,176218.0,0.0,-980549.0,0.0,-980549.0,0.0,-5576787.0,-6557336.0,0.0,176218.0,-6733554.0,0.0,-0.41,-0.41
DATSW,2019,0.0,0.0,0.0,0.0,0.0,980599.0,0.0,980599.0,980599.0,50.0,176218.0,0.0,-980549.0,0.0,-980549.0,0.0,-5576787.0,-6557336.0,0.0,176218.0,-6733554.0,0.0,0.0,0.0
DAVA,2019,287930000.0,189103000.0,98827000.0,0.3432327302,0.0,0.0,0.0,65857000.0,254960000.0,486000.0,345000.0,7900000.0,32970000.0,0.1145069982,33111000.0,0.1149967006,5030000.0,30100000.0,0.1045392977,6093000.0,24007000.0,0.0833779044,0.48,0.44
DAVE,2019,76227000.0,15216000.0,61011000.0,0.8003856901,0.0,9242000.0,22934000.0,59234000.0,74450000.0,429000.0,852000.0,805000.0,3011000.0,0.0395004395,2206000.0,0.0289398769,-874000.0,1332000.0,0.0174741233,545000.0,787000.0,0.0103244257,0.0677,0.0677
DAVEW,2019,76227000.0,15216000.0,61011000.0,0.8003856901,0.0,9242000.0,22934000.0,59234000.0,74450000.0,429000.0,852000.0,805000.0,3011000.0,0.0395004395,2206000.0,0.0289398769,-874000.0,1332000.0,0.0174741233,545000.0,787000.0,0.0103244257,0.0,0.0
DAWN,2019,0.0,0.0,0.0,0.0,13899000.0,1006000.0,0.0,14905000.0,14905000.0,0.0,2077000.0,-2000.0,-14907000.0,0.0,-14905000.0,0.0,-2079000.0,-16984000.0,0.0,-2273000.0,-14711000.0,0.0,-0.35,-0.35
DBGI,2019,3034216.0,1626505.0,1407711.0,0.4639455464,0.0,4584010.0,1671170.0,6255180.0,7881685.0,0.0,772592.0,15773.0,-4831696.0,-1.5924034413,-4847469.0,-1.5976018187,-805704.0,-5653173.0,-1.863141253,800.0,-5653973.0,-1.8634049125,-53.88,-53.88
DBGIW,2019,3034216.0,1626505.0,1407711.0,0.4639455464,0.0,4584010.0,1671170.0,6255180.0,7881685.0,0.0,772592.0,15773.0,-4831696.0,-1.5924034413,-4847469.0,-1.5976018187,-805704.0,-5653173.0,-1.863141253,800.0,-5653973.0,-1.8634049125,0.0,0.0
DBI,2019,3183738000.0,2239229000.0,944509000.0,0.2966666855,0.0,0.0,0.0,826042000.0,3065271000.0,3721000.0,2433000.0,79048000.0,90848000.0,0.0285350114,59005000.0,0.0185332461,-48328000.0,10677000.0,0.0033536051,29833000.0,-20466000.0,-0.0064282928,-0.26,-0.26
DBRG,2019,2326354000.0,1169167000.0,1157187000.0,0.4974251554,0.0,321746000.0,0.0,847418000.0,2016585000.0,166771000.0,535538000.0,489792000.0,475755000.0,0.2045067088,-14037000.0,-0.0060339054,-1622672000.0,-1636709000.0,-0.7035511362,14003000.0,-1650712000.0,-0.7095704265,-13.77,-13.77
DBTX,2019,0.0,0.0,0.0,0.0,29405000.0,14676000.0,0.0,44081000.0,44081000.0,1409000.0,0.0,1767000.0,-42314000.0,0.0,-44081000.0,0.0,1409000.0,-42672000.0,0.0,-1409000.0,-41263000.0,0.0,-5.61,-5.61
DBVT,2019,0.0,0.0,0.0,0.0,113694103.414284,49157630.612062,21217178.958688,169928981.091496,169928981.091496,75051.527915,1578322.430325,6461152.433014005,-163468948.83054,0.0,-169930101.263554,0.0,-1502150.7303519845,-171432251.993906,0.0,610493.771843,-172042745.76574898,0.0,-2.32,-2.32
DBX,2019,1661300000.0,411000000.0,1250300000.0,0.7526033829,662100000.0,245400000.0,423300000.0,1330800000.0,1741800000.0,0.0,0.0,173500000.0,93000000.0,0.0559802564,-80500000.0,-0.0484560284,28500000.0,-52000000.0,-0.0313007885,700000.0,-52700000.0,-0.0317221453,-0.13,-0.13
DCGO,2019,48299112.0,35109591.0,13189521.0,0.2730799895,1221453.0,27178122.0,1370409.0,33952255.0,69061846.0,0.0,0.0,4064675.0,-16698059.0,-0.3457218634,-20762734.0,-0.4298781725,-428276.0,-21191010.0,-0.4387453335,47032.0,-21238042.0,-0.4397190988,-0.21,-0.21
DCI,2019,2844900000.0,1896600000.0,948300000.0,0.3333333333,62300000.0,0.0,0.0,560100000.0,2456700000.0,0.0,19900000.0,88000000.0,476200000.0,0.1673872544,388200000.0,0.1364547084,-13000000.0,375200000.0,0.1318851278,108000000.0,267200000.0,0.0939224577,2.08,2.05
DCO,2019,721088000.0,568891000.0,152197000.0,0.2110657784,0.0,0.0,0.0,95964000.0,664855000.0,0.0,18290000.0,28305000.0,56233000.0,0.0779835471,27928000.0,0.038730363,9835000.0,37763000.0,0.052369475,5302000.0,32461000.0,0.045016697,2.82,2.75
DCOM,2019,159589000.0,0.0,159589000.0,1.0,0.0,60522000.0,1992000.0,-112727000.0,-112727000.0,238268000.0,90847000.0,5075000.0,51937000.0,0.3254422297,46862000.0,0.2936417924,0.0,46862000.0,0.2936417924,10676000.0,36186000.0,0.2267449511,1.01,1.01
DCOMP,2019,159589000.0,0.0,159589000.0,1.0,0.0,60522000.0,1992000.0,-112727000.0,-112727000.0,238268000.0,90847000.0,5075000.0,51937000.0,0.3254422297,46862000.0,0.2936417924,0.0,46862000.0,0.2936417924,10676000.0,36186000.0,0.2267449511,0.0,0.0
DCP,2019,7625000000.0,6426000000.0,1199000000.0,0.1572459016,0.0,275000000.0,0.0,1011000000.0,7437000000.0,0.0,304000000.0,404000000.0,662000000.0,0.0868196721,258000000.0,0.0338360656,-238000000.0,20000000.0,0.0026229508,-1000000.0,17000000.0,0.0022295082,-1.05,-1.05
DCPH,2019,25000000.0,0.0,25000000.0,1.0,157610000.0,0.0,0.0,225726000.0,225726000.0,8537000.0,67000.0,8537000.0,-192189000.0,-7.68756,-200726000.0,-8.02904,8470000.0,-192256000.0,-7.69024,-763000.0,-191493000.0,-7.65972,-4.47,-4.47
DCTH,2019,1580000.0,719000.0,861000.0,0.5449367089,9490000.0,0.0,0.0,20769000.0,21488000.0,0.0,4746000.0,1791000.0,-18117000.0,-11.4664556962,-19908000.0,-12.6,11029000.0,-8879000.0,-5.6196202532,4748000.0,-13627000.0,-8.6246835443,-526.14,-526.14
DD,2019,21512000000.0,14056000000.0,7456000000.0,0.346597248,955000000.0,0.0,0.0,4668000000.0,18724000000.0,55000000.0,668000000.0,1050000000.0,4075000000.0,0.1894291558,3025000000.0,0.1406191893,-3499000000.0,-474000000.0,-0.0220342135,140000000.0,-614000000.0,-0.028542209,-0.82,-0.82
DDD,2019,629094000.0,351053000.0,278041000.0,0.4419705163,80790000.0,0.0,0.0,335145000.0,686198000.0,0.0,7996000.0,50396000.0,-6708000.0,-0.0106629534,-57104000.0,-0.0907718083,-7996000.0,-65100000.0,-0.1034821505,4532000.0,-69632000.0,-0.1106861614,-0.61,-0.61
DDOG,2019,362780000.0,88949000.0,273831000.0,0.7548128342,111425000.0,35889000.0,146657000.0,293971000.0,382920000.0,0.0,0.0,12370000.0,-7770000.0,-0.0214179392,-20140000.0,-0.0555157396,4164000.0,-15976000.0,-0.0440377088,734000.0,-16710000.0,-0.0460609736,-0.12,-0.12
DDS,2019,6503349000.0,4291520000.0,2211829000.0,0.3401061515,0.0,1719826000.0,0.0,1943641000.0,6235161000.0,1030000.0,53548000.0,225849000.0,487390000.0,0.0749444632,268188000.0,0.041238445,-60226000.0,207962000.0,0.031977678,37730000.0,170263000.0,0.0261808185,6.24,6.24
DE,2019,38379000000.0,26792000000.0,11587000000.0,0.3019098986,1783000000.0,3694000000.0,-143000000.0,6912000000.0,33704000000.0,0.0,1466000000.0,2019000000.0,7573000000.0,0.1973214518,5554000000.0,0.1447145574,-1466000000.0,4088000000.0,0.1065165846,852000000.0,3253000000.0,0.0847598947,10.28,10.15
DEA,2019,221722000.0,71922000.0,149800000.0,0.6756208225,0.0,20184000.0,0.0,112623000.0,184545000.0,0.0,33460000.0,92439000.0,129616000.0,0.5845879074,37177000.0,0.167673934,-28953000.0,8224000.0,0.037091493,34477000.0,-26253000.0,-0.1184050297,-0.38,-0.38
