symbol,calendarYear,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted
ARYD,2022,0,0,0,0,0,1009074,0,1009074,1009074,0,-2076558,-2076558,-3085632,0,-1009074,0,2076558,1067484,0,-2076558,3144042,0,0.16,0.16
ASAN,2022,378437000,38897000,339540000,0.89721671,203124000,118703000,282897000,604724000,643621000,506000,19921000,8464000,-256720000,-0.678369187,-265184000,-0.700734865,-19921000,-285105000,-0.753375066,3237000,-288342000,-0.76192867,-1.63,-1.63
ASB,2022,88513000,0,88513000,1,0,476751000,25525000,604136000,604136000,1145252000,187931000,8811000,701460000,7.92493758,692649000,7.82539288,-233019000,459630000,5.192796538,93508000,366122000,4.13636415,2.36,2.34
ASCA,2022,0,0,0,0,0,504907,0,504907,504907,1005557,-1005557,0,-504907,0,-504907,0,1005557,500650,0,-1005.557,500650,0,0.25,0.25
ASCAR,2022,0,0,0,0,0,504.907,0,504.907,504.907,1005.557,-1005.557,1005.557,500.65,0,-504.907,0,1005.557,500.65,0,-1005.557,1506.207,0,0.0003,0.0008
ASCB,2022,0,0,0,0,0,424790,0,424790,424790,2867339,-2867339,2867339,-424790,0,-3292129,0,5734678,2442549,0,-2867339,5309888,0,397.8,397.8
ASGN,2022,4581100000,3211500000,1369600000,0.298967497,0,0,0,960100000,4171600000,0,45900000,65100000,474600000,0.103599572,409500000,0.089389011,-45900000,363600000,0.079369584,96700000,268100000,0.058523062,5.09,5.03
ASH,2022,2391000000,1561000000,830000000,0.34713509,55000000,0,0,542000000,2103000000,4000000,62000000,241000000,487000000,0.203680468,246000000,0.102885822,-40000000,206000000,0.08615642,25000000,181000000,0.075700544,3.35,3.23
ASIX,2022,1945640000,1631161000,314479000,0.161632676,0,0,0,87748000,1718909000,0,2781000,69353000,297925000,0.153124422,228572000,0.117479081,-2781000,225791000,0.116049732,53905000,171886000,0.088344195,6.15,5.92
ASLE,2022,408544000,257150000,151394000,0.370569633,0,0,0,96348000,353498000,1093000,1093000,12382000,67428000,0.165044646,55046000,0.134737017,2836000,57882000,0.141678742,14021000,43861000,0.107359305,1.02,0.92
ASMB,2022,0,0,0,0,69980000,24134000,0,94114000,94114000,1022000,-498000,498000,-94114000,0,-94114000,0,1022000,-93092000,0,-1022000,-92070000,0,-1.9,-1.9
ASNS,2022,8831000,4721000,4110000,0.465405956,2766000,4163000,3282000,10211000,14932000,0,830000,-3485000,-9586000,-1.085494282,-6101000,-0.690861737,-4881000,-10982000,-1.243573774,4051000,-15033000,-1.70229872,-1.29,-1.29
ASO,2022,6773128000,4422033000,2351095000,0.347121005,0,0,0,1443148000,5865181000,0,48989000,108095000,1016042000,0.150010748,907947000,0.134051357,-48407000,859540000,0.126904438,188159000,671381000,0.099124216,7.38,7.12
ASPA,2022,0,0,0,0,0,3368778,0,3368778,3368778,834403,-987594,-153191,-3521969,0,-3368778,0,987594,-2381184,0,119000,-2500184,0,-0.46,-0.46
ASPAW,2022,0,0,0,0,0,3368778,0,3368778,3368778,834403,-987594,-153191,-3521969,0,-3368778,0,987594,-2381184,0,119000,-2500184,0,-0.46,-1.45
ASPI,2022,0,0,0,0,1273536,3825512,0,5099048,5099048,3382,-153909,-150527,-5249575,0,-5099048,0,153909,-4945139,0,-153909,-4791230,0,-0.18,-0.18
ASPN,2022,180364000,175388000,4976000,0.027588654,16930000,38499000,28792000,84221000,259609000,1617000,5110000,1617000,-77628000,-0.43039631,-79245000,-0.439361513,-3493000,-82738000,-0.458727906,3493000,-86231000,-0.478094298,-2.19,-2.19
ASPS,2022,153120000,131305000,21815000,0.142469958,0,45365000,3107000,54755000,186060000,665000,16639000,13553000,-19387000,-0.126613114,-32940000,-0.215125392,-14627000,-47567000,-0.310651776,5266000,-52833000,-0.345043103,-3.29,-3.29
ASRT,2022,156234000,18748000,137486000,0.880000512,0,0,0,79394000,98142000,0,7961000,33396000,91210000,0.583803782,57814000,0.370047493,-26648000,31166000,0.199482827,-78459000,109625000,0.701671851,2.33,2.03
ASRV,2022,8197000,0,8197000,1,0,29007000,0,3210000,3210000,49058000,8495000,2096000,19792000,2.414541906,17696000,2.1588386,-8495000,9201000,1.122483836,1753000,7448000,0.908625107,0.44,0.44
ASTC,2022,869000,677000,192000,0.220943613,2781000,0,0,8787000,9464000,0,265000,236000,-8595000,-9.890678941,-8595000,-9.890678941,265000,-8330000,-9.585730725,-766000,-7564000,-8.704257768,-4.76,-4.76
ASTE,2022,1274500000,1010400000,264100000,0.207218517,31500000,0,0,247600000,1258000000,1000000,2500000,27900000,43800000,0.034366418,15900000,0.012475481,-11500000,4400000,0.003452334,5000000,-600000,-0.000470773,-0.0263,-0.0263
ASTI,2022,1222786,2011459,-788673,-0.644980397,5975921,10215296,0,16266862,18278321,0,2704909,802974,-16252561,-13.29141894,-17055535,-13.94809476,-2671809,-19727344,-16.13311242,27361,-19754705,-16.15548837,-0.66,-0.66
ASTL,2022,3806000000,2292000000,1514000000,0.397792959,0,102600000,0,103000000,2395000000,500000,58600000,85900000,1496900000,0.393300053,1411000000,0.370730426,-254400000,1156600000,0.303888597,298900000,857700000,0.225354703,8.53,7.75
ASTR,2022,9370000,29530000,-20160000,-2.151547492,140666000,85285000,17401000,243352000,272882000,0,1748000,310680000,-108172000,-11.54450374,-418852000,-44.70138741,7414000,-411438000,-43.91013874,288190000,-699628000,-74.66680896,-3.33,-3.33
ASTS,2022,13825000,6714000,7111000,0.514358047,99832000,48332000,0,152875000,159589000,0,71473000,4711000,-160167000,-11.58531646,-164878000,-11.92607595,62382000,-102496000,-7.413815552,617000,-103113000,-7.458444846,-1.89,-1.89
ASTSW,2022,13825000,6714000,7111000,0.514358047,99832000,48332000,0,152875000,159589000,0,-133855000,4711000,-160167000,-11.58531646,-164878000,-11.92607595,62382000,-102496000,-7.413815552,617000,-103113000,-7.458444846,-1.89,-1.89
ASUR,2022,95828000,33318000,62510000,0.652314564,6147000,33924000,20260000,73817000,107135000,0,4438000,20410000,10494000,0.109508703,-9916000,-0.103477063,-4438000,-14354000,-0.149789206,112000,-14466000,-0.150957966,-0.72,-0.72
ASXC,2022,7087000,10872000,-3785000,-0.534076478,28942000,20172000,14756000,71578000,82450000,1141000,410000,12238000,-63441000,-8.951742627,-75679000,-10.67856639,436000,-75243000,-10.61704529,318000,-75561000,-10.66191618,-0.32,-0.32
ASYS,2022,106298000,66787000,39511000,0.371700314,6390000,0,0,34690000,101477000,0,1499000,-10736000,-5915000,-0.05564545,4821000,0.045353629,13964000,18785000,0.176720164,1418000,17367000,0.163380308,1.24,1.22
ATAI,2022,233000,0,233000,1,74313000,70350000,0,144663000,144663000,548000,1915000,714000,-144073000,-618.3390558,-144787000,-621.4034335,9605000,-135182000,-580.1802575,6229000,-141411000,-606.9141631,-0.91,-0.91
ATAK,2022,0,1705315,-1705315,0,0,1705315,0,1705315,1705315,0,-8309470,-8051030,-9756345,0,-1705315,0,8309470,6604155,0,-8309470,14913625,0,0.83,2.81
ATAKR,2022,0,1705315,-1705315,0,0,0,0,0,1705315,0,-8309470,0,-1705315,0,-1705315,0,8309470,6604155,0,-8309470,14913625,0,826.61,2.81
ATAKU,2022,0,1705315,-1705315,0,0,1705315,0,1705315,1705315,0,-8309470,-8051030,-9756345,0,-1705315,0,8309470,6604155,0,-8309470,14913625,0,0.83,2.81
ATAKW,2022,0,1705315,-1705315,0,0,1705315,0,1705315,1705315,0,-8309470,-8051030,-9756345,0,-1705315,0,8309470,6604155,0,-8309470,14913625,0,826.61,2.81
ATAQ,2022,0,1222757,-1222757,0,0,0,0,1222757,1222757,1770519,-11570106,-9799587,-11022344,0,-1222757,0,11570106,10347349,0,-11570106,21917455,0,5.77,1.3
ATEC,2022,350867000,117808000,233059000,0.664237446,44033000,0,0,354161000,471969000,0,5505000,10586000,-110516000,-0.31497975,-121102000,-0.345150727,-30907000,-152009000,-0.433238236,140000,-152149000,-0.433637247,-1.47,-1.47
ATEK,2022,0,0,0,0,0,1308864,0,1508864,1508864,3696659,-3696659,0,-1508864,0,-1508864,0,3696659,2187795,0,733928,1453867,0,0.041,0.041
ATEN,2022,280338000,56832000,223506000,0.797273292,58398000,23518000,88511000,170427000,227259000,1304000,1667000,8685000,61764000,0.220319757,53079000,0.189339298,-363000,52716000,0.188044432,5808000,46908000,0.167326584,0.6,0.59
ATER,2022,221170000,115652000,105518000,0.477090021,6012000,38239000,121139000,165390000,281042000,93000,2603000,-10867000,-70739000,-0.319839942,-59872000,-0.270705792,-136796000,-196668000,-0.88921644,-376000,-196292000,-0.88751639,-2.95,-2.95
ATEX,2022,1084000,5000,1079000,0.995387454,3593000,39525000,4461000,49029000,49034000,56000,56000,-9652000,-57602000,-53.13837638,-47950000,-44.23431734,11414000,-36536000,-33.70479705,983000,-37519000,-34.61162362,-2.07,-2.07
ATGE,2022,1387122000,659776000,727346000,0.524356185,0,0,0,568056000,1227832000,3820000,129348000,186596000,349706000,0.252109043,163110000,0.117588792,-208174000,-45064000,-0.032487409,-15237000,-29827000,-0.021502795,-0.62,-0.62
ATHA,2022,0,0,0,0,61464000,32552000,0,88855000,88855000,0,24316000,25161000,-78855000,0,-104016000,0,8377000,-95639000,0,-8377000,-87262000,0,-2.31,-2.31
ATHE,2022,3537368,251770,3285598,0.928825613,14745776,5459701,0,15137322,15137322,2504,0,54214,-17805538,-5.033555457,-10702835,-3.025649296,2357765,-12777053,-3.612022555,70008,-12847061,-3.631813541,-3.2,-3.2
ATHX,2022,5325000,0,5325000,1,65031000,15883000,0,82334000,82334000,0,-4475000,1421000,-75589000,-14.19511737,-77010000,-14.46197183,4475000,-72535000,-13.62159624,-4474000,-68061000,-12.78140845,-5.7,-5.7
ATI,2022,3836000000,3121800000,714200000,0.186183525,0,0,0,297500000,3419300000,4700000,87400000,234400000,521700000,0.136001043,287300000,0.074895725,-125300000,162000000,0.042231491,15500000,130900000,0.034124088,1.03,0.96
ATIF,2022,1667310,660000,1007310,0.604152797,0,2651361,569529,3220890,3880890,354832,354832,1972060,-241520,-0.144856086,-2213580,-1.327635533,-1157519,-3371099,-2.021878955,696814,-4067913,-2.439806035,-0.43,-0.43
ATIP,2022,635671000,560550000,75121000,0.118175912,0,0,0,128593000,689143000,0,45278000,88843000,32038000,0.050400286,-56805000,-0.089362264,-484772000,-541577000,-0.851976887,-48530000,-493047000,-0.775632363,-2.49,-2.49
ATKR,2022,3913949000,2273924000,1640025000,0.419020534,0,0,0,406220000,2680144000,0,30676000,98822000,1332627000,0.340481442,1233805000,0.315232774,-30185000,1203620000,0.307520614,290186000,913434000,0.233379127,20.56,20.3
ATLC,2022,292565000,43872000,248693000,0.85004358,0,43063000,62403000,194406000,237469000,786235000,81851000,4848000,211880000,0.724215132,207032000,0.707644455,-57760000,149272000,0.510218242,14660000,135597000,0.463476492,7.33,5.29
ATLCL,2022,1046913000,43063000,1003850000,0.958866687,0,0,62403000,194406000,237469000,0,81851000,4848000,211880000,0.20238549,207032000,0.197754732,-57760000,149272000,0.142583004,14660000,134612000,0.12857993,7.55,5.83
ATLCP,2022,292565000,43872000,248693000,0.85004358,0,43063000,62403000,194406000,237469000,786235000,81851000,4848000,211880000,0.724215132,207032000,0.707644455,-57760000,149272000,0.510218242,14660000,135597000,0.463476492,7.55,5.83
ATLO,2022,62931000,0,62931000,1,0,23517000,0,-28037000,-28037000,61553000,8309000,574000,35468000,0.563601405,34894000,0.554480304,-9733000,25161000,0.399818849,5868000,19293000,0.306573867,2.11,2.11
ATLX,2022,6765,63548,-56783,-8.393643755,0,4991763,0,5446984,5510532,0,155812,-142006,-5645773,-834.5562454,-5503767,-813.5649667,-155812,-5659579,-836.5970436,-1031059,-4628520,-684.1862528,-1,-1
ATNF,2022,0,0,0,0,2432565,15465400,0,17897965,17897965,0,26667,109004,-17788961,0,-17897965,0,-21771043,-39669008,0,-942749,-38726259,0,-20382.24,-20382.24
ATNFW,2022,0,0,0,0,2432565,15465400,0,17897965,17897965,0,26667,109004,-17788961,0,-17897965,0,-21771043,-39669008,0,-942749,-38726259,0,0,0
ATNI,2022,725745000,328659000,397086000,0.547142591,0,0,0,379957000,708616000,174000,20243000,148153000,169527000,0.233590311,21374000,0.029451116,-29430000,-8056000,-0.011100318,-473000,-7583000,-0.010448574,-0.48,-0.48
ATNM,2022,1030000,0,1030000,1,23135000,11999000,0,35134000,35134000,1087000,-1087000,699000,-33405000,-32.43203884,-34104000,-33.11067961,1087000,-33017000,-32.05533981,-1087000,-31930000,-31,-1.32,-1.32
ATO,2022,4201662000,1682656000,2519006000,0.599526092,0,0,0,1598024000,3280680000,2781000,102811000,569392000,1490374000,0.354710588,920982000,0.21919469,-69074000,851908000,0.202755005,77510000,774398000,0.184307543,5.61,5.6
ATOM,2022,382000,81000,301000,0.787958115,10038000,6441000,1348000,17827000,17908000,340000,255000,340000,-17186000,-44.9895288,-17526000,-45.87958115,85000,-17441000,-45.65706806,-85000,-17356000,-45.43455497,-0.75,-0.75
ATOS,2022,0,0,0,0,15083000,12608000,0,27691000,27691000,877000,-8000,8000,-27691000,0,-27691000,0,731000,-26960000,0,-731000,-26229000,0,-0.21,-0.21
ATR,2022,3322249000,2158411000,1163838000,0.350316307,544262000,0,0,777968000,2936379000,2700000,40827000,238671000,617944000,0.186001712,379273000,0.114161521,-44569000,334704000,0.100746211,95149000,239288000,0.072025908,3.66,3.59
ATRA,2022,63573000,0,63573000,1,272533000,71553000,0,344086000,344086000,1986000,1986000,-50237000,-330750000,-5.202680383,-280513000,-4.412454973,52223000,-228290000,-3.590989886,12000,-228302000,-3.591178645,-2.24,-2.24
ATRC,2022,330379000,84439000,245940000,0.744417775,57337000,0,0,288609000,373048000,1994000,4986000,11710000,-42669000,-0.129151671,-42669000,-0.129151671,-3529000,-46198000,-0.139833343,268000,-46466000,-0.140644533,-1.02,-1.02
ATRI,2022,183506000,107602000,75904000,0.413632252,5500000,20935000,9782000,36217000,143819000,988000,988000,13812000,39837000,0.21708827,26025000,0.141820976,14592000,40617000,0.221338812,5609000,35008000,0.190773054,19.59,19.56
ATRO,2022,534894000,463354000,71540000,0.133746125,0,0,0,101584000,564938000,0,9422000,26166000,-3878000,-0.007250035,-30044000,-0.056168138,251000,-29793000,-0.055698886,5954000,-35747000,-0.066830064,-1.11,-1.11
ATSG,2022,2045469000,1559694000,485775000,0.237488322,0,9666000,0,200292000,1759986000,415000,46861000,355848000,298337000,0.145852614,-57511000,-0.02811629,318009000,260498000,0.127353678,64060000,198581000,0.097083358,2.7,2.28
ATUS,2022,9647659000,3205638000,6442021000,0.667728928,0,0,0,4509142000,7714780000,0,1331636000,1912493000,3715087000,0.385076525,1802594000,0.186842632,-1285865000,516729000,0.05356004,295840000,194563000,0.020166861,0.43,0.43
ATVI,2022,7528000000,2222000000,5306000000,0.704835282,1421000000,1001000000,1217000000,3639000000,5861000000,0,108000000,498000000,2168000000,0.287991498,1670000000,0.22183847,74000000,1744000000,0.231668438,231000000,1513000000,0.200982997,1.92,1.92
ATXG,2022,12690633,10627379,2063254,0.162580858,0,1914008,206251,2120259,12747638,7818,9891,157604,268987,0.021195712,111383,0.008776788,-9891,101492,0.007997395,23494,77998,0.006146108,0.0029,0.0029
ATXI,2022,0,0,0,0,2698000,5345000,0,8043000,8043000,20000,1160000,20000,-8023000,0,-8043000,0,4440000,-3603000,0,-5651000,2048000,0,0.94,0.94
ATXS,2022,0,0,0,0,34264000,19239000,0,53503000,53503000,1724000,-1669000,0,-53503000,0,-53503000,0,1669000,-51834000,0,-1669000,-50165000,0,-3.43,-3.43
AUB,2022,696210000,0,696210000,1,0,239167000,9236000,-305465000,-305465000,660435000,76174000,10815000,401560000,0.576779995,390745000,0.561245889,-110791000,279954000,0.402111432,45444000,234510000,0.336838023,2.97,2.97
AUBN,2022,3234000,0,3234000,1,0,11142000,0,11994000,11994000,27166000,2379000,1528000,16756000,5.181199753,15228000,4.708719852,-2379000,12849000,3.97309833,2503000,10346000,3.199134199,2.9,2.9
AUGX,2022,30933000,16979000,13954000,0.451103999,10149000,16893000,9283000,36325000,53304000,245000,2078000,856000,-22371000,-0.723208224,-22371000,-0.723208224,-2078000,-24449000,-0.790385672,2078000,-26527000,-0.85756312,-0.71,-0.71
AUID,2022,527415,665269,-137854,-0.261376715,6269175,14676938,0,21696013,21696013,0,1359954,1814546,-20455919,-38.78524312,-22270465,-42.22569514,-1397175,-23667640,-44.87479499,7670,-23675310,-44.88933762,-0.97,-0.97
AUMN,2022,23285000,17907000,5378000,0.23096414,0,5240000,0,15524000,33431000,0,11000,369000,-9777000,-0.419884046,-10146000,-0.435731157,328000,-9818000,-0.421644836,88000,-9906000,-0.425424093,-0.0598,-0.0598
AUPH,2022,134030000,5664000,128366000,0.957740804,44988000,196371000,0,239836000,245500000,5118000,5118000,2706000,-111470000,-0.831679475,-111470000,-0.831679475,5118000,-106352000,-0.793493994,1828000,-108180000,-0.807132732,-0.76,-0.76
AUR,2022,68000000,0,68000000,1,677000000,0,0,806000000,806000000,0,1000000000,22000000,284000000,4.176470588,262000000,3.852941177,-1985000000,-1723000000,-25.33823529,985000000,-2708000000,-39.82352941,-2.37,-2.37
AURA,2022,0,0,0,0,42238000,18057000,0,60295000,60295000,1864000,-850000,327000,-59968000,0,-60295000,0,1532000,-58763000,0,-1532000,-57231000,0,-1.91,-1.91
AURC,2022,0,8577543,-8577543,0,0,8577543,0,8577543,8577543,4262222,-17313085,-12868205,-21445748,0,-8577543,0,17313085,8735542,0,-17313085,26048627,0,1.07,2.49
AURCU,2022,0,8577543,-8577543,0,0,8577543,0,8577543,8577543,4262222,-17313085,-12868205,-21445748,0,-8577543,0,17313085,8735542,0,-17313085,26048627,0,1.07,2.49
AURCW,2022,0,8577543,-8577543,0,0,8577543,0,8577543,8577543,4262222,-17313085,-12868205,-21445748,0,-8577543,0,17313085,8735542,0,-17313085,26048627,0,1.07,2.49
AUROW,2022,68000000,0,68000000,1,677000000,0,0,806000000,806000000,0,1000000000,22000000,284000000,4.176470588,262000000,3.852941177,-1985000000,-1723000000,-25.33823529,985000000,-2708000000,-39.82352941,-0.0024,-0.0024
AUUD,2022,0,180690,-180690,0,654879,3223520,1673692,6543730,6724420,1,173027,991640,-5732780,0,-6724420,0,-173026,-6897446,0,173026,-7070472,0,-0.56,-0.56
AUUDW,2022,0,180690,-180690,0,654879,3223520,1673692,6543730,6724420,1,173027,991640,-5732780,0,-6724420,0,-173026,-6897446,0,173026,-7070472,0,-0.56,-0.56
AUVI,2022,20139849,16101555,4038294,0.200512626,319167,0,0,15123235,31224790,0,290341,3480511,-7604430,-0.377581282,-11084941,-0.550398417,-5490376,-16575317,-0.823010987,5474799,-22050116,-1.094850115,-8.64,-8.64
AUVIP,2022,20139849,16101555,4038294,0.200512626,319167,0,0,15123235,31224790,0,290341,3480511,-7604430,-0.377581282,-11084941,-0.550398417,-5490376,-16575317,-0.823010987,5474799,-22050116,-1.094850115,0,0
AVA,2022,1710207000,735862000,974345000,0.569723431,0,0,0,784103000,1519965000,3871000,114974000,260663000,450905000,0.263655218,190242000,0.111239166,-52257000,137985000,0.080683216,-17191000,155176000,0.090735215,2.13,2.12
AVAH,2022,1787645000,1234418000,553227000,0.309472518,0,483946000,0,520058000,1754476000,679000,99940000,38816000,65121000,0.036428374,26305000,0.01471489,-690119000,-663814000,-0.371334353,-1780000,-662034000,-0.37033863,-3.57,-3.57
AVAV,2022,445732000,304496000,141236000,0.316863048,54689000,0,0,151123000,455619000,0,5440000,60825000,40625000,0.091142211,-20200000,-0.045318712,1057000,-19143000,-0.042947332,-10369000,-8774000,-0.019684474,-0.36,-0.36
AVB,2022,2593446000,919114000,1674332000,0.645601258,16565000,74064000,0,905607000,1824721000,0,230074000,814978000,1637097000,0.631243913,822119000,0.316998696,328965000,1151084000,0.443843442,14646000,1136775000,0.438326073,8.13,8.12
AVD,2022,609615000,368263000,241352000,0.395908893,31816000,53456000,101476000,200701000,568964000,167000,3954000,22138000,62789000,0.102997794,40651000,0.066683071,-4686000,35965000,0.058996252,8561000,27404000,0.044952962,0.94,0.92
AVDL,2022,0,0,0,0,20700000,0,0,95216000,95216000,0,12342000,4838000,-93723000,0,-98561000,0,-12878000,-111439000,0,26025000,-137464000,0,-2.29,-2.29
AVDX,2022,316350000,117864000,198486000,0.62742532,83905000,91384000,77733000,285864000,403728000,7164000,20749000,40006000,-47372000,-0.149745535,-87378000,-0.276206733,-13585000,-100963000,-0.319149676,321000,-101284000,-0.320164375,-0.51,-0.51
AVGO,2022,33203000000,11108000000,22095000000,0.665451917,4919000000,0,0,7813000000,18921000000,100000000,1737000000,4987000000,19212000000,0.578622414,14225000000,0.428425142,-1791000000,12434000000,0.374484233,939000000,11495000000,0.346203656,27.37,26.46
AVGR,2022,8273000,5619000,2654000,0.320802611,4390000,0,0,18611000,24230000,0,1665000,-1000,-15958000,-1.92892542,-15957000,-1.928804545,-1666000,-17623000,-2.130182522,-196000,-17427000,-2.106490995,-2.79,-2.79
AVID,2022,417413000,142975000,274438000,0.657473533,66904000,57189000,95977000,220070000,363045000,45000,9350000,9669000,63524000,0.152185006,53855000,0.129020898,-8518000,45337000,0.10861425,-9904000,55241000,0.13234135,1.24,1.23
AVIR,2022,0,0,0,0,81936000,48714000,0,130650000,130650000,11151000,11151000,260000,-130650000,0,-130650000,0,11151000,-119499000,0,-3590000,-115909000,0,-5.37,-5.37
AVNS,2022,820000000,370000000,450000000,0.548780488,30600000,0,0,376000000,746000000,1200000,10000000,48900000,122900000,0.149878049,74000000,0.090243902,-8800000,65200000,0.079512195,14700000,50500000,0.061585366,1.08,1.07
AVNT,2022,3396900000,2514200000,882700000,0.259854573,0,0,0,639400000,3153600000,0,119800000,163100000,346700000,0.102063646,183600000,0.05404928,-119800000,63800000,0.018781831,-19300000,83100000,0.024463481,0.91,0.9
AVNW,2022,302959000,193724000,109235000,0.36056034,22596000,0,0,80252000,273976000,0,-5677000,476000,29221000,0.096451995,28745000,0.094880826,1690000,30435000,0.100459138,9275000,21160000,0.069844434,1.89,1.79
AVO,2022,1045900000,956100000,89800000,0.085859069,0,0,0,77500000,1033600000,1700000,5500000,24800000,46600000,0.044554929,21800000,0.020843293,-53000000,-31200000,-0.029830768,3700000,-34900000,-0.033368391,-0.49,-0.49
AVPT,2022,232339000,65123000,167216000,0.71970698,30519000,64874000,109805000,208282000,273405000,0,40000,-1003000,-42069000,-0.18106732,-41066000,-0.176750352,7416000,-33650000,-0.144831475,5038000,-38688000,-0.166515307,-0.21,-0.21
AVPTW,2022,232339000,65123000,167216000,0.71970698,30519000,64874000,109805000,208282000,273405000,0,40000,-1003000,-42069000,-0.18106732,-41066000,-0.176750352,7416000,-33650000,-0.144831475,5038000,-38688000,-0.166515307,-0.21,-0.21
AVRO,2022,0,0,0,0,72186000,33248000,0,105434000,105434000,0,299000,1440000,-105434000,0,-105434000,0,-456000,-105890000,0,157000,-106047000,0,-2.42,-2.42
AVT,2022,24310708000,21345317000,2965391000,0.121978801,0,0,0,1994847000,23340164000,0,100375000,181438000,1120449000,0.046088703,939011000,0.038625407,-105677000,833334000,0.034278475,140955000,692379000,0.028480413,7.02,6.94
AVTE,2022,0,0,0,0,38622000,14615000,0,53237000,53237000,1830000,-1751000,68000,-53169000,0,-53237000,0,1751000,-51486000,0,25000,-51511000,0,-2.1,-2.1
AVTR,2022,7512400000,4909600000,2602800000,0.346467174,0,0,0,1472600000,6382200000,0,265800000,404700000,1534900000,0.204315532,1130200000,0.150444598,-279100000,851100000,0.113292689,164600000,686500000,0.091382248,1.02,1.01
AVTX,2022,18051000,3434000,14617000,0.809761232,31308000,20635000,76000,52057000,55491000,0,4170000,18000,-37422000,-2.073126143,-37440000,-2.074123317,-4190000,-41630000,-2.306243421,28000,-41658000,-2.307794582,-4.43,-4.43
AVXL,2022,0,0,0,0,37915747,13070068,0,50985815,50985815,946988,946988,4313376,-50082204,0,-54395580,0,6776153,-47619427,0,358492,-47977919,0,-0.62,-0.62
AVY,2022,9039300000,6635100000,2404200000,0.265971923,0,0,0,1330800000,7965900000,0,84100000,290700000,1374100000,0.152013983,1083400000,0.119854414,-84100000,999300000,0.110550596,242200000,757100000,0.083756486,9.17,9.03
AWH,2022,8184000,3865000,4319000,0.527737048,5953000,16183000,14948000,37084000,40949000,0,17000,-5472000,-38237000,-4.6721652,-32765000,-4.0035435,5595000,-27170000,-3.319892473,-5595000,-21575000,-2.636241447,-0.19,-0.19
AWI,2022,1233100000,784000000,449100000,0.364204039,0,0,0,237000000,1021000000,500000,27100000,83700000,295700000,0.239802125,212000000,0.171924418,45600000,257600000,0.208904387,57700000,202900000,0.164544644,4.23,4.23
AWK,2022,3792000000,1589000000,2203000000,0.580959916,0,0,0,930000000,2519000000,52000000,433000000,798000000,2071000000,0.546149789,1273000000,0.335706751,-265000000,1008000000,0.265822785,188000000,820000000,0.216244726,4.51,4.51
AWR,2022,491528000,123302000,368226000,0.749145522,0,86190000,0,241665000,364967000,2326000,27027000,43691000,170327000,0.346525529,126636000,0.257637408,-24576000,102060000,0.207638222,23664000,78396000,0.159494474,2.12,2.11
AWRE,2022,16008000,1260000,14748000,0.921289355,9234000,6441000,6962000,22637000,23897000,540000,-12644000,-5672000,-13561000,-0.847138931,-7889000,-0.492816092,6212000,-1677000,-0.10476012,49000,-1726000,-0.10782109,-0.0799,-0.0799
AWX,2022,81180000,67217000,13963000,0.172000493,0,0,0,13616000,80833000,0,1464000,3483000,4061000,0.050024637,578000,0.00711998,-1464000,-886000,-0.010914018,94000,-980000,-0.012071939,-0.25,-0.25
AX,2022,705337000,0,705337000,1,0,272475000,13580000,56683000,56683000,659728000,52570000,35495000,428024000,0.606836165,392529000,0.556512702,-52570000,339959000,0.481980954,99243000,240716000,0.341277999,4.04,3.97
AXDX,2022,12752000,9449000,3303000,0.259018193,26915000,0,0,66108000,75557000,551000,3771000,3324000,-59481000,-4.664444793,-62805000,-4.925109787,235000,-62570000,-4.906681305,-77000,-62493000,-4.900643036,-1.01,-1.01
AXGN,2022,138584000,24147000,114437000,0.825759106,27158000,36758000,80228000,144144000,168291000,0,624000,4623000,-25084000,-0.181002136,-29707000,-0.214360965,759000,-28948000,-0.208884143,-1613000,-27335000,-0.197244992,-0.65,-0.65
AXL,2022,5802400000,5097500000,704900000,0.121484213,0,0,0,430800000,5528300000,17000000,174500000,537500000,781400000,0.134668413,243900000,0.042034331,-177600000,66300000,0.011426306,2000000,64300000,0.011081621,0.54,0.53
AXLA,2022,0,0,0,0,56984000,15815000,0,72799000,72799000,504000,3021000,9979000,-67009000,0,-76988000,0,-4198000,-81186000,0,1177000,-82363000,0,-1.52,-1.52
AXNX,2022,273702000,76037000,197665000,0.722190558,34410000,40238000,156019000,240050000,316087000,5133000,2434000,14516000,-27869000,-0.10182242,-42385000,-0.154858203,-19931000,-62316000,-0.227678278,-2618000,-59698000,-0.21811313,-1.28,-1.28
AXON,2022,1189935000,461297000,728638000,0.612334287,233810000,329124000,72451000,635385000,1096682000,103265000,103265000,24381000,117634000,0.098857501,93253000,0.078368146,103265000,196518000,0.165150197,49379000,147139000,0.123652973,2.07,2.03
AXP,2022,52862000000,0,52862000000,1,0,7252000000,5458000000,12710000000,12710000000,12658000000,2763000000,1626000000,13974000000,0.264348682,12348000000,0.233589346,-2763000000,9585000000,0.181321176,2071000000,7514000000,0.142143695,9.86,9.85
