symbol,calendarYear,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted
ABNB,2021,5991760000.0,1155833000.0,4835927000.0,0.8070962455,1425048000.0,835324000.0,1186332000.0,4293761000.0,5449594000.0,12734000.0,437599000.0,138319000.0,388560000.0,0.0648490594,250241000.0,0.0417641895,-550448000.0,-300207000.0,-0.0501033085,51827000.0,-352034000.0,-0.0587530208,-0.57,-0.57
ABOS,2021,0.0,0.0,0.0,0.0,12305000.0,7279000.0,0.0,19584000.0,19584000.0,84000.0,0.0,4000.0,61577000.0,0.0,61573000.0,0.0,-162179000.0,-100606000.0,0.0,81073000.0,-181679000.0,0.0,-9.06,-9.06
ABR,2021,590923000.0,0.0,590923000.0,1.0,0.0,171796000.0,45575000.0,-205338000.0,-205338000.0,466087000.0,212005000.0,7215000.0,392800000.0,0.664722815,385585000.0,0.6525131024,38507000.0,424092000.0,0.7176772608,46285000.0,339300000.0,0.5741864845,2.3,2.28
ABSI,2021,4782000.0,0.0,4782000.0,1.0,44586000.0,0.0,0.0,80020000.0,80020000.0,0.0,3432000.0,-24535000.0,-99773000.0,-20.8642827269,-75238000.0,-15.7335842744,-34621000.0,-109859000.0,-22.9734420744,-8899000.0,-100960000.0,-21.1125052279,-2.03,-2.03
ABT,2021,43075000000.0,18537000000.0,24538000000.0,0.569657574,2742000000.0,0.0,0.0,16113000000.0,34650000000.0,43000000.0,490000000.0,2324000000.0,10749000000.0,0.2495414974,8425000000.0,0.1955890888,-214000000.0,8211000000.0,0.1906210099,1140000000.0,7071000000.0,0.1641555427,4.01,3.94
ABUS,2021,10988000.0,0.0,10988000.0,1.0,65502000.0,17136000.0,0.0,82638000.0,82638000.0,127000.0,2857000.0,1999000.0,-71523000.0,-6.5091918456,-73522000.0,-6.6911175828,-2725000.0,-76247000.0,-6.9391153986,1104000.0,-77351000.0,-7.0395886422,-0.73,-0.73
ABVC,2021,355797.0,5086.0,350711.0,0.985705332,1003805.0,11052874.0,0.0,11695781.0,11700867.0,43196.0,227210.0,216974.0,-11128096.0,-31.2765312805,-11345070.0,-31.886356546,134243.0,-11210827.0,-31.5090543203,825024.0,-12035851.0,-33.8278597065,-4.8,-4.8
AC,2021,20924000.0,24457000.0,-3533000.0,-0.1688491684,0.0,8426000.0,0.0,15543000.0,40000000.0,11799000.0,310000.0,-88616000.0,-107692000.0,-5.1468170522,-19076000.0,-0.911680367,100415000.0,81339000.0,3.8873542344,17705000.0,59203000.0,2.8294303193,2.68,2.68
ACA,2021,2036400000.0,1670200000.0,366200000.0,0.1798271459,0.0,0.0,0.0,256000000.0,1926200000.0,0.0,23400000.0,146900000.0,254200000.0,0.1248281281,107300000.0,0.0526910234,-23700000.0,83600000.0,0.0410528383,14000000.0,69600000.0,0.0341779611,1.44,1.42
ACAD,2021,484145000.0,19141000.0,465004000.0,0.9604643237,239415000.0,396028000.0,0.0,635443000.0,654584000.0,591000.0,0.0,3344000.0,-170439000.0,-0.3520412273,-170439000.0,-0.3520412273,2920000.0,-167519000.0,-0.3460099764,351000.0,-167870000.0,-0.3467349658,-1.05,-1.05
ACAH,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7625385.0,7625385.0,0.0,0.0,2091372.0,-5534013.0,0.0,-7625385.0,0.0,-2091372.0,-9716757.0,0.0,0.0,-9716757.0,0.0,-0.27,-0.27
ACAHW,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7625385.0,7625385.0,0.0,0.0,2091372.0,-5534013.0,0.0,-7625385.0,0.0,-2091372.0,-9716757.0,0.0,0.0,-9716757.0,0.0,0.0,0.0
ACAQ,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACB,2021,245252000.0,266810000.0,-21558000.0,-0.0879014238,11447000.0,139680000.0,55198000.0,225087000.0,491897000.0,5745000.0,66437000.0,145618000.0,-137200000.0,-0.5594245918,-282818000.0,-1.1531730628,-416980000.0,-699798000.0,-2.8533834586,-6321000.0,-693477000.0,-2.8276099685,-4.1,-4.1
ACBA,2021,0.0,0.0,0.0,0.0,0.0,1024127.0,0.0,1024127.0,1024127.0,42.0,0.0,0.0,-1045617.0,0.0,-1045617.0,0.0,43022.0,-1002595.0,0.0,-21532.0,-981063.0,0.0,-0.72,-0.21
ACCD,2021,170358000.0,93673000.0,76685000.0,0.4501402928,49955000.0,31584000.0,33711000.0,123462000.0,217135000.0,0.0,3724000.0,8065000.0,-38712000.0,-0.2272391082,-46777000.0,-0.2745805891,-3871000.0,-50648000.0,-0.2973033259,4000.0,-50652000.0,-0.2973268059,-1.72,-1.72
ACCO,2021,2025300000.0,1410400000.0,614900000.0,0.3036093418,0.0,0.0,0.0,438900000.0,1849300000.0,1900000.0,46300000.0,117400000.0,268400000.0,0.1325235768,151000000.0,0.0745568558,-39600000.0,111400000.0,0.0550041969,9500000.0,101900000.0,0.0503135338,1.07,1.05
ACDC,2021,768353000.0,710809000.0,57544000.0,0.07489266,0.0,0.0,0.0,65592000.0,776401000.0,0.0,25788000.0,140687000.0,132528000.0,0.1724832206,-8159000.0,-0.0106188171,-35565000.0,-43724000.0,-0.0569061356,-186000.0,-43538000.0,-0.0566640594,-1.12,-1.12
ACEL,2021,734707000.0,494032000.0,240675000.0,0.3275795657,0.0,110818000.0,0.0,170483000.0,664515000.0,0.0,12702000.0,46676000.0,116868000.0,0.1590674922,70192000.0,0.0955374047,-23616000.0,46576000.0,0.0633939788,15017000.0,31559000.0,0.0429545383,0.34,0.33
ACER,2021,1260000.0,0.0,1260000.0,1.0,6508055.0,10700334.0,0.0,17208389.0,17208389.0,0.0,0.0,-54757.0,-16003146.0,-12.7009095238,-15948389.0,-12.6574515873,574396.0,-15373993.0,-12.201581746,-645309.0,-14728684.0,-11.689431746,-1.03,-1.03
ACET,2021,9730000.0,0.0,9730000.0,1.0,48943000.0,22220000.0,0.0,71163000.0,71163000.0,91000.0,176000.0,-515000.0,-61948000.0,-6.366700925,-61433000.0,-6.3137718397,-691000.0,-62124000.0,-6.3847893114,-125000.0,-61999000.0,-6.371942446,-2.0,-2.0
ACGL,2021,8925107000.0,0.0,8925107000.0,1.0,0.0,79157000.0,0.0,-6671993000.0,6821756000.0,0.0,139470000.0,82955000.0,2336069000.0,0.2617412878,2253114000.0,0.2524467214,-149763000.0,2103351000.0,0.2356667545,128582000.0,2156849000.0,0.2416608563,5.34,5.23
ACGLN,2021,8925107000.0,0.0,8925107000.0,1.0,0.0,79157000.0,0.0,-6671993000.0,6821756000.0,0.0,139470000.0,82955000.0,2336069000.0,0.2617412878,2253114000.0,0.2524467214,-149763000.0,2103351000.0,0.2356667545,128582000.0,2156849000.0,0.2416608563,0.0,0.0
ACGLO,2021,8925107000.0,0.0,8925107000.0,1.0,0.0,79157000.0,0.0,-6671993000.0,6821756000.0,0.0,139470000.0,82955000.0,2336069000.0,0.2617412878,2253114000.0,0.2524467214,-149763000.0,2103351000.0,0.2356667545,128582000.0,2156849000.0,0.2416608563,0.0,0.0
ACHC,2021,2314394000.0,1334506000.0,979888000.0,0.4233885847,0.0,175258000.0,0.0,565414000.0,1899920000.0,0.0,76993000.0,106717000.0,521191000.0,0.2251954507,414474000.0,0.1790853243,-138714000.0,275760000.0,0.1191499805,67557000.0,190635000.0,0.0823692941,2.15,2.1
ACHR,2021,0.0,0.0,0.0,0.0,64300000.0,176700000.0,0.0,241000000.0,241000000.0,0.0,1000000.0,129200000.0,-229100000.0,0.0,-358300000.0,0.0,10500000.0,-347800000.0,0.0,11600000.0,-359400000.0,0.0,-3.24,-3.24
ACHV,2021,0.0,0.0,0.0,0.0,23966000.0,9128000.0,0.0,33094000.0,33094000.0,17000.0,0.0,250000.0,-33094000.0,0.0,-33094000.0,0.0,-58000.0,-33152000.0,0.0,-250000.0,-32902000.0,0.0,-4.05,-4.05
ACI,2021,69690400000.0,49275900000.0,20414500000.0,0.2929313076,0.0,0.0,0.0,18835800000.0,68111700000.0,16600000.0,538200000.0,2214300000.0,3831800000.0,0.0549831828,1617500000.0,0.0232097965,-488800000.0,1128700000.0,0.0161959179,278500000.0,850200000.0,0.0121996717,1.53,1.47
ACIW,2021,1370598000.0,638871000.0,731727000.0,0.5338742651,144310000.0,123801000.0,126539000.0,521830000.0,1160701000.0,11522000.0,45060000.0,154136000.0,364033000.0,0.2656015841,209897000.0,0.1531426428,-34832000.0,175065000.0,0.1277289183,47274000.0,127791000.0,0.0932374044,1.09,1.08
ACLS,2021,662428000.0,375983000.0,286445000.0,0.4324168061,65431000.0,46141000.0,47548000.0,159120000.0,535103000.0,209000.0,4835000.0,-2062000.0,125263000.0,0.1890967773,127325000.0,0.1922095684,-6897000.0,120428000.0,0.1817978709,21778000.0,98650000.0,0.1489218451,2.94,2.88
ACLX,2021,0.0,0.0,0.0,0.0,46883000.0,18135000.0,0.0,65018000.0,65018000.0,0.0,0.0,1041000.0,-65018000.0,0.0,-65018000.0,0.0,49000.0,-64969000.0,0.0,-1041000.0,-63928000.0,0.0,-1.91,-1.91
ACM,2021,13340852000.0,12542431000.0,798421000.0,0.0598478268,0.0,155072000.0,0.0,155072000.0,12697503000.0,0.0,238352000.0,66443000.0,695996000.0,0.0521702812,629553000.0,0.0471898646,-220749000.0,408804000.0,0.0306430204,89011000.0,319793000.0,0.0239709578,2.17,2.14
ACMR,2021,259751000.0,144895000.0,114856000.0,0.442177316,34207000.0,15214000.0,26733000.0,76154000.0,221049000.0,505000.0,765000.0,4511000.0,43213000.0,0.1663631709,38702000.0,0.148996539,4353000.0,43055000.0,0.165754896,134000.0,37757000.0,0.1453584394,0.65,0.58
ACN,2021,50533389000.0,34169261000.0,16364128000.0,0.3238280338,0.0,3454362000.0,5288237000.0,8742599000.0,42911860000.0,33365000.0,59492000.0,2090321000.0,9711850000.0,0.1921867936,7621529000.0,0.1508216478,139587000.0,7761116000.0,0.1535839205,1770571000.0,5906809000.0,0.1168892314,9.31,9.16
ACNB,2021,93930000.0,0.0,93930000.0,1.0,0.0,38494000.0,287000.0,-58911000.0,-58911000.0,78159000.0,6915000.0,3441000.0,38460000.0,0.4094538486,35019000.0,0.3728201852,0.0,35019000.0,0.3728201852,7185000.0,27834000.0,0.2963270521,3.19,3.19
ACNT,2021,334715000.0,273949000.0,60766000.0,0.1815454939,0.0,0.0,0.0,30312000.0,304261000.0,0.0,1486000.0,9977000.0,37325000.0,0.1115127795,27348000.0,0.0817053314,-1850000.0,25498000.0,0.0761782412,5253000.0,20245000.0,0.0604842926,2.17,2.14
ACON,2021,60292.0,69175.0,-8883.0,-0.1473329795,787850.0,1825491.0,330814.0,2944955.0,3014130.0,0.0,476480.0,-1703602.0,-4656639.0,-77.2347740994,-2953037.0,-48.9789192596,-1997253.0,-4950290.0,-82.1052544284,-1415695.0,-3534595.0,-58.6246102302,-0.49,-0.49
ACOR,2021,129071000.0,40787000.0,88284000.0,0.6839956303,10420000.0,0.0,0.0,165583000.0,206370000.0,5000.0,30035000.0,32503000.0,-44796000.0,-0.3470647938,-77299000.0,-0.598887434,-31775000.0,-109074000.0,-0.8450697678,-5120000.0,-103954000.0,-0.8054016781,-195.75,-195.75
ACR,2021,44864000.0,0.0,44864000.0,1.0,0.0,6334000.0,0.0,7156000.0,7156000.0,101032000.0,61575000.0,13988000.0,47911000.0,1.0679163695,33923000.0,0.7561296362,0.0,33923000.0,0.7561296362,0.0,33923000.0,0.7561296362,1.85,1.85
ACRE,2021,102069000.0,0.0,102069000.0,1.0,0.0,7757000.0,0.0,-40887000.0,-40887000.0,133631000.0,50080000.0,0.0,61182000.0,0.5994180407,61182000.0,0.5994180407,0.0,61182000.0,0.5994180407,722000.0,60460000.0,0.5923443945,1.43,1.42
ACRO,2021,0.0,0.0,0.0,0.0,0.0,1397125.0,0.0,1397125.0,1397125.0,66821.0,0.0,0.0,-1397125.0,0.0,-1397125.0,0.0,66821.0,-1330304.0,0.0,0.0,-1330304.0,0.0,-0.0555,-0.0555
ACRS,2021,6761000.0,4713000.0,2048000.0,0.3029137702,43813000.0,23619000.0,0.0,67432000.0,72145000.0,0.0,0.0,24339000.0,-41045000.0,-6.0708475078,-65384000.0,-9.6707587635,-25481000.0,-90865000.0,-13.4395799438,23416000.0,-114281000.0,-16.902972933,-2.01,-2.01
ACRV,2021,0.0,0.0,0.0,0.0,13718000.0,2466000.0,0.0,16184000.0,16184000.0,0.0,0.0,37000.0,-16147000.0,0.0,-16184000.0,0.0,-59000.0,-16243000.0,0.0,0.0,-16243000.0,0.0,-1.26,-1.26
ACRX,2021,2818000.0,3753000.0,-935000.0,-0.3317955997,4095000.0,0.0,0.0,35030000.0,38783000.0,3162000.0,2291000.0,5135000.0,-30830000.0,-10.9403832505,-35965000.0,-12.7625975869,871000.0,-35094000.0,-12.4535131299,5000.0,-35099000.0,-12.4552874379,-5.86,-5.86
ACST,2021,196000.0,76000.0,120000.0,0.612244898,4173000.0,5513000.0,1142000.0,10836000.0,10912000.0,107000.0,0.0,767000.0,-9949000.0,-50.7602040816,-10716000.0,-54.6734693878,-8962000.0,-19678000.0,-100.3979591837,0.0,-19678000.0,-100.3979591837,-7.96,-7.96
ACT,2021,1120185000.0,0.0,1120185000.0,1.0,0.0,0.0,0.0,-428810000.0,424969000.0,0.0,51009000.0,0.0,691375000.0,0.6171971594,691375000.0,0.6171971594,3841000.0,695216000.0,0.6206260573,148531000.0,546685000.0,0.4880309949,3.36,3.36
ACTG,2021,88047000.0,36098000.0,51949000.0,0.5900144241,200000.0,35666000.0,1538000.0,37404000.0,73502000.0,501000.0,7922000.0,10688000.0,18576000.0,0.2109782275,7888000.0,0.0895885152,166764000.0,174652000.0,1.9836223835,24287000.0,149197000.0,1.6945154293,2.43,1.91
ACU,2021,182088000.0,117287000.0,64801000.0,0.355877378,0.0,0.0,0.0,52030000.0,169317000.0,14000.0,922000.0,4048574.0,12589000.0,0.0691369008,8540426.0,0.0469027393,6634574.0,15175000.0,0.0833388252,1519000.0,13656000.0,0.0749967049,3.93,3.45
ACVA,2021,358435000.0,204753000.0,153682000.0,0.4287583523,0.0,0.0,0.0,230487000.0,435240000.0,129000.0,782000.0,8882000.0,-67923000.0,-0.1894987934,-76805000.0,-0.2142787395,-653000.0,-77458000.0,-0.2161005482,724000.0,-78182000.0,-0.2181204402,-0.62,-0.62
ACXP,2021,0.0,0.0,0.0,0.0,2030177.0,10784023.0,0.0,12814200.0,12814200.0,0.0,0.0,0.0,-12880703.0,0.0,-12880703.0,0.0,133006.0,-12747697.0,0.0,-66503.0,-12681194.0,0.0,-1.49,-1.49
ADAP,2021,6149000.0,0.0,6149000.0,1.0,111090000.0,57305000.0,0.0,168395000.0,168395000.0,1095000.0,0.0,6567000.0,-155679000.0,-25.317775248,-162246000.0,-26.3857537811,4947000.0,-157299000.0,-25.5812327208,791000.0,-158090000.0,-25.7098715238,-1.01,-1.01
ADBE,2021,15785000000.0,1865000000.0,13920000000.0,0.8818498575,2540000000.0,1085000000.0,4321000000.0,8118000000.0,9983000000.0,17000000.0,113000000.0,788000000.0,6590000000.0,0.4174849541,5802000000.0,0.3675641432,-97000000.0,5705000000.0,0.3614190687,883000000.0,4822000000.0,0.305479886,10.1,10.02
ADC,2021,363606000.0,65344000.0,298262000.0,0.8202889941,0.0,25456000.0,0.0,121185000.0,186529000.0,0.0,0.0,84129000.0,274398000.0,0.7546575139,190269000.0,0.5232834442,-64992000.0,125277000.0,0.3445405191,2401000.0,122273000.0,0.3362788293,1.79,1.78
ADEA,2021,877696000.0,126758000.0,750938000.0,0.855578697,232197000.0,0.0,0.0,725484000.0,852242000.0,0.0,38973000.0,227202000.0,255294000.0,0.2908683644,28092000.0,0.0320065262,-58627000.0,-30535000.0,-0.0347899501,28378000.0,-58913000.0,-0.0671223294,-0.56,-0.55
ADER,2021,0.0,0.0,0.0,0.0,0.0,3139389.0,0.0,3139389.0,3139389.0,16371.0,0.0,-10275793.0,-13415182.0,0.0,-3139389.0,0.0,10292164.0,7152775.0,0.0,-16371.0,7152775.0,0.0,0.22,0.22
ADERW,2021,0.0,0.0,0.0,0.0,0.0,3139389.0,0.0,3139389.0,3139389.0,16371.0,0.0,-10275793.0,-13415182.0,0.0,-3139389.0,0.0,10292164.0,7152775.0,0.0,-16371.0,7152775.0,0.0,0.0,0.0
ADES,2021,100294000.0,65576000.0,34718000.0,0.3461622829,0.0,24635000.0,0.0,29866000.0,95442000.0,326000.0,1490000.0,7933000.0,82151000.0,0.8191018406,74218000.0,0.7400043871,1855000.0,76073000.0,0.75850001,15672000.0,60401000.0,0.6022394161,3.31,3.27
ADEX,2021,0.0,0.0,0.0,0.0,0.0,3704239.0,0.0,3704239.0,3704239.0,115444.0,0.0,-956035.0,-4660274.0,0.0,-3704239.0,0.0,1071479.0,-2632760.0,0.0,-115444.0,-2517316.0,0.0,-0.0755,-0.0755
ADI,2021,7318286000.0,2793274000.0,4525012000.0,0.6183158188,1296126000.0,0.0,0.0,2748355000.0,5541629000.0,1220000.0,184825000.0,1195578000.0,2887779000.0,0.3945977241,1692201000.0,0.231229143,-363487000.0,1328714000.0,0.181560819,-61708000.0,1390422000.0,0.1899928481,3.5,3.46
ADIL,2021,0.0,0.0,0.0,0.0,8395648.0,9344678.0,0.0,17740326.0,17740326.0,6539.0,0.0,3433613.0,-15855110.0,0.0,-19288723.0,0.0,-228680.0,-19517403.0,0.0,-94077.0,-19423326.0,0.0,-1.04,-1.04
ADM,2021,85249000000.0,79262000000.0,5987000000.0,0.0702295628,0.0,0.0,0.0,2994000000.0,82256000000.0,96000000.0,265000000.0,996000000.0,4774000000.0,0.0560006569,3778000000.0,0.0443172354,-465000000.0,3313000000.0,0.038862626,578000000.0,2709000000.0,0.0317774989,4.8,4.79
ADMA,2021,80942625.0,79769341.0,1173284.0,0.0144952551,3646060.0,0.0,0.0,59547025.0,139316366.0,34532.0,13056834.0,498310.0,-57875431.0,-0.7150179649,-58373741.0,-0.7211743009,-13273877.0,-71647618.0,-0.885165486,12805259.0,-84452877.0,-1.0433671629,-0.61,-0.61
ADMP,2021,2208680.0,6872131.0,-4663451.0,-2.1114199431,11262373.0,0.0,0.0,27405958.0,34278089.0,0.0,6649.0,1442960.0,-30626449.0,-13.8664039155,-32069409.0,-14.5197172067,-2530148.0,-34599557.0,-15.6652647735,796.0,-34600353.0,-15.6656251698,-16.8,-16.8
ADN,2021,7068842.0,5406216.0,1662626.0,0.235204861,3540540.0,41876741.0,0.0,45772904.0,51179120.0,0.0,51561.0,1200468.0,-42909810.0,-6.0702743108,-44110278.0,-6.2400995807,22664426.0,-21445852.0,-3.0338564648,-922510.0,-20523342.0,-2.9033527698,-0.45,-0.45
ADNT,2021,13680000000.0,12854000000.0,826000000.0,0.060380117,0.0,-24000000.0,537000000.0,513000000.0,13367000000.0,7000000.0,311000000.0,330000000.0,2127000000.0,0.1554824561,1797000000.0,0.1313596491,-358000000.0,1439000000.0,0.1051900585,249000000.0,1108000000.0,0.080994152,11.76,11.58
ADNWW,2021,7068842.0,5406216.0,1662626.0,0.235204861,3540540.0,41876741.0,0.0,45772904.0,51179120.0,0.0,51561.0,1200468.0,-42909810.0,-6.0702743108,-44110278.0,-6.2400995807,22664426.0,-21445852.0,-3.0338564648,-922510.0,-20523342.0,-2.9033527698,0.0,0.0
ADOC,2021,0.0,0.0,0.0,0.0,0.0,1798098.0,0.0,1798098.0,1798098.0,20868.0,5027.0,-49429.0,-1847527.0,0.0,-1798098.0,0.0,898218.0,-899880.0,0.0,-15841.0,-884039.0,0.0,-0.32,-0.0749
ADOCR,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1798098.0,-1798098.0,0.0,-5027.0,893191.0,-904907.0,0.0,-1798098.0,0.0,898218.0,-899880.0,0.0,-893191.0,-6689.0,0.0,-0.0007,-0.0012
