symbol,year,E,S,G,ESG
BANF,2016,63.17,62.63250000000001,63.459999999999994,63.085
BANFP,2016,63.17,62.63250000000001,63.459999999999994,63.085
BANR,2016,71.395,67.6325,69.39,69.4725
BATL,2016,66.8025,75.83,62.3225,68.3175
BATRA,2016,64.095,69.11250000000001,71.5175,68.2425
BATRK,2016,64.095,69.11250000000001,71.5175,68.2425
BAX,2016,65.8875,63.0625,63.71249999999999,64.225
BB,2016,34.56,50.0,51.44,45.33
BBDC,2016,59.55499999999999,73.2775,68.8425,67.225
BBGI,2016,59.807500000000005,74.655,57.4825,63.9825
BBLG,2016,45.81999999999999,66.75,69.6075,60.725
BBLGW,2016,45.81999999999999,66.75,69.6075,60.725
BBSI,2016,62.3625,55.8625,58.0975,58.775
BBW,2016,62.076,46.778,58.3,55.717999999999996
BBWI,2016,67.8875,70.4525,67.2975,68.545
BBY,2016,67.0325,76.9675,66.7325,70.24499999999999
BC,2016,73.255,65.2075,65.8925,68.1175
BCBP,2016,72.64250000000001,60.795,60.06,64.4975
BCC,2016,54.75,64.9225,62.1375,60.602500000000006
BCDA,2016,49.475,74.8475,68.24,64.185
BCLI,2016,61.6475,77.33,62.4025,67.1275
BCO,2016,65.69,64.785,65.305,65.2575
BCOV,2016,53.480000000000004,57.6925,63.410000000000004,58.1925
BCPC,2016,58.239999999999995,63.9375,67.9725,63.38250000000001
BCRX,2016,57.695,66.8725,64.67,63.0775
BCSF,2016,81.41,67.81,68.82,72.68
BDC,2016,64.9175,63.394999999999996,75.4925,67.935
BDL,2016,57.196000000000005,67.648,56.205999999999996,60.352
BDN,2016,63.05,60.5925,64.325,62.655
BDX,2016,61.7275,72.43,66.5475,66.9025
BECN,2016,66.41499999999999,59.06999999999999,63.2425,62.91
BEEM,2016,67.4825,64.6225,63.464999999999996,65.1875
BEEMW,2016,67.4825,64.6225,63.464999999999996,65.1875
BELFA,2016,56.7725,63.695,54.94,58.4675
BELFB,2016,56.7725,63.695,54.94,58.4675
BEN,2016,56.5925,50.4,63.66,56.885000000000005
BERY,2016,57.398,55.076,61.339999999999996,57.94
BFAM,2016,66.6875,86.6625,70.2925,74.54750000000001
BFH,2016,68.275,62.865,65.33250000000001,65.4925
BFIN,2016,72.1225,71.675,74.1275,72.6425
BFS,2016,67.535,68.79249999999999,72.37,69.56750000000001
BFST,2016,71.075,70.38,60.79,67.41499999999999
BG,2016,66.4,69.76750000000001,59.0975,65.0875
BGFV,2016,62.247499999999995,76.11749999999999,64.8225,67.7325
BGI,2016,56.15,69.03,65.41,63.53
BGNE,2016,49.485,55.152499999999996,61.19,55.277499999999996
BGS,2016,62.13199999999999,66.71400000000001,63.172000000000004,64.00399999999999
BGSF,2016,47.440000000000005,71.6425,59.845,59.644999999999996
BHB,2016,66.95,65.0525,67.05,66.35
BHC,2016,63.61,60.5325,64.8725,63.004999999999995
BHE,2016,57.074999999999996,56.855000000000004,64.4725,59.4675
BHLB,2016,64.735,74.68249999999999,65.4225,68.28
BHP,2016,61.94,59.17,60.43,60.51
BHR,2016,59.955000000000005,71.33500000000001,67.5025,66.265
BIG,2016,52.137499999999996,75.955,67.55000000000001,65.21249999999999
BIIB,2016,66.8375,58.5025,69.4625,64.9375
BIMI,2016,71.89499999999998,57.57,60.155,63.205000000000005
BIO,2016,51.4825,47.6025,57.81,52.2975
BIOC,2016,49.855,59.28,65.93249999999999,58.355000000000004
BIOL,2016,63.39750000000001,61.53750000000001,66.09,63.675
BIVI,2016,53.44,53.464999999999996,67.495,58.1325
BJRI,2016,66.77333333333333,60.19333333333333,71.36333333333333,66.10666666666667
BK,2016,59.195,76.6525,65.6175,67.155
BKCC,2016,55.625,64.645,73.725,64.665
BKD,2016,62.88,66.5475,62.6225,64.0175
BKE,2016,65.60499999999999,72.6725,66.14,68.14
BKH,2016,69.2875,66.8925,66.11250000000001,67.4325
BKI,2016,66.98,65.5,66.5125,66.33
BKNG,2016,52.4425,56.449999999999996,59.92999999999999,56.275
BKSC,2016,56.620000000000005,65.19749999999999,62.135,61.3175
BKTI,2016,58.4675,62.3325,64.3425,61.71
BKU,2016,65.17750000000001,78.35999999999999,66.19749999999999,69.91000000000001
BKYI,2016,63.5425,50.335,66.63,60.1675
BL,2016,57.254999999999995,61.405,66.13,61.595
BLBD,2016,57.65999999999999,74.65200000000002,63.852,65.386
BLBX,2016,49.542500000000004,52.6225,61.9525,54.705
BLD,2016,68.795,65.6925,67.875,67.45499999999998
BLDR,2016,65.145,63.769999999999996,61.255,63.38999999999999
BLFS,2016,55.2825,67.2675,60.917500000000004,61.16
BLIN,2016,54.7925,67.595,70.8175,64.4025
BLK,2016,72.88749999999999,43.43000000000001,61.402499999999996,59.239999999999995
BLKB,2016,75.325,76.86749999999999,79.33749999999999,77.1775
BLMN,2016,66.2625,56.755,69.38749999999999,64.135
BLNK,2016,60.777499999999996,51.3875,67.2475,59.805
BLPH,2016,68.3375,63.0325,68.52499999999999,66.63
BLUE,2016,60.427499999999995,60.6275,62.895,61.315
BMI,2016,62.0575,62.254999999999995,61.512499999999996,61.94
BMRA,2016,53.265,65.2475,58.2875,58.935
BMRC,2016,60.1525,68.1625,66.2875,64.87
BMRN,2016,52.872499999999995,67.10499999999999,64.2625,61.4125
BMY,2016,61.3875,54.6725,65.07249999999999,60.3775
BNED,2016,69.83749999999999,67.25250000000001,68.5775,68.555
BNS,2016,50.0,57.775,63.339999999999996,57.040000000000006
BOC,2016,63.97749999999999,53.334999999999994,56.19,57.832499999999996
BOH,2016,68.74,69.12499999999999,69.28,69.04999999999998
BOKF,2016,67.7225,64.08,69.13000000000001,66.9775
BOOM,2016,64.5625,59.4975,57.1,60.385
BOOT,2016,57.67999999999999,74.055,62.777499999999996,64.84
BOTJ,2016,61.795,64.72749999999999,58.14,61.555
BOX,2016,60.9925,61.3275,68.99249999999999,63.7725
BPMC,2016,51.127500000000005,64.715,61.095,58.9775
BPOP,2016,57.68,69.145,62.79750000000001,63.207499999999996
BPOPM,2016,57.68,69.145,62.79750000000001,63.207499999999996
BPT,2016,67.955,90.655,90.83250000000001,83.14750000000001
BPTH,2016,56.152499999999996,63.795,65.755,61.9
BR,2016,69.985,66.1475,70.6975,68.94500000000001
BRC,2016,72.0475,78.745,72.6375,74.475
BRFH,2016,50.8875,63.315,58.7475,57.65
BRID,2016,58.74999999999999,69.295,58.459999999999994,62.165000000000006
BRKL,2016,68.96,71.9575,62.585,67.835
BRKR,2016,67.8925,67.58,65.35,66.9375
BRN,2016,74.94,72.2525,56.642500000000005,67.94500000000001
BRO,2016,53.37,68.64999999999999,67.7525,63.25750000000001
BRT,2016,81.75,63.272499999999994,77.795,74.27
BRTX,2016,52.17,89.0125,63.08250000000001,68.09
BRX,2016,70.48,67.24,65.1825,67.63499999999999
BSET,2016,64.035,69.8925,55.2875,63.06999999999999
BSGM,2016,52.31,66.35499999999999,64.2225,60.965
BSM,2016,75.96000000000001,57.5325,69.1425,67.5425
BSQR,2016,49.137499999999996,63.822500000000005,63.6975,58.885
BSRR,2016,68.9675,69.86250000000001,64.16,67.6625
BSX,2016,64.61250000000001,64.1425,59.71,62.824999999999996
BTB,2016,52.05,58.77,64.93,58.59
BTCS,2016,42.974999999999994,65.16499999999999,62.1,56.7475
BTCY,2016,62.3275,72.4725,67.565,67.455
BTTR,2016,53.025000000000006,63.3675,69.3175,61.902499999999996
BTU,2016,64.66499999999999,70.22500000000001,67.05000000000001,67.315
BURL,2016,66.745,54.985,71.225,64.3175
BUSE,2016,62.3375,65.57750000000001,63.7225,63.879999999999995
BVH,2016,58.4375,73.6875,60.405,64.1775
BW,2016,61.052499999999995,48.14,70.47999999999999,59.8925
BWA,2016,71.525,64.19250000000001,63.6175,66.44500000000001
BWEN,2016,77.4775,58.6575,67.5075,67.88
BWFG,2016,69.755,66.3475,64.6575,66.92
BWNB,2016,61.052499999999995,48.14,70.47999999999999,59.8925
BWSN,2016,61.052499999999995,48.14,70.47999999999999,59.8925
BWXT,2016,69.705,67.2775,69.57,68.8475
BX,2016,66.2775,67.72999999999999,69.8725,67.96
BXC,2016,49.61,60.51800000000001,64.62,58.25
BXMT,2016,71.915,64.485,69.5225,68.645
BXP,2016,62.06999999999999,60.795,63.22,62.025
BYD,2016,67.64500000000001,74.6125,70.78,71.00999999999999
BYFC,2016,61.745,67.74,63.5025,64.32749999999999
BYRN,2016,62.480000000000004,59.2025,64.5225,62.067499999999995
BZH,2016,64.74,59.85999999999999,68.2075,64.2675
