symbol,year,E,S,G,ESG
CURO,2018,70.325,59.995,66.095,65.47
CUTR,2018,67.05499999999999,67.9825,64.36250000000001,66.465
CUZ,2018,74.43,58.5,64.9,65.94
CVBF,2018,60.65,61.375,64.495,62.17
CVCO,2018,62.295,60.472500000000004,57.677499999999995,60.1475
CVCY,2018,63.835,71.7,63.0475,66.1925
CVE,2018,65.36,50.0,64.21,59.86
CVEO,2018,63.8475,59.795,67.53999999999999,63.725
CVGI,2018,68.36000000000001,49.4275,55.8925,57.895
CVGW,2018,62.419999999999995,44.355,61.005,55.9275
CVI,2018,70.0725,62.70250000000001,65.125,65.965
CVLG,2018,61.19,51.775000000000006,62.525,58.495000000000005
CVLT,2018,56.4525,68.9575,61.5925,62.332499999999996
CVLY,2018,60.4225,69.17750000000001,63.9225,64.5075
CVM,2018,50.225,68.395,62.72,60.445
CVNA,2018,55.004999999999995,71.385,69.6625,65.35000000000001
CVR,2018,36.8225,46.615,64.225,49.22
CVS,2018,69.07000000000001,74.8125,67.9675,70.615
CVU,2018,64.905,54.800000000000004,62.8525,60.8525
CVV,2018,55.2575,47.9275,61.8775,55.019999999999996
CVX,2018,54.44,59.5225,58.41,57.455
CW,2018,66.47999999999999,44.0925,60.9675,57.17999999999999
CWBC,2018,64.3275,70.26,63.9825,66.1875
CWBR,2018,52.0275,44.69,62.665,53.127500000000005
CWCO,2018,63.2675,63.080000000000005,70.4875,65.61
CWEN,2018,71.64500000000001,71.91250000000001,64.18,69.2425
CWH,2018,64.005,62.355000000000004,61.1725,62.510000000000005
CWK,2018,54.19333333333333,63.26000000000001,66.21666666666667,61.22333333333333
CWST,2018,49.9925,68.925,64.47,61.1275
CWT,2018,61.105000000000004,69.245,54.0925,61.4825
CX,2018,63.03,63.45,62.95,63.14
CXDO,2018,63.480000000000004,65.32,62.065,63.622499999999995
CXW,2018,51.822500000000005,60.23,60.222500000000004,57.4225
CYAN,2018,73.185,62.475,60.29,65.315
CYBR,2018,64.1,56.69,67.96,62.92
CYCC,2018,62.635000000000005,49.067499999999995,67.285,59.6625
CYCCP,2018,62.635000000000005,49.067499999999995,67.285,59.6625
CYD,2018,61.14,62.05,67.63,63.61
CYH,2018,63.8275,65.93749999999999,67.23750000000001,65.66499999999999
CYRX,2018,50.477500000000006,62.1975,69.73,60.8
CYTH,2018,58.28,75.06,58.31,63.88
CYTHW,2018,58.28,75.06,58.31,63.88
CYTK,2018,49.0075,56.5875,55.6075,53.732499999999995
CYTO,2018,57.73,62.1,68.91,62.92
CZFS,2018,77.06,61.4775,62.045,66.86
CZNC,2018,62.7225,73.21000000000001,61.5625,65.83250000000001
CZR,2018,66.48750000000001,66.1525,64.94749999999999,65.86250000000001
CZWI,2018,67.67750000000001,67.3575,65.66749999999999,66.9025
D,2018,73.3475,65.205,61.0175,66.5225
DAC,2018,58.94,50.93,68.53,59.47
DAIO,2018,66.915,65.75999999999999,67.23249999999999,66.635
DAKT,2018,63.17999999999999,69.0875,61.510000000000005,64.5925
DAL,2018,64.74000000000001,69.8725,63.0775,65.89500000000001
DALN,2018,62.5075,58.135000000000005,63.23,61.292500000000004
DAN,2018,64.1825,65.605,69.24249999999999,66.3425
DAR,2018,62.92999999999999,65.8375,62.167500000000004,63.6425
DARE,2018,57.125,75.26249999999999,69.23,67.20750000000001
DAVA,2018,63.02,69.48,70.2,67.57
DB,2018,59.62,62.13,58.17,59.98
DBI,2018,50.745000000000005,61.0,71.5825,61.1075
DBRG,2018,72.31,68.24,76.66,72.405
DBVT,2018,54.75,61.33,64.34,60.14
DBX,2018,66.32749999999999,66.125,66.74499999999999,66.4
DCI,2018,54.6275,61.2,72.74,62.855000000000004
DCO,2018,53.8975,64.535,71.72500000000001,63.385
DCOM,2018,61.0125,64.2075,62.785000000000004,62.67
DCOMP,2018,61.0125,64.2075,62.785000000000004,62.67
DCP,2018,66.77,48.8925,58.1325,57.9325
DCPH,2018,52.50749999999999,57.8775,63.787499999999994,58.059999999999995
DCTH,2018,62.6325,59.2175,62.592499999999994,61.480000000000004
DD,2018,61.155,54.495000000000005,70.7275,62.127500000000005
DDD,2018,62.227500000000006,54.347500000000004,61.175,59.25
DDS,2018,51.342499999999994,77.59249999999999,60.1775,63.035000000000004
DDT,2018,51.342499999999994,77.59249999999999,60.1775,63.035000000000004
DE,2018,57.4325,72.1525,61.6,63.727500000000006
DEA,2018,51.25,53.4275,67.69,57.455000000000005
DECK,2018,61.6325,56.9175,63.965,60.8425
DEI,2018,59.8725,60.9825,64.27499999999999,61.71
DELL,2018,69.6975,75.7575,67.4775,70.975
DEN,2018,72.19999999999999,70.7,61.635000000000005,68.1775
DENN,2018,66.53999999999999,82.92750000000001,71.4375,73.63250000000001
DEO,2018,64.66,65.92,66.7,65.76
DESP,2018,67.36,59.17,61.72,62.75
DFFN,2018,46.214999999999996,56.69,65.06,55.989999999999995
DFIN,2018,57.472500000000004,69.1025,65.52250000000001,64.0325
DFS,2018,57.435,65.67750000000001,60.1925,61.099999999999994
DG,2018,61.897499999999994,72.39999999999999,66.1875,66.8325
DGICA,2018,69.63749999999999,34.865,63.052499999999995,55.8525
DGICB,2018,69.63749999999999,34.865,63.052499999999995,55.8525
DGII,2018,74.185,67.625,68.045,69.9525
DGLY,2018,61.125,71.08749999999999,62.155,64.7875
DGX,2018,67.18750000000001,60.4775,70.0875,65.9175
DHC,2018,55.1125,66.89,71.1825,64.395
DHCNI,2018,55.1125,66.89,71.1825,64.395
DHCNL,2018,55.1125,66.89,71.1825,64.395
DHI,2018,65.2025,66.295,73.60749999999999,68.3675
DHIL,2018,53.9775,68.9225,66.9425,63.2825
DHR,2018,67.995,63.6075,68.785,66.7975
DHT,2018,54.48,57.02,61.98,57.83
DHX,2018,60.7725,61.144999999999996,63.69,61.8675
DIN,2018,78.1025,65.06,65.215,69.45750000000001
DIOD,2018,58.325,59.445,59.8475,59.205000000000005
DISH,2018,38.8125,57.135000000000005,62.2875,52.745000000000005
DIT,2018,69.615,65.625,60.565,65.2675
DJCO,2018,65.77,69.5275,61.055,65.4475
DK,2018,67.3025,65.4375,66.125,66.28999999999999
DKL,2018,65.5625,65.08250000000001,68.9075,66.5175
DKS,2018,60.045,43.417500000000004,65.2825,56.25
DLA,2018,59.31999999999999,79.80250000000001,66.27250000000001,68.465
DLB,2018,49.8625,62.89,68.86,60.537499999999994
DLHC,2018,79.96499999999999,69.37,61.955,70.43
DLNG,2018,63.42,54.66,62.9,60.33
DLPN,2018,63.8475,73.395,72.0875,69.77749999999999
DLR,2018,69.67,69.79249999999999,74.5825,71.3475
DLTH,2018,54.4575,52.9875,58.1425,55.195
DLTR,2018,64.81,52.925,59.08,58.9375
DLX,2018,51.935,76.4875,71.32,66.5825
DMAC,2018,58.98,61.27,66.68,62.31
DMLP,2018,67.9525,46.775,47.8475,54.192499999999995
DMRC,2018,71.44,61.169999999999995,68.36500000000001,66.99000000000001
DMS,2018,74.7325,76.90750000000001,70.21999999999998,73.9525
DMTK,2018,79.395,72.28,66.8875,72.8575
DNLI,2018,58.7175,69.165,65.6075,64.5
DNN,2018,61.83,74.69,64.64,67.05
DNOW,2018,69.12,73.2775,61.205,67.86749999999999
DO,2018,63.7925,47.55,60.525,57.292500000000004
DOC,2018,64.4875,69.3125,70.1075,67.97
DOCU,2018,58.50666666666667,55.49666666666667,65.33999999999999,59.78
DOGZ,2018,58.08,60.56,62.07,60.23
DOMO,2018,56.59,58.13,61.615,58.78
DOOR,2018,70.19749999999999,63.905,72.45500000000001,68.85249999999999
DORM,2018,69.3525,56.8375,58.69,61.629999999999995
DOV,2018,74.4575,69.105,71.5425,71.7
DOX,2018,65.22,63.45,63.53,64.07
DPZ,2018,72.0825,50.35,65.7,62.71
DQ,2018,70.41,55.19,65.33,63.65
DRD,2018,55.9,52.01,61.08,56.33
DRH,2018,56.7975,67.25999999999999,67.995,64.02
DRI,2018,58.0925,55.05,64.6875,59.28
DRIO,2018,47.1375,74.39,70.25999999999999,63.927499999999995
DRQ,2018,51.36749999999999,59.72,63.8425,58.3125
DRRX,2018,53.662499999999994,60.7025,56.11,56.8275
DSGX,2018,50.0,50.0,62.05,54.02
DSKE,2018,63.025,57.935,64.325,61.760000000000005
DSS,2018,52.042500000000004,53.8225,62.88,56.245000000000005
DSWL,2018,53.96,57.98,63.03,58.32
DSX,2018,55.6,52.69,64.74,57.68
DTB,2018,73.03999999999999,67.19749999999999,61.892500000000005,67.3775
DTE,2018,73.03999999999999,67.19749999999999,61.892500000000005,67.3775
DTG,2018,73.03999999999999,67.19749999999999,61.892500000000005,67.3775
DTSS,2018,52.085,51.88,66.6325,56.8675
DTST,2018,69.145,59.7675,62.3325,63.7475
DTSTW,2018,69.145,59.7675,62.3325,63.7475
DTW,2018,73.03999999999999,67.19749999999999,61.892500000000005,67.3775
DUK,2018,74.0,76.89,62.675000000000004,71.19
DUKB,2018,74.0,76.89,62.675000000000004,71.19
DUOT,2018,67.07499999999999,59.5925,67.075,64.58
DVA,2018,62.4975,62.8625,70.5775,65.315
DVAX,2018,58.145,58.51,63.432500000000005,60.03
DVN,2018,74.8675,73.71499999999999,64.125,70.9025
DWSN,2018,64.14,60.9925,63.457499999999996,62.86249999999999
DX,2018,72.7825,74.65,70.315,72.585
DXC,2018,61.605000000000004,63.63249999999999,63.332499999999996,62.8575
DXCM,2018,56.86749999999999,62.91,57.9975,59.25750000000001
DXF,2018,61.59,62.9,60.0,61.49
DXLG,2018,64.655,72.73750000000001,69.47999999999999,68.9575
DXPE,2018,60.095000000000006,64.02000000000001,61.1425,61.75
DXYN,2018,47.55500000000001,53.870000000000005,66.935,56.120000000000005
DY,2018,71.0025,59.625,63.80500000000001,64.8125
DYAI,2018,57.94,67.59,65.15,63.56
DYNT,2018,63.927499999999995,66.08500000000001,56.345,62.114999999999995
DZSI,2018,60.79249999999999,69.1425,57.6825,62.54
E,2018,62.6,53.39,61.21,59.07
EA,2018,64.08500000000001,56.7825,59.282500000000006,60.05
EAF,2018,68.255,70.21000000000001,67.2175,68.5625
EAI,2018,69.9375,65.61500000000001,63.5475,66.3625
EARN,2018,89.75,68.885,70.22250000000001,76.285
EAST,2018,65.2875,61.805,70.2525,65.785
EAT,2018,67.89500000000001,69.68,71.6825,69.7525
EB,2018,53.805,64.725,59.504999999999995,59.345
EBAY,2018,53.730000000000004,53.9825,62.395,56.7025
EBF,2018,65.78,58.230000000000004,64.9525,62.9875
EBIX,2018,78.38499999999999,66.0475,68.6975,71.0425
EBMT,2018,65.5975,71.9825,65.0925,67.55499999999999
EBR,2018,68.69,59.68,61.28,63.21
EBS,2018,58.1225,51.805,62.43000000000001,57.4525
EBTC,2018,63.87,65.93,62.97,64.25750000000001
EC,2018,61.04,59.13,61.56,60.58
ECL,2018,62.065000000000005,71.37,67.9625,67.13
ECOR,2018,61.906666666666666,60.28666666666667,63.63666666666666,61.94333333333333
ECPG,2018,56.5125,65.2825,69.255,63.685
ECVT,2018,62.82000000000001,69.61,60.7175,64.38
ED,2018,77.29249999999999,52.695,67.12,65.7025
EDAP,2018,62.53,58.35,63.08,61.32
EDIT,2018,59.2825,63.690000000000005,59.92999999999999,60.9675
EDN,2018,60.05,59.37,62.2,60.54
EDRY,2018,54.14,52.44,64.65,57.07
EDSA,2018,59.1975,62.92250000000001,64.9875,62.370000000000005
EDU,2018,60.82,59.33,67.65,62.6
EDUC,2018,76.845,55.177499999999995,65.5175,65.845
EEFT,2018,67.3825,64.2875,69.46000000000001,67.04
EEX,2018,56.865,54.39,62.4775,57.9125
EFC,2018,79.17999999999999,71.0925,75.5625,75.27499999999999
EFOI,2018,73.77250000000001,59.8625,65.325,66.3225
EFSC,2018,68.295,82.355,68.2775,72.975
EFSCP,2018,68.295,82.355,68.2775,72.975
EFSH,2018,57.5725,63.225,68.64750000000001,63.145
EFX,2018,56.942499999999995,69.455,62.415,62.93750000000001
EGAN,2018,61.449999999999996,57.644999999999996,66.5475,61.8825
EGBN,2018,66.2925,68.08500000000001,64.5275,66.3
EGHT,2018,58.255,71.2425,62.737500000000004,64.08
EGLE,2018,67.4125,67.8375,68.435,67.895
EGO,2018,67.25,74.69,62.19,68.05
EGP,2018,56.225,70.87,67.6825,64.925
EGRX,2018,47.089999999999996,67.0,72.03750000000001,62.042500000000004
EGY,2018,71.545,49.7275,61.3675,60.879999999999995
EHC,2018,71.30000000000001,69.33250000000001,66.7175,69.115
EHTH,2018,69.37,59.2475,61.7875,63.4675
EIG,2018,65.755,55.3525,65.37,62.160000000000004
EIGR,2018,43.5325,56.1425,61.535,53.735
EIX,2018,63.5825,46.245000000000005,68.4525,59.427499999999995
EKSO,2018,54.2875,59.6925,64.815,59.5975
EL,2018,73.995,65.50999999999999,69.87,69.79249999999999
ELA,2018,53.4475,71.5675,72.1275,65.7175
ELAN,2018,67.105,69.77000000000001,64.5,67.125
ELC,2018,69.9375,65.61500000000001,63.5475,66.3625
ELDN,2018,52.1675,62.647499999999994,59.955,58.25749999999999
ELF,2018,58.035,56.1675,59.7025,57.97
ELLO,2018,73.55,64.81,69.84,69.4
ELMD,2018,71.3925,72.345,65.05,69.595
ELOX,2018,57.6375,55.265,62.897499999999994,58.6025
ELP,2018,69.06,63.83,60.12,64.34
ELS,2018,64.09,70.6425,69.03999999999999,67.9275
ELSE,2018,49.37,49.5675,68.28999999999999,55.7375
ELTK,2018,56.38,60.54,64.66,60.53
ELYS,2018,56.55,58.267500000000005,65.23500000000001,60.015
EMAN,2018,62.24,64.3175,63.675000000000004,63.41
EME,2018,78.695,57.4275,69.1625,68.43
EMKR,2018,62.6175,44.932500000000005,64.735,57.43
EML,2018,57.84,76.8925,68.9725,67.9
EMN,2018,64.215,74.5775,71.575,70.12
EMP,2018,69.9375,65.61500000000001,63.5475,66.3625
EMR,2018,64.575,56.182500000000005,72.845,64.535
EMX,2018,65.39,67.29,63.62,65.43
ENB,2018,75.535,67.245,61.040000000000006,67.94
ENG,2018,65.7675,54.472500000000004,62.027499999999996,60.754999999999995
ENIC,2018,63.72,58.3,63.47,61.83
ENJ,2018,69.9375,65.61500000000001,63.5475,66.3625
ENLC,2018,62.37500000000001,61.5925,67.2375,63.73500000000001
ENLV,2018,55.32,66.03,65.93,62.42
ENO,2018,69.9375,65.61500000000001,63.5475,66.3625
ENOV,2018,59.4675,64.15,60.7625,61.457499999999996
ENPH,2018,65.89000000000001,48.74,61.61,58.745
ENR,2018,55.315,79.7775,67.17750000000001,67.4225
ENS,2018,76.1075,73.51,65.5,71.7075
ENSC,2018,66.49249999999999,80.2475,65.89500000000001,70.875
ENSG,2018,52.08,64.12750000000001,62.21,59.472500000000004
ENSV,2018,60.38,64.075,64.28999999999999,62.910000000000004
ENTA,2018,60.474999999999994,59.792500000000004,61.095,60.4525
ENTG,2018,79.32749999999999,62.8425,65.345,69.17
ENTX,2018,57.63,66.59,66.61,63.61
ENV,2018,54.457499999999996,72.23,74.35,67.015
ENVA,2018,71.925,65.645,62.305,66.625
ENVB,2018,43.17,51.160000000000004,60.337500000000006,51.555
ENZ,2018,45.5475,63.07749999999999,57.7725,55.465
EOG,2018,64.265,64.3,65.68,64.7475
EOLS,2018,60.910000000000004,64.1425,64.36749999999999,63.137499999999996
EP,2018,68.0025,68.4475,64.01249999999999,66.825
EPAC,2018,68.315,65.24749999999999,67.9675,67.1775
EPAM,2018,69.0625,66.105,69.185,68.115
EPC,2018,61.6,84.13499999999999,69.9275,71.8875
EPD,2018,64.29750000000001,61.635,61.839999999999996,62.5925
EPIX,2018,57.7,60.46,62.57,60.24
EPM,2018,66.145,51.71999999999999,70.3625,62.739999999999995
EPR,2018,66.63,68.065,70.25999999999999,68.315
EPRT,2018,64.14999999999999,70.8,67.96333333333334,67.63666666666667
EPSN,2018,70.23,55.36,63.47,63.02
EQ,2018,58.3,65.475,60.144999999999996,61.30500000000001
EQBK,2018,71.53999999999999,72.8225,62.30499999999999,68.89
EQC,2018,68.64500000000001,71.78250000000001,72.9275,71.11749999999999
EQH,2018,66.545,69.22749999999999,69.07999999999998,68.285
EQIX,2018,59.584999999999994,60.03999999999999,61.03999999999999,60.220000000000006
EQNR,2018,65.435,64.44,58.004999999999995,62.629999999999995
EQR,2018,61.4875,62.605,58.787499999999994,60.959999999999994
EQS,2018,81.15,63.877500000000005,71.89,72.305
EQT,2018,73.7125,60.057500000000005,63.287499999999994,65.685
ERF,2018,42.6,50.0,49.39,47.33
ERIC,2018,54.15,67.15,62.21,61.17
ERIE,2018,67.6275,67.2825,61.445,65.4525
ERII,2018,60.095,51.3375,72.36,61.2625
ERJ,2018,63.0,66.6,64.54,64.71
ES,2018,72.8775,69.76249999999999,64.9425,69.19500000000001
ESCA,2018,87.795,67.7625,66.5025,74.0225
ESE,2018,75.64,49.42,66.6075,63.8875
ESEA,2018,52.9,51.19,65.04,56.38
ESGR,2018,47.352500000000006,60.927499999999995,68.3825,58.89
ESGRO,2018,47.352500000000006,60.927499999999995,68.3825,58.89
ESGRP,2018,47.352500000000006,60.927499999999995,68.3825,58.89
ESI,2018,57.655,68.485,61.155,62.4325
ESLT,2018,66.86,65.2,66.83,66.3
ESNT,2018,48.735,76.1175,63.92,62.9225
ESOA,2018,67.0675,42.09,63.0725,57.4075
ESP,2018,62.167500000000004,46.075,63.745000000000005,57.332499999999996
ESPR,2018,56.53999999999999,52.765,65.5025,58.269999999999996
ESQ,2018,61.575,74.59,63.1875,66.45250000000001
ESRT,2018,62.61750000000001,77.795,71.77,70.73
ESS,2018,74.26249999999999,63.582499999999996,68.0025,68.61500000000001
ESSA,2018,63.089999999999996,67.14,61.46,63.894999999999996
ESTA,2018,56.54,62.333333333333336,67.32000000000001,62.06666666666667
ESTC,2018,58.83,56.23,62.76,59.28
ESTE,2018,81.2775,80.595,70.6775,77.51500000000001
ET,2018,67.285,55.8525,62.41,61.85
ETD,2018,55.972500000000004,73.79249999999999,68.2575,66.00750000000001
ETN,2018,56.5025,57.574999999999996,71.7825,61.9525
ETON,2018,59.955,71.61000000000001,65.88499999999999,65.815
ETR,2018,69.9375,65.61500000000001,63.5475,66.3625
ETRN,2018,67.74000000000001,66.175,68.005,67.305
ETSY,2018,63.2475,60.085,68.275,63.86750000000001
EURN,2018,57.9,52.66,66.46,59.01
EVA,2018,63.324999999999996,62.220000000000006,63.9525,63.162499999999994
EVBG,2018,52.3525,62.965,63.8675,59.7325
EVBN,2018,69.9125,73.975,66.31,70.065
EVC,2018,68.5075,74.475,68.65499999999999,70.54499999999999
EVER,2018,62.593333333333334,58.6,59.46333333333333,60.21666666666666
EVGN,2018,56.14,63.23,66.05,61.81
EVH,2018,62.69499999999999,70.335,66.285,66.4375
EVI,2018,60.292500000000004,67.23750000000001,64.03500000000001,63.855000000000004
EVLO,2018,62.8575,60.977500000000006,62.4525,62.095
EVOK,2018,56.05,55.1025,61.3175,57.49
EVR,2018,63.010000000000005,74.33250000000001,75.99,71.10999999999999
EVRG,2018,74.58666666666666,66.87333333333333,59.946666666666665,67.13666666666667
EVRI,2018,67.98,65.60749999999999,64.385,65.99249999999999
EVTC,2018,47.965,76.96,67.4125,64.11
EVTV,2018,65.4125,63.0775,59.7775,62.754999999999995
EW,2018,75.6725,55.542500000000004,71.16000000000001,67.4575
EWBC,2018,71.4925,71.355,68.975,70.60999999999999
EXAS,2018,41.92,67.225,55.722500000000004,54.9525
EXC,2018,72.21,66.9125,65.845,68.32
EXEL,2018,66.305,66.415,66.8675,66.53
EXK,2018,47.51,90.1,63.25,66.95
EXLS,2018,58.69,69.06,67.345,65.035
EXP,2018,64.2775,58.974999999999994,66.6125,63.2875
EXPD,2018,60.1525,61.192499999999995,66.7775,62.7075
EXPE,2018,60.02,62.7225,68.5875,63.7775
EXPI,2018,56.225,76.3475,61.662499999999994,64.7425
EXPO,2018,54.25749999999999,59.905,69.89,61.352500000000006
EXPR,2018,60.1275,71.63499999999999,72.16,67.97500000000001
EXR,2018,71.06,71.69,62.825,68.525
EXTR,2018,59.6225,65.02,61.7475,62.13
EYE,2018,58.47749999999999,69.9475,63.19,63.875
EYEN,2018,45.5275,67.065,63.425,58.67
EYPT,2018,51.192499999999995,67.09,65.65,61.3125
EZPW,2018,68.885,65.94,67.435,67.42000000000002
F,2018,61.4175,71.315,61.652499999999996,64.7975
FAF,2018,51.6325,63.3175,60.1175,58.35249999999999
FAMI,2018,60.23,61.52,62.96,61.57
FANG,2018,76.78,82.77000000000001,64.1575,74.57
FANH,2018,52.02,54.18,62.93,56.38
FARM,2018,64.745,63.195,67.1725,65.0375
FARO,2018,69.66499999999999,62.290000000000006,69.25,67.0675
FAST,2018,61.21249999999999,78.13,77.5025,72.28
FAT,2018,49.32,53.9975,58.972500000000004,54.0975
FATBB,2018,49.32,53.9975,58.972500000000004,54.0975
FATBP,2018,49.32,53.9975,58.972500000000004,54.0975
FATBW,2018,49.32,53.9975,58.972500000000004,54.0975
FATE,2018,57.230000000000004,64.765,62.005,61.33
FBIO,2018,50.92,62.144999999999996,62.3725,58.4775
FBIOP,2018,50.92,62.144999999999996,62.3725,58.4775
FBIZ,2018,72.63999999999999,66.72999999999999,70.43,69.9325
FBK,2018,71.74499999999999,75.685,63.782500000000006,70.40249999999999
FBMS,2018,61.92249999999999,74.31,60.559999999999995,65.5975
FBNC,2018,76.92500000000001,67.23249999999999,68.3525,70.84
FBP,2018,57.125,66.7075,60.3075,61.38
FBRT,2018,63.055,74.79,72.17249999999999,70.00750000000001
FBRX,2018,58.695,63.8925,62.6675,61.7525
FC,2018,67.446,71.208,65.096,67.918
FCAP,2018,59.95,68.8775,58.9675,62.6
FCBC,2018,75.14500000000001,59.545,63.525000000000006,66.07
FCCO,2018,71.8775,68.5675,57.6575,66.035
FCEL,2018,74.1,66.045,59.517500000000005,66.555
FCF,2018,76.09,68.35000000000001,67.86250000000001,70.76249999999999
FCFS,2018,69.185,70.56750000000001,64.63,68.1275
FCN,2018,74.9425,66.685,65.01250000000002,68.88
FCNCA,2018,70.64750000000001,72.3775,63.010000000000005,68.67750000000001
FCNCO,2018,70.64750000000001,72.3775,63.010000000000005,68.67750000000001
FCNCP,2018,70.64750000000001,72.3775,63.010000000000005,68.67750000000001
FCPT,2018,79.06,63.55,67.005,69.87
FCRX,2018,58.3425,67.8,75.69999999999999,67.28
FCUV,2018,52.212500000000006,60.892500000000005,61.1125,58.0725
FCX,2018,69.0375,62.480000000000004,65.4425,65.655
FDBC,2018,69.35,62.2475,65.135,65.5775
FDP,2018,74.5,67.66499999999999,70.4075,70.8575
FDUS,2018,67.0325,63.684999999999995,73.6125,68.1075
FDX,2018,63.592499999999994,55.3325,62.2975,60.4075
FE,2018,60.2925,59.0775,63.79,61.05
FEDU,2018,57.76,59.73,64.12,60.54
FEIM,2018,70.6375,60.795,63.214999999999996,64.8825
FELE,2018,63.3725,81.9675,70.185,71.8425
FENC,2018,54.6175,64.16749999999999,63.7775,60.855
FENG,2018,64.89,56.93,67.26,63.02
FET,2018,71.34,72.1925,59.81,67.78
FF,2018,65.39500000000001,57.6075,66.36,63.120000000000005
FFBC,2018,80.63,76.4225,66.22,74.4225
FFIC,2018,79.33,72.23249999999999,62.115,71.225
FFIN,2018,58.1525,71.325,66.49000000000001,65.3225
FFIV,2018,73.2175,59.607499999999995,69.47,67.42999999999999
FFNW,2018,64.04249999999999,67.9825,63.675,65.235
FFWM,2018,65.46000000000001,69.5575,73.855,69.6225
FGBI,2018,67.48250000000002,64.54249999999999,67.19749999999999,66.41
FGBIP,2018,67.48250000000002,64.54249999999999,67.19749999999999,66.41
FGEN,2018,53.5675,58.287499999999994,61.88000000000001,57.910000000000004
FGF,2018,70.535,57.682500000000005,64.5275,64.245
FGFPP,2018,70.535,57.682500000000005,64.5275,64.245
FHB,2018,60.83749999999999,66.68,62.4225,63.315
FHI,2018,68.7325,72.5325,66.49000000000001,69.25
FHN,2018,60.08,66.6275,60.68,62.46000000000001
FIBK,2018,52.8475,70.28,66.5975,63.24
FICO,2018,58.36749999999999,70.71000000000001,67.75750000000001,65.6075
FINV,2018,64.56,67.72,66.36,66.22
FIS,2018,66.33250000000001,71.0275,68.2625,68.5375
FISI,2018,71.4025,75.7525,64.285,70.48
FITB,2018,63.185,64.935,63.792500000000004,63.9725
FITBI,2018,63.185,64.935,63.792500000000004,63.9725
FITBO,2018,63.185,64.935,63.792500000000004,63.9725
FITBP,2018,63.185,64.935,63.792500000000004,63.9725
FIVE,2018,53.4525,80.8225,61.0525,65.11
FIVN,2018,64.39250000000001,54.417500000000004,60.004999999999995,59.605000000000004
FIX,2018,68.92,57.6075,68.68,65.07
FIXX,2018,55.365,60.545,62.87500000000001,59.592499999999994
FIZZ,2018,64.5175,86.0,61.912499999999994,70.8125
FKWL,2018,59.9375,38.315,65.3525,54.535
FL,2018,72.14,53.19500000000001,65.695,63.675
FLEX,2018,76.3075,75.04,67.465,72.94
FLGT,2018,54.434999999999995,61.7275,57.42,57.86
FLIC,2018,74.4025,76.12,63.777499999999996,71.43
FLL,2018,58.07,66.035,66.0675,63.3925
FLNT,2018,64.485,67.0375,62.0025,64.505
FLO,2018,55.24,57.7875,60.405,57.8125
FLR,2018,71.8675,65.84,63.5,67.0675
FLS,2018,67.00999999999999,64.89750000000001,65.32999999999998,65.7475
FLT,2018,63.325,65.845,64.5925,64.58500000000001
FLUX,2018,67.05749999999999,74.43499999999999,69.535,70.3425
FLWS,2018,75.37,74.7225,63.525,71.205
FLXS,2018,58.620000000000005,54.017500000000005,70.095,60.91
FMAO,2018,61.8775,62.07,66.4725,63.4725
FMBH,2018,59.675,68.98,63.495,64.05
FMC,2018,73.875,65.975,66.685,68.845
FMNB,2018,61.497499999999995,71.91499999999999,61.2625,64.895
FMS,2018,56.58,71.19,63.69,63.82
FMX,2018,58.58,58.55,66.02,61.05
FN,2018,55.2975,55.285000000000004,63.65,58.0775
FNB,2018,76.8525,74.25750000000001,60.63,70.58000000000001
FNCB,2018,56.519999999999996,67.7675,62.540000000000006,62.275
FND,2018,52.0825,51.015,60.8425,54.64750000000001
FNF,2018,53.94,61.615,65.0175,60.19
FNGR,2018,55.22,68.4675,66.28999999999999,63.325
FNKO,2018,53.629999999999995,60.912499999999994,59.3925,57.98
FNLC,2018,59.55,72.63,62.3675,64.85
FNV,2018,57.87,84.06,55.45,65.79
FNWB,2018,79.7175,61.1475,66.89250000000001,69.25
FNWD,2018,68.65,67.67,62.24249999999999,66.1875
FOCS,2018,65.68666666666667,56.28666666666666,71.90333333333334,64.62333333333332
FOLD,2018,57.0675,68.185,69.5775,64.9425
FONR,2018,60.5,50.395,63.22,58.037499999999994
FOR,2018,68.63749999999999,73.28999999999999,75.9825,72.635
FORD,2018,56.155,81.5275,64.455,67.3775
FORM,2018,61.302499999999995,47.394999999999996,62.66499999999999,57.120000000000005
FORR,2018,60.6125,63.49749999999999,74.3925,66.1675
FORTY,2018,68.44,67.0,66.84,67.43
FOSL,2018,65.61,75.24000000000001,61.955,67.60249999999999
FOSLL,2018,65.61,75.24000000000001,61.955,67.60249999999999
FOX,2018,67.81,68.53,68.75,68.36
FOXA,2018,67.81,68.53,68.75,68.36
FOXF,2018,47.86,50.7175,61.402499999999996,53.3275
FPAY,2018,60.025,73.08500000000001,66.935,66.6825
FPH,2018,68.10249999999999,67.77250000000001,74.9625,70.2775
FPI,2018,70.365,62.122499999999995,68.7225,67.07
FR,2018,71.1175,88.4725,67.285,75.6225
FRAF,2018,59.230000000000004,55.4825,56.942499999999995,57.2175
FRBK,2018,65.655,67.6225,63.65,65.64250000000001
FRD,2018,64.64,63.62,59.94499999999999,62.73500000000001
FRG,2018,50.995,55.3275,58.88249999999999,55.067499999999995
FRGAP,2018,50.995,55.3275,58.88249999999999,55.067499999999995
FRGI,2018,73.9925,69.3075,64.89,69.3975
