symbol,year,E,S,G,ESG
AIRT,2019,64.34,64.97500000000001,71.905,67.07500000000002
AIT,2019,78.97,82.0675,69.735,76.92250000000001
AIV,2019,60.2025,61.5775,69.055,63.6125
AIZ,2019,61.36,66.815,67.03,65.0675
AIZN,2019,61.36,66.815,67.03,65.0675
AJG,2019,71.77250000000001,55.225,64.7875,63.925
AJX,2019,81.755,61.279999999999994,76.2325,73.09
AJXA,2019,81.755,61.279999999999994,76.2325,73.09
AKAM,2019,62.495000000000005,63.155,68.2775,64.6425
AKBA,2019,58.5625,64.77000000000001,61.0625,61.464999999999996
AKR,2019,64.965,64.4925,71.03,66.83000000000001
AKRO,2019,61.43000000000001,60.21,59.056666666666665,60.23333333333333
AKTS,2019,63.557500000000005,61.6925,63.239999999999995,62.8275
AL,2019,61.597500000000004,59.337500000000006,69.05749999999999,63.330000000000005
ALB,2019,73.365,74.8025,71.91,73.36000000000001
ALCO,2019,67.565,61.435,67.17500000000001,65.39
ALDX,2019,50.1825,52.88249999999999,59.167500000000004,54.0775
ALE,2019,69.60750000000002,66.74000000000001,64.0475,66.7975
ALEC,2019,58.1525,60.515,61.6775,60.115
ALEX,2019,65.575,72.4775,71.5,69.85
ALG,2019,64.77,43.74250000000001,60.7375,56.4125
ALGN,2019,63.102500000000006,60.7025,67.66,63.822500000000005
ALGT,2019,61.705,77.36,62.8975,67.3225
ALIM,2019,58.287499999999994,64.46000000000001,58.22749999999999,60.3225
ALK,2019,63.0225,68.475,63.037499999999994,64.845
ALKS,2019,54.725,68.36500000000001,63.550000000000004,62.2125
ALL,2019,53.474999999999994,58.0225,60.629999999999995,57.375
ALLE,2019,67.07,69.1825,67.5325,67.9275
ALLK,2019,56.1075,59.849999999999994,56.480000000000004,57.477500000000006
ALLO,2019,58.755,57.96249999999999,64.91,60.542500000000004
ALLY,2019,57.044999999999995,70.7175,58.44499999999999,62.07
ALNY,2019,60.1625,58.477500000000006,64.9825,61.2075
ALOT,2019,52.3925,65.8925,66.9275,61.74
ALPN,2019,57.3175,55.035,60.8375,57.73
ALPP,2019,69.015,63.412499999999994,63.6,65.34
ALRM,2019,69.12,65.385,61.4525,65.315
ALRN,2019,58.83,60.760000000000005,59.75749999999999,59.785
ALRS,2019,70.785,66.93,68.86,68.86
ALSN,2019,65.1675,64.2325,67.445,65.6175
ALT,2019,50.905,56.015,61.29750000000001,56.07
ALTG,2019,70.8175,60.8425,58.3775,63.345
ALTO,2019,61.28,59.4625,58.605000000000004,59.78
ALTR,2019,68.23750000000001,56.114999999999995,70.31,64.8875
ALV,2019,80.5875,56.224999999999994,56.92,64.5775
ALX,2019,48.7775,51.42,66.3425,55.515
ALYA,2019,66.89,65.57,66.98,66.48
AM,2019,67.35,55.605000000000004,66.675,63.209999999999994
AMAT,2019,63.144999999999996,61.6475,63.695,62.8275
AMBA,2019,64.375,52.88,63.6275,60.295
AMBC,2019,62.7475,63.6075,60.955,62.4375
AMC,2019,53.545,67.4925,67.95,62.995
AMCR,2019,72.7025,76.5025,62.93000000000001,70.71000000000001
AMCX,2019,66.72749999999999,74.35,65.3675,68.815
AMD,2019,51.71,61.135,60.2325,57.69
AME,2019,58.65,58.6775,69.3625,62.230000000000004
AMED,2019,85.9925,69.135,70.61,75.2475
AMEH,2019,59.3975,75.0,66.17999999999999,66.86
AMG,2019,59.64,63.2025,76.6525,66.4975
AMGN,2019,58.325,59.74000000000001,62.254999999999995,60.11
AMH,2019,71.6925,73.5125,67.63,70.945
AMK,2019,53.46666666666666,61.73666666666666,64.44,59.88
AMKR,2019,53.6725,52.64,63.9,56.735
AMN,2019,70.495,66.5675,66.1725,67.7425
AMNB,2019,74.4225,66.2475,68.60000000000001,69.7575
AMOT,2019,57.552499999999995,73.485,67.3575,66.13250000000001
AMP,2019,64.97999999999999,61.449999999999996,68.2025,64.8775
AMPE,2019,60.75,62.862500000000004,65.485,63.032500000000006
AMPG,2019,50.875,70.5625,60.3475,60.5925
AMPGW,2019,50.875,70.5625,60.3475,60.5925
AMPH,2019,64.3475,61.86,58.86,61.69
AMPY,2019,71.5525,54.845,64.295,63.567499999999995
AMR,2019,65.1825,68.1575,69.575,67.64
AMRC,2019,79.1625,64.3425,67.6325,70.3775
AMRK,2019,63.45,72.15,71.9725,69.19
AMRN,2019,54.4525,64.4475,61.622499999999995,60.175
AMRS,2019,69.655,79.95,66.1325,71.91
AMRX,2019,61.709999999999994,62.2225,60.455,61.46249999999999
AMS,2019,54.5675,64.625,71.1525,63.45
AMSC,2019,69.4925,70.4875,64.355,68.11250000000001
AMSF,2019,52.230000000000004,45.957499999999996,56.6125,51.6
AMSWA,2019,56.775000000000006,79.4175,68.47,68.2175
AMT,2019,62.0425,64.94749999999999,66.0475,64.3475
AMTB,2019,69.3875,70.58000000000001,69.6975,69.89
AMTX,2019,65.6575,70.5025,63.27,66.47749999999999
AMWD,2019,62.0325,82.31,61.9375,68.7575
AMZN,2019,56.645,58.559999999999995,62.205000000000005,59.1325
AN,2019,63.5025,71.22999999999999,68.6525,67.795
ANAB,2019,59.95,60.532500000000006,63.5425,61.3425
ANDE,2019,60.0225,74.87,65.135,66.6725
ANET,2019,57.777499999999996,56.927499999999995,62.2275,58.974999999999994
ANF,2019,73.55,69.31750000000001,66.015,69.6275
ANGI,2019,73.2075,72.57249999999999,71.5425,72.4425
ANGO,2019,72.08500000000001,69.9275,64.0675,68.6925
ANIK,2019,61.417500000000004,67.4475,67.975,65.61500000000001
ANIP,2019,63.620000000000005,68.02999999999999,67.35499999999999,66.33500000000001
ANIX,2019,56.322500000000005,66.39500000000001,65.63499999999999,62.78249999999999
ANSS,2019,71.9975,62.095,70.9775,68.355
ANVS,2019,57.9,61.39,62.94,60.74
AON,2019,59.184999999999995,73.2325,72.8675,68.43
AORT,2019,58.690000000000005,64.2575,64.2225,62.39
AOS,2019,58.6225,57.395,67.9225,61.3125
AOSL,2019,65.8675,61.32249999999999,71.84,66.3425
AP,2019,73.36999999999999,69.785,67.8825,70.345
APAM,2019,43.542500000000004,66.6775,71.97749999999999,60.730000000000004
APCX,2019,49.28,59.47,60.86,56.54
APCXW,2019,49.28,59.47,60.86,56.54
APD,2019,75.27,61.66,67.035,67.985
APDN,2019,62.7825,70.305,65.9025,66.3275
APEI,2019,60.662499999999994,63.722500000000004,62.377500000000005,62.255
APH,2019,70.3425,62.805,69.95750000000001,67.7
APLE,2019,61.22999999999999,59.8025,66.13250000000001,62.39
APLS,2019,61.91250000000001,66.3875,59.4475,62.584999999999994
APLT,2019,53.775,59.3275,63.4825,58.8625
APOG,2019,29.877499999999998,63.5,59.44499999999999,50.945
APPF,2019,70.095,62.7525,64.485,65.78
APPN,2019,60.885,69.8325,68.195,66.305
APPS,2019,74.0675,67.97250000000001,65.67,69.23750000000001
APRE,2019,54.925,64.47999999999999,63.489999999999995,60.965
APRN,2019,47.512499999999996,56.807500000000005,62.9175,55.7475
APT,2019,57.045,64.14,63.645,61.6075
APTO,2019,56.295,65.405,57.2825,59.660000000000004
APTV,2019,70.4175,66.995,78.145,71.8475
APVO,2019,57.575,57.575,60.089999999999996,58.4125
APYX,2019,66.50999999999999,55.5,60.505,60.839999999999996
AQB,2019,57.875,85.91,63.497499999999995,69.095
AQMS,2019,58.8025,61.0075,67.17249999999999,62.325
AQST,2019,56.3575,62.614999999999995,64.0125,60.99249999999999
AR,2019,72.1825,56.545,66.5875,65.10249999999999
ARAV,2019,71.5425,64.26,61.8125,65.86999999999999
ARAY,2019,60.4825,55.55,58.542500000000004,58.19
ARC,2019,51.915,78.8375,65.5925,65.45
ARCB,2019,64.5525,74.1275,66.0125,68.23
ARCC,2019,71.2825,65.86250000000001,75.1725,70.775
ARCH,2019,63.725,67.03500000000001,68.97749999999999,66.5775
ARCT,2019,43.35,61.07666666666666,68.05000000000001,57.49666666666667
ARDX,2019,51.872499999999995,64.1225,59.175,58.3925
ARE,2019,69.48750000000001,70.0375,66.075,68.53
AREB,2019,56.8,63.307500000000005,64.77250000000001,61.6275
AREBW,2019,56.8,63.307500000000005,64.77250000000001,61.6275
AREC,2019,60.46,60.5775,59.135000000000005,60.059999999999995
AREN,2019,48.87,62.67,68.17,59.91
ARES,2019,84.3625,60.84,71.0025,72.0675
ARGD,2019,54.78,31.354999999999997,65.63499999999999,50.5875
ARGO,2019,54.78,31.354999999999997,65.63499999999999,50.5875
ARI,2019,68.8,61.792500000000004,74.8375,68.47749999999999
ARKR,2019,52.36,64.47,72.36,63.065
ARL,2019,66.26,63.084999999999994,67.0675,65.47
ARLO,2019,59.745,48.252500000000005,67.205,58.4025
ARLP,2019,62.8275,60.879999999999995,66.68,63.462500000000006
ARMK,2019,57.795,79.13000000000001,56.3425,64.41999999999999
ARMP,2019,55.9375,49.805,62.61,56.1175
ARNC,2019,66.46,66.27,69.19,67.31
AROC,2019,74.5975,64.79,59.015,66.13499999999999
AROW,2019,55.5975,65.24,67.14250000000001,62.66
ARQT,2019,64.49,65.89,68.32,66.23
ARR,2019,50.1125,68.5225,68.0575,62.2325
ARTL,2019,59.105,65.2475,59.352500000000006,61.235
ARTNA,2019,62.1375,74.61500000000001,62.50000000000001,66.4175
ARTW,2019,63.69500000000001,48.2775,68.0675,60.0125
ARVN,2019,54.2775,63.7875,60.8925,59.6525
ARW,2019,74.2375,61.08,67.5575,67.625
ARWR,2019,58.472500000000004,65.3075,65.7525,63.175000000000004
ASB,2019,63.682500000000005,65.0575,64.485,64.4075
ASGN,2019,60.2725,52.445,59.627500000000005,57.447500000000005
ASH,2019,62.97,40.4075,64.985,56.1225
ASIX,2019,62.925000000000004,68.3425,64.73750000000001,65.3375
ASLE,2019,51.68,74.66499999999999,66.35749999999999,64.2325
ASMB,2019,60.082499999999996,57.38,58.769999999999996,58.745000000000005
ASPN,2019,67.2075,62.5125,66.0675,65.2625
ASPS,2019,71.21499999999999,83.57,69.2475,74.68
ASRV,2019,75.0625,75.4325,68.1425,72.88
ASTC,2019,70.9075,58.120000000000005,62.084999999999994,63.705
ASTE,2019,68.53750000000001,58.934999999999995,59.525000000000006,62.332499999999996
ASTI,2019,59.9675,57.915,65.2325,61.03999999999999
ASTS,2019,40.96,74.685,64.1,59.915
ASTSW,2019,40.96,74.685,64.1,59.915
ASUR,2019,69.50999999999999,83.2475,69.3775,74.0425
ASXC,2019,67.66499999999999,63.647499999999994,68.675,66.66
ASYS,2019,69.0675,64.6125,67.3425,67.005
ATEC,2019,58.085,72.23,63.3325,64.545
ATEN,2019,59.46,54.4,62.86,58.9075
ATER,2019,58.45666666666667,54.053333333333335,65.02,59.17666666666667
ATEX,2019,65.77000000000001,62.3425,58.285,62.1325
ATGE,2019,63.35249999999999,64.07499999999999,60.29,62.575
ATHE,2019,56.47,60.66,63.11,60.08
ATHX,2019,51.225,65.34750000000001,65.3025,60.625
ATI,2019,65.8275,60.28,57.72,61.275000000000006
ATIF,2019,60.26,57.89,62.28,60.14
ATKR,2019,57.22250000000001,64.0475,70.555,63.9375
ATLC,2019,57.852500000000006,67.295,63.6525,62.935
ATLCL,2019,57.852500000000006,67.295,63.6525,62.935
ATLCP,2019,57.852500000000006,67.295,63.6525,62.935
ATLO,2019,63.68,63.685,64.92,64.0975
ATNF,2019,33.0675,77.695,67.19250000000001,59.315
ATNFW,2019,33.0675,77.695,67.19250000000001,59.315
ATNI,2019,73.9875,73.7525,64.81,70.84750000000001
ATNM,2019,55.7475,49.1875,60.12,55.017500000000005
ATO,2019,76.0475,59.044999999999995,64.57,66.55250000000001
ATOM,2019,76.9825,54.59,61.6075,64.3925
ATOS,2019,53.5375,52.41,62.667500000000004,56.205
ATR,2019,62.055,79.88250000000001,71.49000000000001,71.1425
ATRA,2019,51.43249999999999,63.745000000000005,63.835,59.6725
ATRC,2019,71.72999999999999,66.36,63.487500000000004,67.19500000000001
ATRI,2019,72.0175,58.230000000000004,65.44,65.22749999999999
ATRO,2019,74.125,71.5175,56.34,67.325
ATSG,2019,63.6275,68.395,66.2475,66.09
ATUS,2019,85.215,63.739999999999995,70.1625,73.04
ATVI,2019,77.5675,74.8475,64.1525,72.19
ATXG,2019,54.2875,59.915,54.5925,56.265
ATXI,2019,26.557499999999997,60.612500000000004,62.307500000000005,49.8275
ATXS,2019,53.12,64.435,62.515,60.0225
AUB,2019,62.25749999999999,73.925,70.295,68.8275
AUBN,2019,58.16,62.035,57.03,59.072500000000005
AUGX,2019,59.25750000000001,49.235,61.19,56.56
AUID,2019,55.512499999999996,64.8125,62.177499999999995,60.8325
AUMN,2019,64.2925,57.2725,65.38,62.315
AUPH,2019,50.0,50.0,64.37,54.79
AVA,2019,73.735,71.285,71.20500000000001,72.07499999999999
AVAV,2019,63.147499999999994,60.455,64.88749999999999,62.83
AVB,2019,62.394999999999996,64.6,67.59,64.86
AVD,2019,64.525,72.7975,62.655,66.6575
AVDL,2019,67.575,52.855,64.8725,61.769999999999996
AVGO,2019,59.3825,57.24,62.309999999999995,59.642500000000005
AVGR,2019,50.135,58.0075,57.98,55.3725
AVID,2019,57.53,69.325,70.345,65.735
AVNS,2019,36.31,51.8,59.550000000000004,49.22
AVNT,2019,66.00999999999999,80.61,68.6825,71.7675
AVNW,2019,71.4375,82.61749999999999,56.397499999999994,70.1525
AVPT,2019,62.985,75.63499999999999,64.43,67.685
AVPTW,2019,62.985,75.63499999999999,64.43,67.685
AVRO,2019,49.415,59.2,57.425,55.345000000000006
AVT,2019,62.7525,68.61500000000001,68.4625,66.6075
AVTR,2019,56.080000000000005,65.65333333333334,68.10000000000001,63.276666666666664
AVTX,2019,72.0875,64.6375,67.2925,68.00750000000001
AVXL,2019,66.055,54.802499999999995,63.5475,61.47
AVY,2019,63.019999999999996,69.34,73.04249999999999,68.465
AWH,2019,41.6825,61.3975,56.94,53.342499999999994
AWI,2019,58.5025,65.12,68.025,63.88249999999999
AWK,2019,62.47,35.12,64.93749999999999,54.177499999999995
AWR,2019,57.68,63.6025,62.18,61.1525
AWRE,2019,72.96499999999999,63.7975,63.114999999999995,66.6225
AWX,2019,47.435,58.230000000000004,60.769999999999996,55.4775
AX,2019,64.7025,56.5125,62.417500000000004,61.2125
AXDX,2019,52.57,62.209999999999994,65.55499999999999,60.11
AXGN,2019,64.24,68.1325,65.23,65.86749999999999
AXL,2019,59.872499999999995,76.7875,65.33000000000001,67.33
AXLA,2019,53.6825,60.97,62.235,58.959999999999994
AXNX,2019,72.06,64.9575,67.44999999999999,68.1525
AXON,2019,57.95,63.525000000000006,71.935,64.4725
AXP,2019,66.0925,66.37,69.3725,67.2775
AXR,2019,53.002500000000005,83.72999999999999,59.4875,65.405
AXS,2019,62.5325,30.422500000000003,66.10249999999999,53.019999999999996
AXSM,2019,59.6825,60.864999999999995,59.8375,60.1275
AXTA,2019,64.32249999999999,76.9075,66.30000000000001,69.17999999999999
AXTI,2019,49.43,57.4725,63.027499999999996,56.6425
AYI,2019,84.8675,81.9175,67.485,78.0925
AYRO,2019,63.86749999999999,56.32,62.765,60.982499999999995
AYTU,2019,66.2125,68.9025,63.504999999999995,66.20750000000001
AYX,2019,58.8225,65.2825,59.465,61.19
AZO,2019,49.5125,60.125,59.485,56.3725
AZPN,2019,69.42,76.7275,71.6025,72.58500000000001
AZTA,2019,62.25,62.4375,68.35,64.3475
AZZ,2019,67.255,61.87,59.5125,62.8825
B,2019,68.4325,68.4725,66.28,67.73
BA,2019,72.15,56.315,65.355,64.605
BABA,2019,62.0,59.67,68.52,63.39
BAC,2019,69.3175,71.855,61.537499999999994,67.57
BAH,2019,46.67,69.73249999999999,67.09,61.165000000000006
BALY,2019,77.155,69.05,71.7,72.63499999999999
BANC,2019,76.1575,65.155,64.0425,68.4525
BAND,2019,62.59,66.525,59.322500000000005,62.8125
BANF,2019,56.7175,66.065,60.675,61.15
BANFP,2019,56.7175,66.065,60.675,61.15
BANR,2019,63.205,65.465,67.5925,65.42
BATL,2019,70.91,64.0825,64.8825,66.6225
BATRA,2019,53.807500000000005,63.8925,71.345,63.015
BATRK,2019,53.807500000000005,63.8925,71.345,63.015
BAX,2019,62.5625,67.475,70.59750000000001,66.88000000000001
BB,2019,34.56,50.0,48.7,44.42
BBCP,2019,45.782500000000006,65.17500000000001,63.7475,58.235
BBDC,2019,69.785,74.67750000000001,73.4975,72.6525
BBGI,2019,65.2175,71.0425,60.2025,65.48750000000001
BBIO,2019,58.22,61.25333333333333,60.96333333333334,60.14666666666667
BBLG,2019,50.3225,64.95,69.35000000000001,61.54
BBLGW,2019,50.3225,64.95,69.35000000000001,61.54
BBSI,2019,59.13249999999999,59.894999999999996,57.925,58.9825
BBW,2019,69.005,58.4675,58.9075,62.12499999999999
BBWI,2019,58.9375,71.28999999999999,63.045,64.425
BBY,2019,65.145,76.0175,67.4525,69.535
BC,2019,81.805,87.745,66.5675,78.70249999999999
BCBP,2019,71.8475,66.3175,59.5475,65.9025
BCC,2019,59.72,63.3025,60.8475,61.2875
BCDA,2019,48.224999999999994,57.75,58.977500000000006,54.982499999999995
BCEL,2019,54.04666666666666,52.76666666666667,61.24,56.01666666666667
BCLI,2019,64.9925,75.76500000000001,65.185,68.64750000000001
BCML,2019,64.475,71.24000000000001,62.085,65.9325
BCO,2019,68.9175,69.49999999999999,64.2125,67.54499999999999
BCOV,2019,54.870000000000005,62.262499999999996,62.7525,59.96
BCPC,2019,64.63250000000001,66.5575,72.2825,67.82249999999999
BCRX,2019,59.142500000000005,67.79750000000001,62.347500000000004,63.095
BCSF,2019,67.83749999999999,69.19500000000001,74.065,70.365
BCYC,2019,60.48333333333333,65.29666666666667,63.78333333333333,63.18666666666667
BDC,2019,71.69250000000001,72.3875,75.7025,73.26249999999999
BDL,2019,53.97749999999999,61.605000000000004,55.72,57.1025
BDN,2019,65.36999999999999,60.235,67.32,64.31
BDTX,2019,55.84,59.79,65.49,60.37
BDX,2019,69.4225,59.8325,66.515,65.2575
BE,2019,72.43,55.7125,65.8475,64.6625
BEAM,2019,58.33,63.17,63.88,61.79
BECN,2019,60.75000000000001,57.44499999999999,69.00999999999999,62.40249999999999
BEEM,2019,66.47,65.2525,64.0275,65.25
BEEMW,2019,66.47,65.2525,64.0275,65.25
BELFA,2019,65.33749999999999,65.2125,59.5775,63.372499999999995
BELFB,2019,65.33749999999999,65.2125,59.5775,63.372499999999995
BEN,2019,56.4275,51.252500000000005,65.255,57.644999999999996
BERY,2019,65.945,59.905,62.495000000000005,62.7825
BFAM,2019,59.05,89.7275,74.175,74.31750000000001
BFC,2019,66.2825,68.0525,59.595,64.6425
BFH,2019,68.7375,69.22,62.837500000000006,66.93
BFI,2019,84.03,75.14,65.81,74.99499999999999
BFIIW,2019,84.03,75.14,65.81,74.99499999999999
BFIN,2019,62.405,58.512499999999996,71.915,64.275
BFS,2019,67.315,62.6075,72.16499999999999,67.36250000000001
BFST,2019,70.2075,68.2475,64.55,67.66999999999999
BG,2019,71.32249999999999,69.54249999999999,66.9925,69.285
BGFV,2019,59.800000000000004,77.07499999999999,63.1975,66.6925
BGI,2019,58.64,68.58,64.06,63.76
BGLC,2019,49.78999999999999,60.5325,56.2425,55.522499999999994
BGNE,2019,58.0,58.362500000000004,65.98249999999999,60.7825
BGS,2019,62.9075,71.8,63.155,65.955
BGSF,2019,58.464999999999996,78.6975,60.955,66.0375
BH,2019,46.782500000000006,63.2975,58.315000000000005,56.1325
BHB,2019,62.1225,70.95,67.95,67.01
BHC,2019,71.94749999999999,62.235,65.09750000000001,66.4275
BHE,2019,57.980000000000004,60.790000000000006,63.04750000000001,60.60000000000001
BHF,2019,64.035,68.905,65.275,66.0725
BHFAL,2019,64.035,68.905,65.275,66.0725
BHFAM,2019,64.035,68.905,65.275,66.0725
BHFAN,2019,64.035,68.905,65.275,66.0725
BHFAO,2019,64.035,68.905,65.275,66.0725
BHFAP,2019,64.035,68.905,65.275,66.0725
BHLB,2019,64.61,66.33749999999999,62.23,64.39500000000001
BHP,2019,62.95,65.19,60.33,62.82
BHR,2019,84.8325,60.337500000000006,71.0475,72.07
BHVN,2019,62.275000000000006,64.03750000000001,68.6375,64.9825
BIG,2019,62.9775,73.69749999999999,68.2225,68.3
BIIB,2019,71.06,59.1575,69.45750000000001,66.56
BILL,2019,57.72,53.49,53.1,54.77
