symbol,year,E,S,G,ESG
AROC,2020,65.69000000000001,60.6175,58.7975,61.705000000000005
AROW,2020,55.192499999999995,68.01499999999999,67.0675,63.427499999999995
ARQT,2020,59.635,63.65,66.2175,63.1675
ARR,2020,58.51,72.53999999999999,67.60999999999999,66.22
ARRY,2020,65.86500000000001,53.97,61.58,60.47
ARTL,2020,58.3925,60.61000000000001,58.337500000000006,59.11
ARTNA,2020,61.935,59.93000000000001,61.230000000000004,61.0325
ARTW,2020,60.435,48.65,65.8825,58.322500000000005
ARVN,2020,52.712500000000006,64.415,60.1575,59.097500000000004
ARW,2020,59.4525,54.615,67.415,60.49249999999999
ARWR,2020,57.03999999999999,64.4275,66.155,62.5375
ASAN,2020,64.65,69.55,65.95,66.72
ASB,2020,64.345,68.8675,64.43,65.88000000000001
ASGN,2020,52.91999999999999,56.59,64.095,57.8675
ASH,2020,62.715,51.94,61.2875,58.65
ASIX,2020,59.9175,74.14,66.80499999999999,66.9575
ASLE,2020,60.84,64.66499999999999,66.0525,63.8525
ASMB,2020,56.550000000000004,57.7025,58.265,57.5025
ASO,2020,63.93,75.4,69.62,69.65
ASPN,2020,67.67750000000001,64.455,63.865,65.3325
ASPS,2020,70.32249999999999,63.135000000000005,71.465,68.31
ASRT,2020,69.77333333333333,66.61333333333333,65.54666666666667,67.31
ASRV,2020,73.8075,71.355,69.2475,71.47
ASTC,2020,62.2675,48.97,65.31,58.8475
ASTE,2020,67.06750000000001,60.6375,59.292500000000004,62.3325
ASTI,2020,71.77000000000001,57.3825,65.925,65.025
ASTR,2020,42.25666666666667,80.45,66.82,63.17333333333334
ASTS,2020,33.655,78.57249999999999,62.025,58.085
ASTSW,2020,33.655,78.57249999999999,62.025,58.085
ASUR,2020,65.13,69.4675,67.36500000000001,67.32
ASXC,2020,67.32,61.225,63.714999999999996,64.08500000000001
ASYS,2020,67.2625,56.5925,66.5375,63.46499999999999
ATEC,2020,49.125,68.89,61.417500000000004,59.81
ATEN,2020,59.5375,53.495,63.92750000000001,58.985
ATER,2020,53.465,53.96,68.44,58.6225
ATEX,2020,62.135,62.6325,63.0575,62.6075
ATGE,2020,66.0325,66.22,63.0675,65.105
ATHA,2020,62.235,60.495000000000005,63.97,62.235
ATHE,2020,57.14,62.36,63.59,61.03
ATHX,2020,51.2725,57.3925,62.90250000000001,57.19
ATI,2020,67.875,60.372499999999995,57.042500000000004,61.765
ATIF,2020,57.78,54.46,62.32,58.19
ATIP,2020,75.97000000000001,72.41333333333334,68.89,72.42333333333333
ATKR,2020,53.040000000000006,60.0825,67.73,60.2825
ATLC,2020,56.387499999999996,63.98,61.1825,60.5125
ATLCL,2020,56.387499999999996,63.98,61.1825,60.5125
ATLCP,2020,56.387499999999996,63.98,61.1825,60.5125
ATLO,2020,64.54249999999999,61.1925,61.2825,62.34
ATNF,2020,49.03500000000001,73.025,65.7175,62.58749999999999
ATNFW,2020,49.03500000000001,73.025,65.7175,62.58749999999999
ATNI,2020,73.47999999999999,71.9425,65.2175,70.2125
ATNM,2020,54.03,55.4975,62.8975,57.475
ATO,2020,76.91,64.17750000000001,64.45,68.5125
ATOM,2020,62.8625,54.275000000000006,58.817499999999995,58.65
ATOS,2020,51.8475,57.6625,59.185,56.230000000000004
ATR,2020,66.48,71.7275,70.5125,69.57249999999999
ATRA,2020,52.1725,63.08500000000001,63.515,59.59
ATRC,2020,60.8,74.6975,62.185,65.895
ATRI,2020,51.2125,68.6975,65.78,61.895
ATRO,2020,78.8425,64.39,58.067499999999995,67.10249999999999
ATSG,2020,61.4525,64.22,68.385,64.685
ATUS,2020,81.4375,56.14,69.41,68.9975
ATVI,2020,74.36250000000001,66.7025,67.47,69.51
ATXG,2020,54.535000000000004,59.152499999999996,55.715,56.4675
ATXI,2020,32.9775,64.8875,59.747499999999995,52.5375
ATXS,2020,52.675,64.375,60.355,59.13249999999999
AUB,2020,61.8525,70.1525,66.67500000000001,66.225
AUBN,2020,61.0225,61.94499999999999,56.9825,59.9825
AUGX,2020,57.182500000000005,33.5325,63.595000000000006,51.434999999999995
AUID,2020,58.76,66.64,64.8925,63.432500000000005
AUMN,2020,59.2325,56.802499999999995,65.0125,60.347500000000004
AUPH,2020,60.96,60.79,65.95,62.57
AUUD,2020,57.07,59.13,62.82,59.67
AUUDW,2020,57.07,59.13,62.82,59.67
AUVI,2020,60.56999999999999,63.989999999999995,64.545,63.035
AUVIP,2020,60.56999999999999,63.989999999999995,64.545,63.035
AVA,2020,71.38499999999999,66.015,66.7525,68.0525
AVAV,2020,58.12,63.0325,68.78999999999999,63.3175
AVB,2020,64.715,59.5325,65.9625,63.402499999999996
AVD,2020,59.65,66.5125,66.4425,64.2
AVDL,2020,65.57249999999999,60.8125,68.2875,64.89
AVGO,2020,59.615,58.3425,62.025,59.997499999999995
AVGR,2020,52.78750000000001,62.89,57.735,57.80500000000001
AVID,2020,56.015,61.0025,67.2525,61.4225
AVIR,2020,53.504999999999995,58.18,62.82,58.165000000000006
AVNS,2020,48.0225,48.655,58.75500000000001,51.81
AVNT,2020,68.1225,83.11500000000001,70.4475,73.89750000000001
AVNW,2020,71.12333333333333,68.14,59.02333333333333,66.09666666666668
AVO,2020,49.56,56.09,67.24,57.63
AVPT,2020,31.9225,72.6625,64.26249999999999,56.2825
AVPTW,2020,31.9225,72.6625,64.26249999999999,56.2825
AVRO,2020,48.9675,59.8175,56.3275,55.0375
AVT,2020,58.809999999999995,49.81666666666667,68.44666666666667,59.02
AVTR,2020,55.885,56.4025,68.99000000000001,60.425
AVTX,2020,78.07499999999999,72.7025,69.5975,73.4575
AVXL,2020,66.44749999999999,61.7675,63.6525,63.957499999999996
AVY,2020,53.346666666666664,60.49666666666667,69.94666666666667,61.26333333333333
AWH,2020,40.2225,58.647499999999994,60.725,53.2
AWI,2020,59.1725,60.587500000000006,65.5475,61.7675
AWK,2020,59.725,62.0475,65.9325,62.57
AWR,2020,59.745,59.875,62.6375,60.7525
AWRE,2020,57.19500000000001,61.1375,65.17500000000001,61.167500000000004
AWX,2020,41.772499999999994,59.042500000000004,59.165,53.325
AX,2020,68.57,63.2975,63.879999999999995,65.2475
AXDX,2020,55.4975,61.015,67.7475,61.4175
AXGN,2020,53.525,65.5275,64.99249999999999,61.347500000000004
AXL,2020,58.10249999999999,72.0275,66.39,65.505
AXLA,2020,53.089999999999996,64.4575,62.4775,60.0075
AXNX,2020,67.75,59.815,67.00750000000001,64.8575
AXON,2020,74.9375,62.2275,73.36500000000001,70.17500000000001
AXP,2020,64.0125,66.8175,65.27,65.37
AXR,2020,58.6375,72.395,60.01,63.68
AXS,2020,62.875,33.13249999999999,63.629999999999995,53.2125
AXSM,2020,61.76499999999999,61.050000000000004,61.910000000000004,61.574999999999996
AXTA,2020,56.2125,62.9,67.935,62.3475
AXTI,2020,49.627500000000005,59.445,64.6625,57.9125
AYI,2020,84.6275,70.245,63.48,72.7875
AYRO,2020,63.3975,55.5475,62.41499999999999,60.4525
AYTU,2020,59.440000000000005,64.19500000000001,62.2775,61.972500000000004
AYX,2020,61.655,63.254999999999995,59.41,61.44
AZEK,2020,57.080000000000005,59.68333333333334,61.673333333333325,59.48
AZO,2020,52.7975,51.3575,61.192499999999995,55.11749999999999
AZPN,2020,65.7975,73.905,69.2675,69.6575
AZTA,2020,62.50749999999999,63.03750000000001,69.0275,64.8575
AZYO,2020,60.245000000000005,55.230000000000004,59.565,58.345
AZZ,2020,68.5625,60.067499999999995,61.2825,63.302499999999995
B,2020,59.614999999999995,56.1125,63.699999999999996,59.8125
BA,2020,50.269999999999996,52.2075,67.135,56.5375
BABA,2020,63.97,61.14,71.07,65.39
BAC,2020,57.620000000000005,68.1125,60.957499999999996,62.23
BAH,2020,53.852500000000006,70.2425,68.075,64.05749999999999
BALY,2020,74.8175,65.02,71.9675,70.6
BANC,2020,69.395,65.0025,64.14750000000001,66.1825
BAND,2020,63.120000000000005,66.095,58.535,62.580000000000005
BANF,2020,58.1225,65.39750000000001,62.0775,61.8675
BANFP,2020,58.1225,65.39750000000001,62.0775,61.8675
BANR,2020,63.4925,67.3025,65.125,65.305
BARK,2020,38.085,81.56,65.78999999999999,61.815
BATL,2020,73.315,63.794999999999995,71.9125,69.6725
BATRA,2020,59.822500000000005,70.7075,72.3725,67.6325
BATRK,2020,59.822500000000005,70.7075,72.3725,67.6325
BAX,2020,57.1075,65.7825,71.665,64.85
BB,2020,78.145,63.405,69.7025,70.42
BBAI,2020,66.96,66.6,63.91,65.82
BBCP,2020,41.044999999999995,65.3325,63.697500000000005,56.6925
BBDC,2020,73.6875,77.6125,75.6025,75.635
BBGI,2020,54.435,58.185,61.845000000000006,58.155
BBIO,2020,58.692499999999995,62.745000000000005,59.652499999999996,60.365
BBLG,2020,57.4825,58.019999999999996,67.25250000000001,60.9175
BBLGW,2020,57.4825,58.019999999999996,67.25250000000001,60.9175
BBSI,2020,59.9525,62.3425,59.3525,60.5475
BBW,2020,73.645,64.1575,61.765,66.5225
BBWI,2020,45.9925,67.7975,61.8575,58.552499999999995
BBY,2020,59.15,72.7725,67.1075,66.3425
BC,2020,65.1325,67.16000000000001,65.64999999999999,65.98
BCAB,2020,59.37,61.88,65.72,62.32
BCBP,2020,67.9925,64.0275,59.63,63.88249999999999
BCC,2020,54.79249999999999,61.895,61.4425,59.375
