symbol,year,E,S,G,ESG
ACM,2015,52.697500000000005,54.50750000000001,57.599999999999994,54.934999999999995
ACN,2015,60.7975,49.05,65.66749999999999,58.504999999999995
ACNB,2015,56.12500000000001,69.21,56.765,60.70249999999999
ACOR,2015,49.57000000000001,57.6225,62.57249999999999,56.585
ACR,2015,54.6325,61.425,69.675,61.9125
ACRE,2015,82.4025,67.67750000000001,71.05,73.71
ACRS,2015,56.510000000000005,65.515,62.195,61.41
ACRX,2015,56.93,61.675000000000004,58.565,59.0575
ACST,2015,64.79,66.36,66.18,65.78
ACTG,2015,58.0625,68.78999999999999,62.43,63.0925
ACU,2015,63.43,73.785,61.6275,66.28
ADAP,2015,59.585,66.33500000000001,65.27000000000001,63.730000000000004
ADBE,2015,69.75,70.84,61.097500000000004,67.22999999999999
ADC,2015,65.88,75.5975,62.457499999999996,67.97749999999999
ADES,2015,71.97749999999999,73.2825,69.0975,71.45249999999999
ADI,2015,57.2325,58.49,71.64500000000001,62.455
ADM,2015,64.7125,55.1325,67.445,62.42999999999999
ADMA,2015,53.07750000000001,71.2575,61.11,61.815000000000005
ADMP,2015,50.745,78.39,66.5275,65.2175
ADP,2015,74.535,72.525,66.74000000000001,71.2675
ADSK,2015,70.6775,70.94749999999999,62.175,67.935
ADTN,2015,53.44,64.6925,61.07,59.735
ADUS,2015,66.27250000000001,71.125,67.4425,68.28
ADVM,2015,48.4625,57.665000000000006,61.225,55.785000000000004
AE,2015,63.0775,40.07,54.32,52.489999999999995
AEE,2015,71.6425,69.94,58.4375,66.67250000000001
AEHR,2015,47.8575,63.072500000000005,55.9,55.61
AEIS,2015,77.875,58.1075,64.08749999999999,66.6875
AEL,2015,67.625,70.5075,67.48750000000001,68.54
AEMD,2015,60.0475,60.2225,66.5275,62.265
AEO,2015,78.07,60.2175,61.5,66.6
AEP,2015,64.025,60.707499999999996,57.7575,60.8325
AEPPZ,2015,64.025,60.707499999999996,57.7575,60.8325
AES,2015,62.2975,58.085,65.0325,61.805
AESC,2015,62.2975,58.085,65.0325,61.805
AEY,2015,59.129999999999995,66.4725,69.67,65.0875
AEYE,2015,70.5025,74.745,66.3,70.515
AFG,2015,65.795,46.302499999999995,65.05,59.05
AFGB,2015,65.795,46.302499999999995,65.05,59.05
AFGC,2015,65.795,46.302499999999995,65.05,59.05
AFGD,2015,65.795,46.302499999999995,65.05,59.05
AFGE,2015,65.795,46.302499999999995,65.05,59.05
AFL,2015,67.7125,67.91999999999999,66.81,67.4825
AGCO,2015,61.08,72.39500000000001,68.7675,67.4175
AGEN,2015,60.595,62.364999999999995,63.12,62.025000000000006
AGIO,2015,57.4925,66.59,62.904999999999994,62.33
AGM,2015,71.30999999999999,75.59750000000001,68.1225,71.6775
AGNC,2015,70.8825,83.9025,67.73,74.1725
AGNCM,2015,70.8825,83.9025,67.73,74.1725
AGNCN,2015,70.8825,83.9025,67.73,74.1725
AGNCO,2015,70.8825,83.9025,67.73,74.1725
AGNCP,2015,70.8825,83.9025,67.73,74.1725
AGO,2015,56.0575,60.150000000000006,68.41,61.540000000000006
AGR,2015,65.915,46.55,54.980000000000004,55.815
AGRX,2015,58.995,65.12,58.0725,60.73
AGS,2015,57.875,70.9725,67.2325,65.36
AGX,2015,68.2325,69.06,64.6125,67.3
AGYS,2015,67.895,63.1925,62.9525,64.6825
AHH,2015,63.6075,70.0275,59.7625,64.465
AHT,2015,59.55,58.6575,68.485,62.232499999999995
AIC,2015,64.235,77.525,72.955,71.57
AIG,2015,63.2425,38.3725,57.177499999999995,52.9275
AIM,2015,64.01749999999998,70.6325,65.2325,66.6275
AIMD,2015,69.765,63.18000000000001,61.6125,64.85499999999999
AIN,2015,66.24000000000001,57.21,64.9375,62.7975
AINC,2015,50.345,73.21249999999999,71.7025,65.09
AIR,2015,57.540000000000006,58.63250000000001,58.0975,58.089999999999996
AIRI,2015,55.885000000000005,63.58749999999999,63.9875,61.1525
AIRT,2015,64.595,69.35249999999999,61.245,65.0625
AIT,2015,79.78750000000001,82.2375,69.225,77.08250000000001
AIV,2015,60.8025,60.31999999999999,70.6075,63.9075
AIZ,2015,66.72,65.2725,69.35999999999999,67.11749999999999
AIZN,2015,66.72,65.2725,69.35999999999999,67.11749999999999
AJG,2015,74.8125,67.1125,65.5475,69.1575
AJX,2015,67.125,54.74499999999999,71.1775,64.35
AJXA,2015,67.125,54.74499999999999,71.1775,64.35
AKAM,2015,55.51,60.150000000000006,66.595,60.7525
AKBA,2015,58.195,56.747499999999995,66.3075,60.4175
AKR,2015,30.09,68.4125,74.065,57.5225
AKTS,2015,59.924,67.244,68.94399999999999,65.36999999999999
AL,2015,49.705,30.8675,64.8125,48.4625
ALB,2015,74.9075,69.2825,68.63499999999999,70.94250000000001
ALCO,2015,61.71,77.1975,66.3125,68.4075
ALDX,2015,52.322500000000005,50.0825,62.277499999999996,54.894999999999996
ALE,2015,69.47749999999999,66.07,66.1125,67.22
ALEX,2015,54.4775,50.4225,63.1125,56.0025
ALG,2015,60.655,56.25,64.07000000000001,60.325
ALGN,2015,56.345000000000006,53.96,65.88250000000001,58.73
ALGT,2015,57.11,47.885000000000005,72.28,59.09
ALIM,2015,59.7975,53.502500000000005,65.135,59.480000000000004
ALK,2015,60.589999999999996,68.135,65.5275,64.7525
ALKS,2015,64.1625,72.3875,62.7825,66.4425
ALL,2015,51.105000000000004,52.2825,61.787499999999994,55.06
ALLE,2015,74.925,73.94,67.65,72.1725
ALLY,2015,61.415,69.2575,56.4025,62.3575
ALNY,2015,58.3925,59.8325,66.3475,61.525000000000006
ALOT,2015,66.3925,48.00750000000001,71.86999999999999,62.0875
ALPN,2015,63.449999999999996,48.083333333333336,57.06666666666666,56.199999999999996
ALPP,2015,70.26750000000001,72.00999999999999,64.4775,68.92
ALRM,2015,66.87666666666667,64.94666666666667,66.11333333333333,65.98
ALSN,2015,53.98,64.4475,62.5775,60.332499999999996
ALT,2015,55.089999999999996,61.7375,64.1625,60.33
ALTO,2015,61.3125,45.4975,59.692499999999995,55.5
ALV,2015,72.67500000000001,57.2925,58.0675,62.68
ALX,2015,51.0175,61.385,64.28999999999999,58.8975
AMAT,2015,69.67,68.1625,66.865,68.22999999999999
AMBA,2015,62.272499999999994,54.387499999999996,61.162499999999994,59.275000000000006
AMBC,2015,66.6725,71.8175,69.0925,69.19500000000001
AMC,2015,52.475,69.6875,67.93499999999999,63.365
AMCX,2015,53.3075,70.9875,71.33250000000001,65.21000000000001
AMD,2015,55.4825,58.120000000000005,62.28,58.6275
AME,2015,60.38499999999999,65.725,64.72999999999999,63.612500000000004
AMED,2015,65.22999999999999,63.00999999999999,67.22,65.155
AMEH,2015,72.73499999999999,74.89,69.42750000000001,72.3525
AMG,2015,56.85000000000001,79.925,75.185,70.655
AMGN,2015,38.0375,59.75,67.95750000000001,55.25
AMH,2015,57.7225,71.53,68.02,65.755
AMKR,2015,51.85750000000001,57.28,60.942499999999995,56.6925
AMN,2015,71.505,75.945,63.545,70.33
AMNB,2015,65.575,70.235,66.745,67.52
AMOT,2015,52.36000000000001,69.075,66.54249999999999,62.66
AMP,2015,66.10249999999999,63.055,70.42750000000001,66.5325
AMPE,2015,61.775000000000006,57.38249999999999,64.0825,61.0825
AMPG,2015,51.71750000000001,54.1375,60.825,55.56
AMPGW,2015,51.71750000000001,54.1375,60.825,55.56
AMPH,2015,62.349999999999994,64.9075,62.025000000000006,63.095
AMPY,2015,71.32,77.0625,64.4325,70.9375
AMRC,2015,79.6525,72.0325,68.52,73.4025
AMRK,2015,60.62,71.525,67.27250000000001,66.4725
AMRN,2015,59.544999999999995,67.6875,64.715,63.9825
AMRS,2015,63.832499999999996,64.10499999999999,62.622499999999995,63.52
AMS,2015,69.695,60.775,67.115,65.86250000000001
AMSC,2015,74.7475,53.5225,63.949999999999996,64.0725
AMSF,2015,51.144999999999996,40.7325,59.15,50.3425
AMSWA,2015,46.872499999999995,72.6175,62.905,60.7975
AMT,2015,64.0975,69.2575,68.0825,67.1425
AMTX,2015,60.18000000000001,52.68,63.87,58.9125
AMWD,2015,61.6125,77.94,61.152499999999996,66.9
AMZN,2015,58.5175,54.68,65.155,59.447500000000005
AN,2015,69.67750000000001,68.36,69.0575,69.0325
ANDE,2015,62.635,65.995,63.215,63.947500000000005
ANET,2015,54.00750000000001,58.9225,61.932500000000005,58.290000000000006
ANF,2015,57.6425,54.8775,62.295,58.269999999999996
ANGO,2015,68.57749999999999,66.575,65.05,66.73249999999999
ANIK,2015,56.1675,50.4325,62.647499999999994,56.417500000000004
ANIP,2015,64.5175,70.63,63.43000000000001,66.1925
ANIX,2015,65.245,71.35,67.92750000000001,68.1725
ANSS,2015,70.6925,66.015,71.19,69.30000000000001
AON,2015,53.25,70.5675,68.8025,64.2075
AORT,2015,61.9725,70.235,66.27,66.16
AOS,2015,61.3275,59.0725,69.965,63.4525
AOSL,2015,68.995,54.42,73.39,65.6
AP,2015,64.275,63.125,67.1925,64.865
APAM,2015,60.722500000000004,78.57000000000001,71.1925,70.16
APD,2015,60.269999999999996,57.9,64.14750000000001,60.77499999999999
APDN,2015,59.332499999999996,75.4825,66.26249999999999,67.025
APEI,2015,50.697500000000005,61.7025,58.55,56.9825
APH,2015,68.19999999999999,59.114999999999995,67.0025,64.775
APLE,2015,66.69749999999999,71.07249999999999,68.9625,68.9125
APOG,2015,71.7475,48.54,64.74,61.6725
APPF,2015,61.54333333333333,67.52666666666666,64.74999999999999,64.60333333333334
APPS,2015,58.8575,56.3425,64.58500000000001,59.93
APT,2015,51.365,63.230000000000004,62.94499999999999,59.175
APTO,2015,63.16,65.17,65.19,64.51
APTV,2015,72.9125,74.67,76.86500000000001,74.8125
APYX,2015,58.975,64.1575,67.75,63.6275
AQMS,2015,56.50333333333333,62.593333333333334,64.42666666666666,61.17666666666667
AR,2015,72.54,57.5725,68.7175,66.2775
ARAV,2015,54.06,65.64500000000001,63.385,61.03
ARAY,2015,56.53,63.355000000000004,62.88250000000001,60.9225
ARC,2015,46.415000000000006,68.7675,62.755,59.309999999999995
ARCB,2015,58.300000000000004,74.7225,59.77499999999999,64.265
ARCC,2015,68.5525,66.24,75.03,69.94
ARCH,2015,55.875,67.565,59.300000000000004,60.915
ARDX,2015,49.065,64.21,63.537499999999994,58.94
ARE,2015,66.3925,62.485,67.8225,65.56750000000001
AREB,2015,56.985,63.275,61.065,60.445
AREBW,2015,56.985,63.275,61.065,60.445
AREC,2015,70.9575,65.495,63.0375,66.4975
AREN,2015,59.647499999999994,63.92999999999999,58.825,60.8
ARES,2015,76.58,70.16,66.58500000000001,71.1075
ARGD,2015,46.1275,24.169999999999998,63.0925,44.465
ARGO,2015,46.1275,24.169999999999998,63.0925,44.465
ARI,2015,78.7275,58.39,72.79499999999999,69.9725
ARKR,2015,48.653333333333336,53.16,65.29666666666667,55.70333333333334
ARL,2015,63.495000000000005,65.21249999999999,64.3525,64.35249999999999
ARLP,2015,61.685,74.2625,64.9225,66.955
ARMK,2015,55.39,76.7775,61.83,64.66749999999999
ARMP,2015,55.072500000000005,62.925000000000004,64.10249999999999,60.6975
AROC,2015,70.69500000000001,65.91749999999999,59.29750000000001,65.3
AROW,2015,65.7375,65.855,67.35,66.3125
ARR,2015,57.2975,66.4775,71.5325,65.10249999999999
ARTL,2015,50.785,42.945,59.9525,51.22749999999999
ARTNA,2015,62.550000000000004,64.27250000000001,55.7175,60.847500000000004
ARTW,2015,72.39,55.05,66.47749999999999,64.6375
ARW,2015,78.75,67.9075,68.3925,71.685
ARWR,2015,54.432500000000005,52.8725,65.7775,57.695
ASB,2015,70.11250000000001,69.3525,60.7275,66.72999999999999
ASGN,2015,73.73250000000002,67.4125,61.2125,67.4525
ASMB,2015,30.314999999999998,72.675,64.3425,55.777499999999996
ASPN,2015,65.72749999999999,66.3775,65.1,65.7325
ASPS,2015,67.81750000000001,73.035,71.75500000000001,70.87
ASRV,2015,65.44,73.4725,65.6475,68.185
ASTC,2015,47.370000000000005,67.53,68.2575,61.052499999999995
ASTE,2015,68.595,69.55250000000001,55.42,64.52250000000001
ASTI,2015,72.315,66.63499999999999,68.3925,69.115
ASUR,2015,54.135000000000005,79.74749999999999,68.94000000000001,67.6075
ASXC,2015,59.447500000000005,55.392500000000005,61.3925,58.7425
ASYS,2015,54.79,64.8175,67.08,62.2275
ATEC,2015,50.26500000000001,64.85999999999999,61.182500000000005,58.7675
ATEN,2015,55.495000000000005,53.7025,62.5775,57.2575
ATEX,2015,54.14,75.0925,59.63249999999999,62.955
ATGE,2015,68.845,58.54749999999999,61.9,63.0975
ATHE,2015,60.85,65.39,64.46,63.57
ATHX,2015,63.67,57.9225,63.285000000000004,61.6275
ATI,2015,68.33500000000001,64.53,61.652499999999996,64.84
ATLC,2015,59.985,68.7825,67.7675,65.5125
ATLCL,2015,59.985,68.7825,67.7675,65.5125
ATLCP,2015,59.985,68.7825,67.7675,65.5125
ATLO,2015,62.11750000000001,66.1675,64.77,64.35
ATNI,2015,70.63999999999999,66.895,67.9075,68.4775
ATNM,2015,55.67250000000001,54.355,62.975,57.6675
ATO,2015,78.88749999999999,64.565,63.535000000000004,68.9975
ATOS,2015,58.7175,49.94,59.59,56.08
ATR,2015,63.645,69.715,62.5625,65.30749999999999
ATRA,2015,46.52,58.080000000000005,62.425,55.675
ATRC,2015,56.7625,76.08000000000001,62.85999999999999,65.235
ATRI,2015,73.41499999999999,63.1625,64.895,67.16
ATRO,2015,52.4475,73.98,57.805,61.412499999999994
ATSG,2015,58.42750000000001,70.77250000000001,64.30000000000001,64.4975
ATVI,2015,59.17750000000001,73.645,61.1425,64.6575
ATXG,2015,60.91,55.3,60.08,58.765
ATXS,2015,52.43666666666667,61.666666666666664,65.97666666666667,60.02666666666667
AUB,2015,63.305,69.71000000000001,66.525,66.515
AUBN,2015,64.895,63.0525,57.8825,61.945
AUID,2015,55.51,68.8775,72.315,65.5625
AUMN,2015,67.635,63.92250000000001,63.11,64.88749999999999
AUPH,2015,50.0,80.62,58.8,63.14
AVA,2015,72.565,71.9275,67.30499999999999,70.6
AVAV,2015,67.2575,62.71000000000001,65.61000000000001,65.195
AVB,2015,62.25500000000001,65.35499999999999,71.3575,66.32000000000001
AVD,2015,58.072500000000005,42.56,64.34750000000001,54.995
AVDL,2015,60.5,56.74,64.25,60.5
AVGR,2015,59.71249999999999,56.372499999999995,58.7225,58.2675
AVID,2015,71.495,69.3075,69.245,70.015
AVNS,2015,80.045,61.325,63.125,68.16250000000001
AVNT,2015,55.050000000000004,75.725,60.822500000000005,63.86750000000001
AVNW,2015,75.29333333333334,72.82666666666667,59.93333333333334,69.35000000000001
AVT,2015,65.22666666666667,66.83666666666666,64.32,65.46
AVTX,2015,59.69,48.82,65.64,58.055
AVXL,2015,52.707499999999996,42.6075,59.099999999999994,51.4725
AVY,2015,59.6475,68.9375,72.16,66.91749999999999
AWH,2015,47.495,61.16,58.447500000000005,55.70249999999999
AWI,2015,68.4375,68.61,58.45249999999999,65.16499999999999
AWK,2015,59.760000000000005,48.115,62.3425,56.7375
AWR,2015,57.5875,64.86749999999999,65.88499999999999,62.7775
AWRE,2015,65.32,69.8875,66.1575,67.12
AWX,2015,43.2475,62.0325,57.902499999999996,54.395
AX,2015,66.69,57.6075,65.475,63.25999999999999
AXDX,2015,55.785,70.8625,64.30499999999999,63.650000000000006
AXGN,2015,69.74,55.435,65.4025,63.525000000000006
AXL,2015,54.9225,80.3225,63.705,66.315
AXON,2015,73.5575,42.45,67.58500000000001,61.1975
AXP,2015,64.1225,62.455,65.64750000000001,64.075
AXR,2015,54.754999999999995,71.7825,59.6825,62.075
AXS,2015,40.595000000000006,46.9625,66.4925,51.35
AXSM,2015,60.99,57.92,61.88,60.26
AXTA,2015,57.542500000000004,71.80499999999999,68.25750000000001,65.8675
AXTI,2015,49.8975,52.597500000000004,65.6925,56.0625
AYI,2015,84.1875,70.2625,70.9175,75.125
AYRO,2015,61.897499999999994,71.57,60.5425,64.66999999999999
AYTU,2015,57.702,58.452,62.246,59.465999999999994
AZO,2015,44.480000000000004,66.39500000000001,61.785,57.552499999999995
AZPN,2015,63.035,69.86,65.52,66.1375
AZTA,2015,70.6725,68.6525,66.02,68.44999999999999
AZZ,2015,69.42,72.1925,68.8375,70.14999999999999
B,2015,61.1375,61.0325,65.625,62.6
BA,2015,71.0425,62.8975,67.115,67.0175
BABA,2015,61.18,60.57,69.71,63.82
BAC,2015,58.125,71.64750000000001,59.44,63.072500000000005
BAH,2015,61.5775,69.6175,68.875,66.6925
BANC,2015,68.54,74.68,68.8575,70.6925
BANF,2015,62.102500000000006,62.245,63.67999999999999,62.675
BANFP,2015,62.102500000000006,62.245,63.67999999999999,62.675
BANR,2015,70.465,67.415,69.9025,69.26
BATL,2015,66.4825,71.865,64.97000000000001,67.77000000000001
BATRA,2015,61.2975,69.86250000000001,69.1875,66.7825
BATRK,2015,61.2975,69.86250000000001,69.1875,66.7825
BAX,2015,59.7025,58.904999999999994,63.3475,60.6525
BB,2015,34.56,50.0,46.45,43.67
BBDC,2015,55.9625,72.99,67.785,65.58000000000001
BBGI,2015,58.465,67.5775,56.972500000000004,61.005
BBLG,2015,44.92,70.675,67.3875,60.995000000000005
BBLGW,2015,44.92,70.675,67.3875,60.995000000000005
BBSI,2015,59.72333333333333,57.17666666666667,57.9,58.26333333333333
BBW,2015,62.792500000000004,35.4675,57.982499999999995,52.08
BBWI,2015,66.88,74.1925,65.7875,68.95
BBY,2015,63.425,75.7275,67.625,68.925
BC,2015,71.45,73.1875,67.045,70.5625
BCBP,2015,71.555,55.510000000000005,60.559999999999995,62.542500000000004
BCC,2015,58.44,63.66,63.379999999999995,61.830000000000005
BCDA,2015,49.2225,49.24,69.0825,55.85
BCLI,2015,65.8375,69.77000000000001,60.88999999999999,65.4975
BCO,2015,64.9675,66.04249999999999,67.29249999999999,66.10000000000001
BCOV,2015,59.0,58.412499999999994,62.895,60.1025
BCPC,2015,58.49000000000001,64.57,67.35499999999999,63.4725
BCRX,2015,56.6875,69.025,65.1725,63.629999999999995
BDC,2015,72.82249999999999,56.51499999999999,77.60249999999999,68.97999999999999
BDL,2015,57.98,66.42999999999999,57.25,60.54999999999999
BDN,2015,62.0775,62.0525,65.535,63.2225
BDX,2015,59.927499999999995,71.8025,66.945,66.225
BECN,2015,64.6425,56.66,69.7125,63.6675
BEEM,2015,63.9475,62.27,64.77499999999999,63.662499999999994
BEEMW,2015,63.9475,62.27,64.77499999999999,63.662499999999994
BELFA,2015,55.5,65.1325,53.584999999999994,58.072500000000005
BELFB,2015,55.5,65.1325,53.584999999999994,58.072500000000005
BEN,2015,56.5475,50.99,64.0775,57.205
BERY,2015,55.1325,55.505,59.045,56.557500000000005
BFAM,2015,53.32,87.815,68.285,69.8075
BFH,2015,56.355000000000004,62.89750000000001,64.30000000000001,61.1825
BFIN,2015,68.9525,73.53999999999999,74.97500000000001,72.49000000000001
BFS,2015,67.07249999999999,67.98249999999999,72.8925,69.3175
BFST,2015,69.81,69.3825,59.879999999999995,66.3575
BG,2015,58.725,61.8275,61.9575,60.8375
BGFV,2015,61.0,59.31666666666667,62.61333333333334,60.97333333333333
BGI,2015,58.24,69.1,66.88,64.74
BGNE,2015,51.64,61.89,64.14,59.22
BGS,2015,58.595,67.7975,63.120000000000005,63.17
BGSF,2015,53.345000000000006,65.5025,60.277499999999996,59.707499999999996
BHB,2015,64.91,61.67999999999999,67.315,64.6375
BHC,2015,73.2475,59.004999999999995,62.53,64.925
BHE,2015,58.99,51.584999999999994,62.2325,57.602500000000006
BHLB,2015,62.035000000000004,73.5,67.06500000000001,67.5325
BHP,2015,62.84,63.7,61.16,62.57
BHR,2015,69.5325,67.575,69.905,69.0025
BIG,2015,48.855,73.08749999999999,64.5775,62.1725
BIIB,2015,70.2125,57.92999999999999,69.96,66.035
BIMI,2015,71.94,58.005,59.51,63.152499999999996
BIO,2015,51.4825,47.765,57.72500000000001,52.322500000000005
BIOC,2015,51.635,55.74,69.72,59.032500000000006
BIOL,2015,62.86749999999999,68.675,61.667500000000004,64.4025
BIVI,2015,53.56,55.8275,63.3875,57.5875
BJRI,2015,66.3075,61.41,68.67750000000001,65.4675
BK,2015,61.17750000000001,77.6125,65.845,68.2125
BKCC,2015,60.129999999999995,66.5825,73.705,66.805
BKD,2015,57.545,64.7125,65.3425,62.535000000000004
BKE,2015,69.80499999999999,73.01500000000001,66.23,69.68
BKH,2015,68.3275,63.6975,58.004999999999995,63.345
BKI,2015,67.80666666666667,65.98666666666666,66.68666666666667,66.82666666666667
BKNG,2015,53.537499999999994,57.275000000000006,58.0925,56.3025
BKSC,2015,50.96,58.3375,63.599999999999994,57.635
BKTI,2015,55.879999999999995,60.515,60.715,59.037499999999994
BKU,2015,64.9475,76.0025,65.365,68.77
BKYI,2015,62.512499999999996,74.18,64.2175,66.97
BLBD,2015,57.82666666666666,71.43,63.900000000000006,64.38666666666667
BLBX,2015,62.667500000000004,55.75750000000001,64.055,60.8275
BLD,2015,65.08333333333333,64.24666666666667,66.91333333333333,65.41333333333334
BLDR,2015,67.18,58.535000000000004,60.557500000000005,62.09
BLFS,2015,55.648,64.66999999999999,62.65599999999999,60.989999999999995
BLIN,2015,44.995,67.4675,73.29,61.92
BLK,2015,75.33500000000001,55.9125,62.2475,64.4975
BLKB,2015,67.655,72.58500000000001,71.42,70.555
BLMN,2015,65.555,62.852500000000006,69.785,66.0675
BLNK,2015,62.1125,58.830000000000005,67.4225,62.790000000000006
BLPH,2015,61.11,65.53999999999999,66.2,64.285
BLUE,2015,61.2625,60.235,62.300000000000004,61.265
BMI,2015,62.015,62.315000000000005,61.98500000000001,62.105000000000004
BMRA,2015,54.575,67.97999999999999,63.222500000000004,61.9225
BMRC,2015,50.275000000000006,70.9525,67.815,63.015
BMRN,2015,52.2525,63.145,65.41,60.269999999999996
BMY,2015,62.345,60.300000000000004,69.365,64.0025
BNED,2015,68.35,66.19,65.805,66.78
BNS,2015,50.0,57.775,64.095,57.290000000000006
BOC,2015,57.525000000000006,44.515,60.5725,54.205
BOH,2015,65.1625,68.07249999999999,67.39000000000001,66.875
BOKF,2015,68.5475,61.762499999999996,69.08000000000001,66.46249999999999
BOOM,2015,68.7025,58.4075,57.9375,61.68
BOOT,2015,61.3975,75.215,65.21,67.27250000000001
BOTJ,2015,62.107499999999995,61.11,57.9475,60.39
BOX,2015,60.6925,58.11750000000001,67.24249999999999,62.02
BPMC,2015,52.6475,66.0025,62.559999999999995,60.4025
BPOP,2015,55.552499999999995,69.645,62.94,62.71249999999999
BPOPM,2015,55.552499999999995,69.645,62.94,62.71249999999999
BPT,2015,67.145,91.16749999999999,90.1675,82.8275
BPTH,2015,63.2175,62.9325,61.63250000000001,62.595
BR,2015,48.8875,69.6975,68.3025,62.295
BRC,2015,66.48,69.59,71.595,69.2225
BRFH,2015,51.349999999999994,57.2075,59.74250000000001,56.1025
BRID,2015,55.1325,67.4775,56.707499999999996,59.7725
BRKL,2015,66.0,70.41,62.912499999999994,66.4425
BRKR,2015,69.09,61.3275,66.06,65.48750000000001
BRN,2015,76.11749999999999,72.5925,60.3975,69.7025
BRO,2015,54.6825,69.71,64.05,62.8125
BRT,2015,38.300000000000004,67.1125,76.235,60.5475
BRTX,2015,52.477500000000006,79.55250000000001,64.28,65.435
BRX,2015,54.625,69.1025,69.165,64.30000000000001
BSET,2015,66.2425,67.415,57.4525,63.7025
BSGM,2015,54.347500000000004,67.175,67.80999999999999,63.1125
BSM,2015,74.6925,59.8025,69.335,67.9425
BSQR,2015,49.76,61.732499999999995,65.95,59.1475
BSRR,2015,66.0475,69.715,63.1275,66.295
BSX,2015,69.83,69.2875,59.995,66.37
BTB,2015,52.1,58.63,65.18,58.64
BTCS,2015,48.52749999999999,66.135,67.0725,60.58
BTCY,2015,76.4475,65.14750000000001,63.8075,68.4675
BTTR,2015,59.167500000000004,62.2125,66.50999999999999,62.629999999999995
BTU,2015,63.847500000000004,68.42250000000001,67.52,66.595
BURL,2015,64.6375,54.5,70.7375,63.292500000000004
BUSE,2015,60.1875,66.155,63.050000000000004,63.13
BVH,2015,64.615,70.4825,65.05000000000001,66.7175
BW,2015,62.66,60.71333333333334,69.27,64.21666666666665
BWA,2015,71.47749999999999,62.045,61.945,65.1525
BWEN,2015,74.4575,52.199999999999996,64.70750000000001,63.787499999999994
BWFG,2015,71.33749999999999,68.72749999999999,64.9675,68.3425
BWNB,2015,62.66,60.71333333333334,69.27,64.21666666666665
BWSN,2015,62.66,60.71333333333334,69.27,64.21666666666665
BWXT,2015,63.44250000000001,58.6225,64.1,62.0525
BX,2015,65.94,67.00500000000001,70.455,67.8
BXC,2015,48.245,49.9275,65.935,54.7
BXMT,2015,70.92250000000001,64.2325,69.8375,68.3325
BXP,2015,59.575,58.2825,64.69,60.85
BYD,2015,53.6625,63.0825,69.00999999999999,61.92
BYFC,2015,62.46,65.15,59.3875,62.3325
BYRN,2015,64.7775,56.75,64.10249999999999,61.872499999999995
BZH,2015,65.6675,64.60000000000001,68.5975,66.2875
C,2015,67.34,71.0825,60.74,66.3875
CAAS,2015,70.9575,72.18,66.06,69.735
CABO,2015,51.620000000000005,68.63333333333334,61.88333333333333,60.71333333333333
CAC,2015,74.015,72.25750000000001,70.48750000000001,72.2525
CACC,2015,65.9025,70.05250000000001,66.85,67.60249999999999
CACI,2015,65.66,63.027499999999996,60.5775,63.087500000000006
CAE,2015,50.0,74.69,60.75,61.82
CAG,2015,64.9075,57.81,66.49,63.0675
CAH,2015,72.325,66.53750000000001,67.8475,68.9025
CAKE,2015,64.51,55.00750000000001,72.8425,64.12
CAL,2015,82.77250000000001,78.0125,63.985,74.9225
CALM,2015,58.445,67.16749999999999,61.4425,62.3525
