symbol,year,E,S,G,ESG
AIR,2017,59.442499999999995,59.01,60.105000000000004,59.5175
AIRG,2017,56.207499999999996,67.015,61.67999999999999,61.63249999999999
AIRI,2017,56.084999999999994,63.4225,66.88749999999999,62.1325
AIRT,2017,66.6325,73.05250000000001,62.235,67.31
AIT,2017,70.505,79.04,69.9725,73.1725
AIV,2017,57.822500000000005,64.94,68.0375,63.6025
AIZ,2017,64.75,64.9225,68.11,65.925
AIZN,2017,64.75,64.9225,68.11,65.925
AJG,2017,73.155,56.11,65.715,64.99000000000001
AJX,2017,71.8425,58.510000000000005,71.9375,67.42750000000001
AJXA,2017,71.8425,58.510000000000005,71.9375,67.42750000000001
AKAM,2017,56.61,58.7075,64.89,60.07
AKBA,2017,57.1625,63.22,65.72999999999999,62.0375
AKR,2017,70.12,68.51,70.79,69.81
AKTS,2017,65.1575,65.2575,65.045,65.155
AKTX,2017,49.79,62.78,61.05,57.88
AL,2017,60.79749999999999,52.2475,65.1075,59.385
ALB,2017,74.98,78.57,72.29,75.2775
ALCO,2017,60.167500000000004,77.0675,65.235,67.4875
ALDX,2017,49.6175,45.2775,61.58,52.160000000000004
ALE,2017,70.1725,67.58,65.21000000000001,67.6525
ALEX,2017,64.7475,70.195,70.71000000000001,68.55
ALG,2017,65.4625,52.7675,58.087500000000006,58.77250000000001
ALGN,2017,57.9225,55.19,66.2525,59.7875
ALGT,2017,60.1275,57.385000000000005,67.4425,61.650000000000006
ALIM,2017,54.480000000000004,65.685,62.04,60.730000000000004
ALK,2017,65.89750000000001,62.46000000000001,62.6675,63.6725
ALKS,2017,59.622499999999995,66.3575,63.44,63.137499999999996
ALL,2017,54.8625,55.28,62.705000000000005,57.615
ALLE,2017,71.985,74.1725,68.27000000000001,71.475
ALLT,2017,65.63,58.34,66.2,63.39
ALLY,2017,72.07499999999999,70.0325,61.040000000000006,67.715
ALNY,2017,58.405,57.642500000000005,63.45,59.834999999999994
ALOT,2017,66.165,75.7075,72.6125,71.4975
ALPN,2017,53.57000000000001,63.0275,61.58749999999999,59.394999999999996
ALPP,2017,66.345,66.46249999999999,63.0,65.27
ALRM,2017,66.545,61.705000000000005,64.31,64.1875
ALRN,2017,58.54,63.31333333333333,61.346666666666664,61.06999999999999
ALSN,2017,64.1875,60.21,68.7125,64.3725
ALT,2017,63.3925,61.982499999999995,65.805,63.725
ALTO,2017,63.2475,55.099999999999994,58.822500000000005,59.06
ALTR,2017,64.08500000000001,53.25,64.13,60.489999999999995
ALV,2017,81.475,61.4025,60.665,67.8475
ALX,2017,49.1875,55.975,61.72999999999999,55.63
AM,2017,64.99249999999999,49.972500000000004,63.33749999999999,59.435
AMAT,2017,61.8975,66.37,61.669999999999995,63.3125
AMBA,2017,61.662499999999994,57.6525,61.644999999999996,60.315
AMBC,2017,63.84,71.035,63.8475,66.24000000000001
AMBO,2017,63.59,58.87,66.52,62.99
AMC,2017,49.165,58.480000000000004,67.105,58.25
AMCX,2017,71.37249999999999,72.3,69.5975,71.09
AMD,2017,55.99,56.18749999999999,60.650000000000006,57.61
AME,2017,62.8725,67.07,62.332499999999996,64.095
AMED,2017,70.7625,68.68,66.9925,68.8125
AMEH,2017,65.3725,71.56,65.465,67.4625
AMG,2017,57.05,63.35000000000001,77.715,66.0375
AMGN,2017,63.17250000000001,65.83500000000001,67.31750000000001,65.44
AMH,2017,65.1575,68.55999999999999,65.4275,66.38
AMKR,2017,56.7325,56.5925,59.730000000000004,57.6825
AMN,2017,59.74249999999999,68.495,66.48750000000001,64.91
AMNB,2017,66.64250000000001,72.785,68.4075,69.2775
AMOT,2017,51.965,63.0975,70.0275,61.695
AMP,2017,66.42999999999999,64.2,70.1475,66.92750000000001
AMPE,2017,58.349999999999994,59.772499999999994,62.13249999999999,60.082499999999996
AMPG,2017,52.24,53.715,60.25,55.4
AMPGW,2017,52.24,53.715,60.25,55.4
AMPH,2017,60.919999999999995,62.84,63.785000000000004,62.515
AMPY,2017,72.76750000000001,39.082499999999996,66.19749999999999,59.3475
AMRC,2017,81.285,75.5175,69.41,75.405
AMRK,2017,62.67250000000001,74.3475,68.3175,68.445
AMRN,2017,57.42,66.655,65.7875,63.290000000000006
AMRS,2017,64.085,68.755,64.9375,65.925
AMRX,2017,50.97,58.12,69.59,59.56
AMS,2017,59.205,52.87,69.3475,60.4725
AMSC,2017,79.2125,62.722500000000004,62.4875,68.13999999999999
AMSF,2017,51.542500000000004,45.7225,58.04749999999999,51.77
AMSWA,2017,60.267500000000005,75.2975,62.47,66.0125
AMT,2017,63.175,67.81,68.85249999999999,66.6125
AMTX,2017,62.087500000000006,68.0275,63.7175,64.6125
AMWD,2017,61.705,74.4825,64.625,66.9375
AMX,2017,65.12,65.06,66.38,65.52
AMZN,2017,57.372499999999995,59.8575,64.29,60.5075
AN,2017,63.16,71.705,70.9175,68.595
ANAB,2017,62.31,55.535,62.8175,60.22
ANDE,2017,59.7025,69.92500000000001,61.762499999999996,63.79749999999999
ANET,2017,53.699999999999996,55.1175,60.15,56.32
ANF,2017,67.61749999999999,55.215,63.282500000000006,62.040000000000006
ANGI,2017,72.35,69.01,74.17500000000001,71.845
ANGO,2017,74.8175,67.365,58.792500000000004,66.99249999999999
ANIK,2017,59.512499999999996,71.3675,65.165,65.3475
ANIP,2017,64.01,62.325,69.6325,65.32000000000001
ANIX,2017,51.88199999999999,80.93199999999999,62.92800000000001,65.248
ANSS,2017,71.1625,58.80749999999999,72.6725,67.5475
ANTE,2017,51.88,55.81,64.96,57.55
ANY,2017,71.37,70.82,69.25,70.48
AON,2017,53.627500000000005,73.2175,71.515,66.1225
AORT,2017,59.7625,59.3625,62.580000000000005,60.57
AOS,2017,62.9,58.18,71.2975,64.125
AOSL,2017,58.519999999999996,61.1725,73.9175,64.535
AP,2017,64.76249999999999,64.69999999999999,70.9825,66.8175
APAM,2017,50.74,71.2225,72.6,64.855
APD,2017,70.18,64.07,68.66499999999999,67.63749999999999
APDN,2017,62.912499999999994,67.4225,64.92500000000001,65.08749999999999
APEI,2017,56.9375,53.73,60.9075,57.192499999999995
APH,2017,68.26499999999999,55.822500000000005,66.75,63.61
APLE,2017,58.495000000000005,63.102500000000006,69.44500000000001,63.682500000000005
APLS,2017,58.95,60.69,62.85,60.83
APOG,2017,54.3125,58.6525,60.63999999999999,57.8675
APPF,2017,67.3075,74.77499999999999,69.4075,70.49499999999999
APPN,2017,65.68333333333332,64.86666666666666,64.97,65.17333333333333
APPS,2017,54.1625,65.5325,63.415,61.0375
APRN,2017,49.93333333333334,57.42666666666667,60.38333333333333,55.91333333333333
APT,2017,53.7525,63.965,63.04,60.2525
APTO,2017,50.0,50.0,56.25,52.08
APTV,2017,78.48666666666666,72.27999999999999,77.08333333333333,75.94999999999999
APVO,2017,63.72,59.61,58.582499999999996,60.64
APWC,2017,59.54,57.71,62.12,59.79
APYX,2017,76.02250000000001,64.94,70.14,70.3675
AQB,2017,56.3025,77.4325,64.62,66.11749999999999
AQMS,2017,56.13999999999999,63.864999999999995,65.5,61.8325
AQN,2017,77.14,74.69,60.97,70.93
AQNA,2017,77.14,74.69,60.97,70.93
AQNB,2017,77.14,74.69,60.97,70.93
AQNU,2017,77.14,74.69,60.97,70.93
AR,2017,70.0875,54.12,65.96,63.392500000000005
ARAV,2017,53.1525,64.595,63.6525,60.4675
ARAY,2017,55.5125,72.395,60.685,62.8625
ARC,2017,38.9225,74.46,58.6025,57.3275
ARCB,2017,63.06750000000001,77.15,64.66999999999999,68.2975
ARCC,2017,55.00750000000001,68.47250000000001,74.64,66.0425
ARCH,2017,64.4825,60.42999999999999,64.94500000000001,63.285
ARCO,2017,61.51,56.27,62.56,60.11
ARDX,2017,49.44499999999999,60.155,60.96,56.85249999999999
ARE,2017,68.845,70.88,68.51,69.41
AREB,2017,55.805,54.62500000000001,63.87,58.1025
AREBW,2017,55.805,54.62500000000001,63.87,58.1025
AREC,2017,63.6225,59.144999999999996,58.245,60.334999999999994
AREN,2017,58.1525,67.5975,63.262499999999996,63.005
ARES,2017,78.2875,67.4175,68.3575,71.35499999999999
ARGD,2017,48.667500000000004,30.1575,60.5025,46.4425
ARGO,2017,48.667500000000004,30.1575,60.5025,46.4425
ARGX,2017,63.83,65.26,62.45,63.84
ARI,2017,74.445,61.2475,74.78999999999999,70.16
ARKR,2017,62.207499999999996,54.059999999999995,67.5325,61.2675
ARL,2017,63.085,65.47,65.1875,64.58
ARLP,2017,60.334999999999994,71.8875,64.5625,65.595
ARMK,2017,55.13000000000001,79.415,59.019999999999996,64.5225
ARMP,2017,59.79,43.855000000000004,63.3975,55.67999999999999
AROC,2017,76.41499999999999,73.0025,66.185,71.8675
AROW,2017,65.7825,70.3925,67.7975,67.99000000000001
ARR,2017,42.347500000000004,67.475,68.91250000000001,59.5775
ARTL,2017,51.92,48.655,63.995000000000005,54.855000000000004
ARTNA,2017,61.845,64.555,61.7775,62.7275
ARTW,2017,74.955,51.1825,64.44,63.525
ARW,2017,74.8775,68.0175,61.1175,68.00750000000001
ARWR,2017,56.265,70.315,66.535,64.3725
ASB,2017,67.52,71.515,62.7475,67.25999999999999
ASC,2017,56.03,48.96,61.61,55.53
ASGN,2017,59.21,75.8075,60.885000000000005,65.2975
ASH,2017,64.785,59.885000000000005,69.41999999999999,64.7
ASIX,2017,73.31,63.682500000000005,64.6075,67.1975
ASM,2017,58.41,60.41,66.15,61.66
ASMB,2017,59.35,54.900000000000006,59.5975,57.947500000000005
ASML,2017,65.83,65.16,62.68,64.56
ASND,2017,62.22,63.62,62.37,62.74
ASPN,2017,65.225,62.1275,67.2975,64.885
ASPS,2017,67.00500000000001,84.03999999999999,67.8525,72.9675
ASR,2017,54.96,55.52,66.8,59.09
ASRV,2017,63.9675,73.705,66.23,67.9675
ASTC,2017,60.88,54.475,64.38250000000001,59.9125
ASTE,2017,70.88,63.3925,55.535,63.267500000000005
ASTI,2017,79.72999999999999,63.147499999999994,67.35249999999999,70.075
ASUR,2017,70.02000000000001,78.845,74.015,74.29499999999999
ASX,2017,53.42,54.42,66.82,58.22
ASXC,2017,54.192499999999995,65.77000000000001,69.73,63.2275
ASYS,2017,61.89750000000001,56.947500000000005,65.56,61.4675
ATEC,2017,43.82,64.9375,61.9475,56.900000000000006
ATEN,2017,60.1875,54.765,68.94,61.2975
ATEX,2017,56.2675,74.875,58.9775,63.3725
ATGE,2017,63.1,66.2,59.324999999999996,62.8725
ATHE,2017,61.53,65.19,64.3,63.67
ATHM,2017,56.86,61.96,65.74,61.52
ATHX,2017,54.864999999999995,65.3375,68.83,63.0125
ATI,2017,69.365,61.059999999999995,56.3925,62.272499999999994
ATKR,2017,51.94,83.4825,70.25999999999999,68.56
ATLC,2017,57.584999999999994,69.0675,67.76,64.805
ATLCL,2017,57.584999999999994,69.0675,67.76,64.805
ATLCP,2017,57.584999999999994,69.0675,67.76,64.805
ATLO,2017,62.1725,63.8775,61.765,62.6075
ATNF,2017,36.86666666666667,80.24000000000001,62.446666666666665,59.85333333333333
ATNFW,2017,36.86666666666667,80.24000000000001,62.446666666666665,59.85333333333333
ATNI,2017,78.71249999999999,60.67,65.8125,68.3975
ATNM,2017,56.317499999999995,52.875,60.732499999999995,56.6425
ATO,2017,78.42,64.7125,66.88000000000001,70.005
ATOM,2017,71.9225,62.525,63.2625,65.9025
ATOS,2017,55.19500000000001,45.097500000000004,56.51499999999999,52.265
ATR,2017,62.60249999999999,78.2525,65.89,68.91499999999999
ATRA,2017,49.8375,59.7525,61.0225,56.875
ATRC,2017,66.91250000000001,68.455,60.410000000000004,65.25999999999999
ATRI,2017,75.6825,58.2475,67.47749999999999,67.14
ATRO,2017,52.725,72.36,60.175000000000004,61.7525
ATSG,2017,64.38499999999999,69.95,66.07000000000001,66.8025
ATUS,2017,80.025,65.33,71.415,72.25999999999999
ATVI,2017,67.4875,72.23499999999999,64.34,68.02
ATXG,2017,55.4625,58.575,56.5125,56.85
ATXI,2017,52.3425,59.955,62.3725,58.2225
ATXS,2017,55.1775,61.332499999999996,64.745,60.4175
AU,2017,60.0,64.02,65.57,63.2
AUB,2017,60.794999999999995,68.90249999999999,68.86500000000001,66.18499999999999
AUBN,2017,59.7425,62.5625,57.7225,60.0075
AUDC,2017,65.15,57.21,65.45,62.6
AUID,2017,63.06999999999999,58.3825,65.52000000000001,62.325
AUMN,2017,72.75,54.9975,66.2125,64.655
AUPH,2017,50.0,50.0,64.89,54.96
AVA,2017,74.8575,76.3325,67.7125,72.965
AVAL,2017,62.02,69.0,60.04,63.69
AVAV,2017,59.49,63.8975,61.4075,61.6
AVB,2017,60.67,61.205,67.225,63.0325
AVD,2017,60.27,32.13,67.36,53.2525
AVDL,2017,70.67,56.945,64.905,64.1725
AVGR,2017,56.730000000000004,58.235,55.167500000000004,56.715
AVID,2017,81.49000000000001,67.0475,68.27,72.265
AVNS,2017,33.5775,55.14,57.91,48.8775
AVNT,2017,66.72,78.5325,71.81,72.35249999999999
AVNW,2017,77.3275,79.77,59.5,72.1975
AVT,2017,62.267500000000005,64.775,67.1675,64.735
AVTX,2017,61.68,61.947500000000005,66.945,63.525
AVXL,2017,56.5075,33.955,59.3875,49.95
AVY,2017,55.3125,65.9625,72.68,64.6525
AWH,2017,42.147499999999994,65.46499999999999,56.184999999999995,54.6
AWI,2017,67.545,70.1525,61.917500000000004,66.5375
AWK,2017,63.33,43.68,63.4725,56.8275
AWR,2017,59.265,65.805,65.945,63.67249999999999
AWRE,2017,54.5375,62.51749999999999,66.9125,61.32
AWX,2017,40.5975,62.24999999999999,57.0275,53.2925
AX,2017,64.29,56.962500000000006,60.275000000000006,60.5075
AXDX,2017,56.59,69.705,68.215,64.835
AXGN,2017,52.355000000000004,73.0925,67.42750000000001,64.2925
AXL,2017,69.6825,80.265,70.22749999999999,73.39250000000001
AXON,2017,72.23500000000001,47.362500000000004,67.435,62.342499999999994
AXP,2017,61.3775,65.3,63.02,63.23
AXR,2017,53.472500000000004,53.8525,57.935,55.0875
AXS,2017,58.2,37.75,66.44,54.13
AXSM,2017,61.044999999999995,58.03,59.5525,59.5425
AXTA,2017,69.32,68.9625,65.4075,67.89750000000001
AXTI,2017,49.8575,52.5575,63.665000000000006,55.36
AY,2017,71.76,65.68,65.23,67.56
AYI,2017,87.825,78.8475,68.8575,78.51
AYRO,2017,58.02,75.705,62.1,65.275
AYTU,2017,63.832499999999996,67.2125,65.1425,65.3925
AYX,2017,57.6225,62.86,58.125,59.537499999999994
AZN,2017,45.79,73.9,58.56,59.42
AZO,2017,47.3575,61.474999999999994,60.9,56.5775
AZPN,2017,68.59,77.6875,71.16250000000001,72.47999999999999
AZTA,2017,66.3475,64.16,69.745,66.7525
AZUL,2017,56.07,62.35,65.06,61.16
AZZ,2017,64.38,61.379999999999995,65.9675,63.91
B,2017,55.322500000000005,57.8425,65.16,59.4425
BA,2017,69.13499999999999,62.41499999999999,64.3725,65.305
BABA,2017,62.62,63.05,70.04,65.24
BAC,2017,62.875,71.19,60.63999999999999,64.9025
BAH,2017,50.3775,72.72,67.705,63.6
BAK,2017,58.45,59.48,63.93,60.62
BAM,2017,50.0,50.0,62.31,54.1
BANC,2017,75.61250000000001,73.095,68.9825,72.565
BAND,2017,65.78999999999999,75.38,64.95,68.69999999999999
BANF,2017,62.4675,64.485,64.1775,63.7075
BANFP,2017,62.4675,64.485,64.1775,63.7075
BANR,2017,67.96,65.8575,69.095,67.6375
BAP,2017,56.23,61.04,59.46,58.91
BATL,2017,70.2425,63.5625,67.1275,66.975
BATRA,2017,67.685,71.61,68.675,69.325
BATRK,2017,67.685,71.61,68.675,69.325
BAX,2017,65.42500000000001,65.70250000000001,67.15,66.0925
BB,2017,34.56,50.0,49.52,44.69
BBAR,2017,66.06,64.78,58.22,63.02
BBCP,2017,75.32333333333332,77.80666666666666,63.31999999999999,72.14999999999999
BBD,2017,61.28,62.46,61.62,61.79
BBDC,2017,60.6125,73.225,68.2325,67.3575
BBDO,2017,61.28,62.46,61.62,61.79
BBGI,2017,59.6875,80.26,59.795,66.58
BBLG,2017,51.222500000000004,66.325,68.2175,61.925000000000004
BBLGW,2017,51.222500000000004,66.325,68.2175,61.925000000000004
BBSI,2017,62.192499999999995,56.355000000000004,56.7075,58.415000000000006
BBU,2017,68.63,60.24,66.85,65.24
BBVA,2017,65.13,58.8,59.87,61.27
BBW,2017,67.45249999999999,45.305,58.585,57.1125
BBWI,2017,67.93,69.8925,65.97,67.9275
BBY,2017,69.705,67.67,70.0625,69.14750000000001
BC,2017,78.8425,70.25,68.465,72.51750000000001
BCBP,2017,70.585,60.525,58.895,63.332499999999996
BCC,2017,59.76,68.47250000000001,62.0175,63.415
BCDA,2017,52.1625,78.2525,63.1975,64.5375
BCE,2017,50.0,50.0,61.25,53.75
BCH,2017,66.07,64.59,63.51,64.72
BCLI,2017,64.445,68.06,63.912499999999994,65.4725
BCO,2017,59.44,59.1975,64.695,61.11
BCOV,2017,53.3475,57.955,61.9875,57.7625
BCPC,2017,59.0725,64.77,67.69,63.8425
BCRX,2017,59.165,66.98249999999999,63.9225,63.3575
BCS,2017,57.79,60.86,53.3,57.31
BCSF,2017,72.645,70.7775,70.29249999999999,71.2375
BDC,2017,62.552499999999995,67.9275,73.9225,68.13499999999999
BDL,2017,60.5225,67.21000000000001,55.45249999999999,61.0625
BDN,2017,65.5575,61.165000000000006,63.4225,63.38499999999999
BDX,2017,69.6375,67.5475,67.7625,68.3125
BECN,2017,58.6225,57.11749999999999,64.1825,59.9725
BEDU,2017,61.97,62.8,61.97,62.25
BEEM,2017,67.675,65.8025,64.1575,65.8775
BEEMW,2017,67.675,65.8025,64.1575,65.8775
BELFA,2017,62.55499999999999,65.66,57.565,61.9275
BELFB,2017,62.55499999999999,65.66,57.565,61.9275
BEN,2017,56.4025,47.52250000000001,64.385,56.102500000000006
BEP,2017,67.55,64.86,63.11,65.17
BEPH,2017,67.55,64.86,63.11,65.17
BEPI,2017,67.55,64.86,63.11,65.17
BERY,2017,59.775,61.644999999999996,61.66,61.025000000000006
BEST,2017,65.04,54.52,68.05,62.54
BFAM,2017,72.405,86.41499999999999,77.19749999999999,78.6725
BFH,2017,67.7725,60.7425,64.575,64.36
BFIN,2017,62.6125,69.705,71.455,67.9225
BFS,2017,65.1475,66.4625,71.815,67.805
BFST,2017,73.3125,69.7,63.705,68.905
BG,2017,69.85,70.44,63.8625,68.05250000000001
BGFV,2017,57.348,73.804,63.76399999999999,64.97200000000001
BGI,2017,55.89,68.03,65.61,63.18
BGNE,2017,52.5525,55.442499999999995,60.675,56.225
BGS,2017,60.1325,68.1225,65.47,64.575
BGSF,2017,53.6625,73.05250000000001,61.1625,62.6225
BHB,2017,58.8325,79.2525,68.405,68.83
BHC,2017,79.265,64.47,66.82499999999999,70.18499999999999
BHE,2017,57.355,54.2025,63.955000000000005,58.502500000000005
BHF,2017,65.69333333333333,67.97333333333333,64.52999999999999,66.06666666666668
BHFAL,2017,65.69333333333333,67.97333333333333,64.52999999999999,66.06666666666668
BHFAM,2017,65.69333333333333,67.97333333333333,64.52999999999999,66.06666666666668
BHFAN,2017,65.69333333333333,67.97333333333333,64.52999999999999,66.06666666666668
BHFAO,2017,65.69333333333333,67.97333333333333,64.52999999999999,66.06666666666668
BHFAP,2017,65.69333333333333,67.97333333333333,64.52999999999999,66.06666666666668
BHLB,2017,64.205,74.025,65.12500000000001,67.78750000000001
BHP,2017,60.79,61.65,60.41,60.95
BHR,2017,67.01,61.6925,68.625,65.775
BHVN,2017,62.115,63.04,65.7,63.620000000000005
BIDU,2017,65.18,55.31,65.45,61.98
BIG,2017,51.165000000000006,75.5975,65.9175,64.225
BIIB,2017,71.8675,58.010000000000005,71.10000000000001,66.99
BIMI,2017,73.195,57.902499999999996,59.2925,63.4625
BIO,2017,52.222500000000004,46.645,57.4625,52.1075
BIOC,2017,48.879999999999995,61.457499999999996,66.9425,59.0925
BIOL,2017,49.6825,68.44250000000001,65.46000000000001,61.195
BIP,2017,71.92,65.44,67.01,68.12
BIPI,2017,71.92,65.44,67.01,68.12
BIVI,2017,53.92250000000001,50.0325,65.3575,56.435
BJRI,2017,65.2575,59.55,70.9225,65.245
BK,2017,55.89,72.8075,66.47,65.0575
BKCC,2017,55.355,67.485,73.27499999999999,65.37
BKD,2017,68.39500000000001,68.595,68.74249999999999,68.58
BKE,2017,54.2725,73.10249999999999,65.875,64.41499999999999
BKH,2017,66.07000000000001,55.81,69.44,63.775
BKI,2017,62.615,68.28,71.1275,67.33999999999999
BKNG,2017,56.612500000000004,59.9975,60.489999999999995,59.0325
BKR,2017,68.6925,66.0325,64.1875,66.30250000000001
