symbol,year,E,S,G,ESG
ACER,2021,61.8275,63.237500000000004,58.6875,61.2475
ACET,2021,57.175,56.555,61.83,58.5175
ACGL,2021,47.455000000000005,53.7775,56.142500000000005,52.457499999999996
ACGLN,2021,47.455000000000005,53.7775,56.142500000000005,52.457499999999996
ACGLO,2021,47.455000000000005,53.7775,56.142500000000005,52.457499999999996
ACHC,2021,38.6025,62.7925,63.47,54.955
ACHR,2021,57.425,55.375,66.19,59.662499999999994
ACHV,2021,59.592499999999994,59.150000000000006,63.0825,60.6075
ACI,2021,65.4075,66.195,62.379999999999995,64.66
ACIW,2021,63.879999999999995,67.44749999999999,66.05,65.7925
ACLS,2021,63.78,66.92750000000001,66.4275,65.71000000000001
ACLX,2021,64.19,60.84,62.46,62.5
ACM,2021,72.6625,63.5925,64.86749999999999,67.0425
ACMR,2021,68.295,44.75,64.8575,59.302499999999995
ACN,2021,62.67,65.765,67.2325,65.2225
ACNB,2021,57.1175,71.72500000000001,62.105000000000004,63.650000000000006
ACOR,2021,59.22,65.8125,61.875,62.302499999999995
ACR,2021,69.89,66.66,69.07000000000001,68.54
ACRE,2021,64.0625,60.254999999999995,73.4,65.90499999999999
ACRO,2021,72.53333333333335,84.29333333333334,63.076666666666675,73.3
ACRS,2021,47.99499999999999,79.86,68.6375,65.4975
ACRX,2021,49.974999999999994,59.0675,60.357499999999995,56.47
ACST,2021,61.472500000000004,62.43000000000001,62.91250000000001,62.27250000000001
ACT,2021,55.44,51.715,60.935,56.03
ACTG,2021,63.464999999999996,42.5,64.0275,56.665000000000006
ACU,2021,69.5375,59.940000000000005,63.427499999999995,64.3
ACVA,2021,59.84,56.3775,59.6775,58.6325
ACXP,2021,54.66,58.150000000000006,60.03333333333333,57.61666666666667
ADAP,2021,82.4675,85.85,57.9375,75.42
ADBE,2021,63.592499999999994,62.08749999999999,61.895,62.525
ADC,2021,60.394999999999996,62.795,71.3275,64.8375
ADER,2021,51.975,85.5475,60.0875,65.8725
ADERW,2021,51.975,85.5475,60.0875,65.8725
ADES,2021,64.725,75.5025,72.215,70.815
ADEX,2021,45.775000000000006,82.175,66.2425,64.72999999999999
ADI,2021,52.504999999999995,61.3125,68.5625,60.79
ADIL,2021,52.970000000000006,54.755,69.515,59.080000000000005
ADM,2021,71.1175,62.9525,69.33500000000001,67.80000000000001
ADMA,2021,59.589999999999996,60.345000000000006,63.82,61.2475
ADMP,2021,48.0225,60.265,62.485,56.925
ADN,2021,67.5675,61.042500000000004,67.36500000000001,65.325
ADNT,2021,71.0325,57.467499999999994,69.675,66.06
ADNWW,2021,67.5675,61.042500000000004,67.36500000000001,65.325
ADOC,2021,71.34,78.065,70.1675,73.1925
ADOCR,2021,71.34,78.065,70.1675,73.1925
ADOCW,2021,71.34,78.065,70.1675,73.1925
ADP,2021,80.32499999999999,73.4475,69.7875,74.52
ADPT,2021,52.059999999999995,64.6275,62.7975,59.82749999999999
ADRT,2021,58.57,74.95,63.68,65.73
ADSK,2021,70.3125,64.2475,62.615,65.725
ADT,2021,65.64,66.145,67.05250000000001,66.2775
ADTH,2021,54.435,88.0175,59.04,67.1625
ADTHW,2021,54.435,88.0175,59.04,67.1625
ADTN,2021,53.2475,60.9675,64.605,59.6075
ADTX,2021,50.765,71.3125,66.735,62.94
ADUS,2021,69.1375,70.9625,65.1175,68.405
ADV,2021,66.6325,56.125,68.1825,63.64500000000001
ADVM,2021,51.4375,63.56750000000001,60.51,58.5025
ADVWW,2021,66.6325,56.125,68.1825,63.64500000000001
AE,2021,64.55250000000001,40.1775,60.9825,55.235
AEAE,2021,73.73,77.295,60.815,70.61500000000001
AEAEW,2021,73.73,77.295,60.815,70.61500000000001
AEE,2021,73.56,72.235,68.82499999999999,71.5425
AEHR,2021,65.49,68.7325,59.985,64.7375
AEI,2021,65.5925,71.4575,70.275,69.1075
AEIS,2021,74.21000000000001,42.055,65.14,60.472500000000004
AEL,2021,74.76,71.2775,71.36500000000001,72.47000000000001
AEMD,2021,55.93,62.18750000000001,66.215,61.44250000000001
AEO,2021,54.325,64.45750000000001,63.27,60.682500000000005
AEP,2021,67.3675,62.1925,60.167500000000004,63.24249999999999
AEPPZ,2021,67.3675,62.1925,60.167500000000004,63.24249999999999
AES,2021,70.17250000000001,59.2625,65.4075,64.94749999999999
AESC,2021,70.17250000000001,59.2625,65.4075,64.94749999999999
AEVA,2021,59.0725,52.550000000000004,58.635000000000005,56.752500000000005
AEY,2021,57.666,66.396,72.72999999999999,65.598
AEYE,2021,52.79,76.065,70.38999999999999,66.4125
AFBI,2021,77.995,59.07,63.455,66.84
AFCG,2021,62.1075,58.0525,70.11,63.427499999999995
AFG,2021,72.135,47.235,62.86999999999999,60.7475
AFGB,2021,72.135,47.235,62.86999999999999,60.7475
AFGC,2021,72.135,47.235,62.86999999999999,60.7475
AFGD,2021,72.135,47.235,62.86999999999999,60.7475
AFGE,2021,72.135,47.235,62.86999999999999,60.7475
AFIB,2021,55.24250000000001,73.435,66.53999999999999,65.07249999999999
AFL,2021,56.55499999999999,64.4975,69.325,63.457499999999996
AFRM,2021,59.765,68.52499999999999,69.535,65.9425
AFTR,2021,56.31,77.64,66.57333333333334,66.84000000000002
AGAC,2021,53.0175,78.27749999999999,63.072500000000005,64.7875
AGBA,2021,69.3775,72.98,70.96000000000001,71.10499999999999
AGBAW,2021,69.3775,72.98,70.96000000000001,71.10499999999999
AGCO,2021,59.522499999999994,60.5625,60.602500000000006,60.23
AGE,2021,58.620000000000005,59.8125,60.487500000000004,59.642500000000005
AGEN,2021,54.1575,59.122499999999995,60.4375,57.905
AGFY,2021,61.277499999999996,51.557500000000005,66.435,59.7575
AGIL,2021,67.16749999999999,63.385,68.31750000000001,66.2875
AGIO,2021,55.737500000000004,69.175,63.947500000000005,62.955
AGL,2021,69.6975,66.37,66.045,67.37
AGLE,2021,49.875,59.050000000000004,57.074999999999996,55.3325
AGM,2021,71.19000000000001,77.57499999999999,69.80250000000001,72.8575
AGNC,2021,69.5925,76.38250000000001,67.5,71.1575
AGNCM,2021,69.5925,76.38250000000001,67.5,71.1575
AGNCN,2021,69.5925,76.38250000000001,67.5,71.1575
AGNCO,2021,69.5925,76.38250000000001,67.5,71.1575
AGNCP,2021,69.5925,76.38250000000001,67.5,71.1575
AGO,2021,66.72,62.269999999999996,69.9225,66.3075
AGR,2021,74.8625,71.4925,61.957499999999996,69.435
AGRI,2021,62.596666666666664,70.23666666666666,60.346666666666664,64.39333333333333
AGRIW,2021,62.596666666666664,70.23666666666666,60.346666666666664,64.39333333333333
AGRX,2021,76.0675,64.345,64.94,68.45249999999999
AGS,2021,58.419999999999995,64.56750000000001,58.4375,60.4725
AGTI,2021,63.14,75.705,70.36,69.735
AGX,2021,70.8825,71.0675,66.1875,69.3775
AGYS,2021,62.254999999999995,68.72,62.6275,64.53
AHCO,2021,59.1425,61.93000000000001,58.087500000000006,59.72
AHG,2021,58.65,58.91,63.82,60.46
AHH,2021,71.935,63.067499999999995,61.19499999999999,65.4
AHT,2021,51.2275,58.727500000000006,72.0375,60.66250000000001
AI,2021,62.84,59.917500000000004,62.97749999999999,61.90749999999999
AIB,2021,59.23,69.46,67.26,65.32
AIC,2021,74.4125,63.232499999999995,72.01,69.88499999999999
AIG,2021,65.215,54.817499999999995,65.9425,61.99249999999999
AIHS,2021,63.81,62.2125,71.37,65.7975
AIM,2021,70.7275,64.2175,64.55250000000001,66.5
AIMD,2021,63.6275,59.052499999999995,63.865,62.1825
AIN,2021,63.91,63.45,66.905,64.7525
AINC,2021,47.60999999999999,65.75,74.1125,62.4875
AIP,2021,63.25,64.15,66.10499999999999,64.505
AIR,2021,62.37,73.97999999999999,64.9575,67.105
AIRC,2021,62.765,62.1425,64.2425,63.05
AIRG,2021,67.84750000000001,63.542500000000004,62.0925,64.495
AIRI,2021,57.197500000000005,58.99,60.80500000000001,58.995000000000005
AIRS,2021,58.475,58.515,64.185,60.39
AIRT,2021,60.900000000000006,61.2375,69.2175,63.782500000000006
AIT,2021,40.504999999999995,71.14,70.63999999999999,60.76
AIV,2021,60.480000000000004,61.732499999999995,64.07000000000001,62.095000000000006
AIZ,2021,67.525,66.8925,68.28750000000001,67.5675
AIZN,2021,67.525,66.8925,68.28750000000001,67.5675
AJG,2021,71.41999999999999,58.49,64.66749999999999,64.8575
AJX,2021,59.985,64.3075,74.425,66.2375
AJXA,2021,59.985,64.3075,74.425,66.2375
AKA,2021,54.195,56.315,66.38,58.965
AKAM,2021,59.46000000000001,64.77,69.0375,64.425
AKBA,2021,56.5075,64.675,63.2125,61.465
AKR,2021,75.28,76.36000000000001,68.755,73.4625
AKRO,2021,61.3575,61.075,62.9125,61.78
AKTS,2021,66.2725,68.73499999999999,62.072500000000005,65.69
AKU,2021,44.87,61.69,58.61,55.06
AKYA,2021,54.51,70.8775,75.17,66.8525
AL,2021,67.3975,61.325,67.9875,65.5675
ALB,2021,73.725,69.0975,66.2525,69.6925
ALCC,2021,56.14000000000001,81.10333333333334,65.54333333333334,67.59666666666668
ALCO,2021,61.215,65.63000000000001,66.5975,64.47999999999999
ALDX,2021,50.11,58.92,60.775,56.6025
ALE,2021,71.3225,62.120000000000005,66.0025,66.47999999999999
ALEC,2021,57.905,61.2325,63.379999999999995,60.8375
ALEX,2021,68.83,76.5525,73.655,73.0125
ALG,2021,67.8075,40.442499999999995,63.7825,57.3425
ALGM,2021,69.4325,74.78,66.375,70.195
ALGN,2021,65.3825,53.80499999999999,62.7775,60.655
ALGS,2021,52.0025,53.3,60.317499999999995,55.207499999999996
ALGT,2021,60.45,58.120000000000005,68.535,62.36749999999999
ALHC,2021,59.765,73.28999999999999,66.755,66.6025
ALIM,2021,52.977500000000006,61.5125,59.0225,57.8375
ALIT,2021,74.1075,76.89999999999999,59.9525,70.3225
ALK,2021,65.6975,61.01,69.29249999999999,65.3325
ALKS,2021,68.92750000000001,59.152499999999996,60.7825,62.9525
ALKT,2021,81.99,82.66250000000001,73.64750000000001,79.42999999999999
ALL,2021,58.025,58.27,59.9125,58.735
ALLE,2021,64.9875,69.98,71.07749999999999,68.67999999999999
ALLG,2021,61.36,61.89,62.99,62.08
ALLK,2021,57.072500000000005,59.707499999999996,57.517500000000005,58.1
ALLO,2021,60.0925,60.300000000000004,66.0625,62.1525
ALLR,2021,57.5,65.485,63.785,62.254999999999995
ALLY,2021,57.762499999999996,70.5975,61.627500000000005,63.33
ALNY,2021,66.245,64.2025,62.3925,64.28
ALORW,2021,57.62,66.91,67.32,63.95
ALOT,2021,40.8775,70.24,67.5675,59.56
ALPN,2021,56.93750000000001,59.955,60.4375,59.11
ALPP,2021,76.55250000000001,64.765,64.8325,68.7175
ALRM,2021,69.98,58.69,64.7125,64.4625
ALRN,2021,56.3825,63.5175,59.7875,59.897499999999994
ALRS,2021,60.235,60.92,68.625,63.26
ALSA,2021,53.2,67.29,63.73,61.41
ALSAR,2021,53.2,67.29,63.73,61.41
ALSAW,2021,53.2,67.29,63.73,61.41
ALSN,2021,57.527499999999996,61.875,68.6525,62.6875
ALT,2021,63.455,66.25999999999999,65.99,65.2375
ALTG,2021,68.58749999999999,60.1725,66.505,65.09
ALTO,2021,60.480000000000004,59.5625,56.5775,58.875
ALTR,2021,62.31,45.8,67.0625,58.39
ALTU,2021,70.3375,73.3025,64.20249999999999,69.2825
ALTUU,2021,70.3375,73.3025,64.20249999999999,69.2825
ALTUW,2021,70.3375,73.3025,64.20249999999999,69.2825
ALV,2021,68.3475,46.46,55.38,56.7325
ALVR,2021,52.87,68.5775,60.9925,60.8125
ALX,2021,51.6525,53.2425,69.1825,58.027499999999996
ALXO,2021,56.8525,54.7275,59.212500000000006,56.93000000000001
ALYA,2021,97.07,50.0,59.73,68.93
ALZN,2021,50.923333333333325,57.199999999999996,66.61,58.24333333333334
AM,2021,66.4775,60.36749999999999,63.4675,63.4375
AMAL,2021,79.4975,69.82249999999999,64.45750000000001,71.25750000000001
AMAO,2021,71.21000000000001,72.325,65.495,69.675
AMAOW,2021,71.21000000000001,72.325,65.495,69.675
AMAT,2021,66.51750000000001,66.1425,64.6925,65.7825
AMBA,2021,63.74,51.7275,64.245,59.902499999999996
AMBC,2021,58.36000000000001,66.63,62.17,62.385000000000005
AMC,2021,58.082499999999996,69.08500000000001,65.78,64.3175
AMCR,2021,60.3125,78.30250000000001,72.60249999999999,70.405
AMCX,2021,79.6725,80.9975,68.27250000000001,76.31500000000001
AMD,2021,53.015,57.49,63.455000000000005,57.985
AME,2021,52.465,64.295,69.73500000000001,62.165
AMED,2021,85.8625,72.50999999999999,70.285,76.2175
AMEH,2021,56.214999999999996,74.3575,68.3,66.2925
AMG,2021,71.39750000000001,58.46,77.9875,69.2825
AMGN,2021,48.155,61.980000000000004,61.24,57.1225
AMH,2021,64.0025,65.325,66.34,65.22
AMK,2021,53.88999999999999,58.349999999999994,62.02250000000001,58.09
AMKR,2021,50.9225,56.24,67.355,58.1725
AMLX,2021,57.34,64.97,62.66,61.66
AMN,2021,68.9475,65.79,68.2125,67.65
AMNB,2021,58.675000000000004,61.7775,63.735,61.395
AMOT,2021,63.4,71.74,68.8925,68.01
AMP,2021,65.095,62.35249999999999,70.08500000000001,65.8425
AMPE,2021,58.6925,54.8425,62.96,58.8325
AMPG,2021,51.7225,70.91,66.74,63.125
AMPGW,2021,51.7225,70.91,66.74,63.125
AMPH,2021,52.82,55.3525,63.0675,57.08
AMPL,2021,66.215,56.195,65.41,62.605000000000004
AMPS,2021,75.7825,75.6925,65.31,72.265
AMPY,2021,71.9325,56.67,67.1175,65.24000000000001
AMR,2021,62.19499999999999,59.855000000000004,59.515,60.52250000000001
AMRC,2021,83.9475,57.839999999999996,67.19,69.66
AMRK,2021,66.80000000000001,69.79,68.3125,68.3
AMRN,2021,54.39,64.55,63.25,60.7325
AMRS,2021,76.575,75.52000000000001,70.51249999999999,74.2
AMRX,2021,72.0175,62.9225,67.5025,67.48
AMS,2021,58.76,61.015,66.8575,62.21
AMSC,2021,74.035,56.9225,64.3575,65.10499999999999
AMSF,2021,51.45,46.669999999999995,56.2425,51.455
AMST,2021,50.2775,70.6875,61.595,60.8575
AMSWA,2021,58.34,80.23,66.33250000000001,68.3
AMT,2021,64.79,56.964999999999996,67.5925,63.115
AMTB,2021,70.7175,70.015,73.7975,71.51
AMTI,2021,58.0675,59.9625,62.225,60.08749999999999
AMTX,2021,63.885,60.332499999999996,65.50750000000001,63.24
AMWD,2021,62.212500000000006,55.849999999999994,62.435,60.16499999999999
AMWL,2021,54.44,66.78999999999999,61.4,60.875
AMZN,2021,56.862500000000004,59.66,59.0475,58.52499999999999
AN,2021,55.81,69.4625,71.2025,65.4925
ANAB,2021,57.97,58.8825,65.3675,60.737500000000004
ANDE,2021,62.980000000000004,78.8325,69.73,70.51249999999999
ANEB,2021,55.85249999999999,55.832499999999996,64.8675,58.849999999999994
ANET,2021,58.8625,51.72,61.309999999999995,57.2975
ANF,2021,68.69250000000001,60.23,68.46249999999999,65.7975
ANGH,2021,60.63,63.08,61.48,61.73
ANGHW,2021,60.63,63.08,61.48,61.73
ANGI,2021,72.52250000000001,69.8625,73.00750000000001,71.80000000000001
ANGO,2021,63.205,67.005,69.44999999999999,66.55
ANIK,2021,51.93,72.80499999999999,66.175,63.64
ANIP,2021,72.95,51.8925,61.135,61.9925
ANIX,2021,60.44500000000001,47.3125,59.635000000000005,55.7975
ANNX,2021,55.66,58.27499999999999,62.677499999999995,58.870000000000005
ANSS,2021,73.7725,65.2975,69.775,69.61500000000001
ANVS,2021,43.49249999999999,76.24000000000001,64.3325,61.3525
ANZU,2021,48.105000000000004,81.825,66.32249999999999,65.4175
ANZUW,2021,48.105000000000004,81.825,66.32249999999999,65.4175
AOGO,2021,67.93,75.23,62.36,68.51
AOGOW,2021,67.93,75.23,62.36,68.51
AOMR,2021,81.06333333333333,64.21,74.2,73.15666666666667
AON,2021,60.032500000000006,73.8775,72.9825,68.965
AORT,2021,57.7925,60.522499999999994,63.537499999999994,60.6175
AOS,2021,59.2025,44.5925,71.1075,58.3
AOSL,2021,61.095,58.537499999999994,72.0925,63.9075
AOUT,2021,63.03,58.795,68.7775,63.535000000000004
AP,2021,67.61,65.2425,66.25999999999999,66.37
APA,2021,64.52000000000001,75.83250000000001,72.475,70.94500000000001
APAC,2021,54.26666666666667,71.16,74.21999999999998,66.54666666666667
APAM,2021,49.25,67.0675,75.22,63.845
APCA,2021,70.38,67.33,68.62,68.78
APCX,2021,70.40499999999999,62.777499999999996,68.1725,67.11749999999999
APCXW,2021,70.40499999999999,62.777499999999996,68.1725,67.11749999999999
APD,2021,76.7375,58.8525,66.405,67.33250000000001
APDN,2021,74.3,58.215,65.7425,66.08500000000001
APEI,2021,71.4675,62.7175,61.725,65.3025
APG,2021,55.89750000000001,56.185,60.29,57.457499999999996
APGB,2021,59.897499999999994,85.07,72.8775,72.6125
APH,2021,65.1125,69.75999999999999,70.39500000000001,68.4225
APLE,2021,60.85,69.53,66.815,65.73
APLS,2021,58.47,64.2975,60.2975,61.02
APLT,2021,59.1425,59.2125,66.2,61.5175
APMI,2021,64.76333333333334,75.27666666666666,66.29666666666667,68.77666666666669
APMIU,2021,64.76333333333334,75.27666666666666,66.29666666666667,68.77666666666669
APMIW,2021,64.76333333333334,75.27666666666666,66.29666666666667,68.77666666666669
APOG,2021,51.34,63.3375,67.215,60.629999999999995
APP,2021,65.2675,64.60249999999999,70.7975,66.8875
APPF,2021,62.375,63.0,68.20500000000001,64.525
APPN,2021,70.89750000000001,77.99000000000001,69.9575,72.94749999999999
APPS,2021,71.31,68.9075,67.47999999999999,69.22999999999999
APRE,2021,52.654999999999994,51.35249999999999,69.095,57.7025
APRN,2021,57.502500000000005,62.915,67.0025,62.4725
APT,2021,57.58500000000001,70.2425,68.29,65.3725
APTM,2021,66.55333333333333,82.99333333333334,65.56333333333333,71.7
APTMU,2021,66.55333333333333,82.99333333333334,65.56333333333333,71.7
APTMW,2021,66.55333333333333,82.99333333333334,65.56333333333333,71.7
APTO,2021,53.595000000000006,58.489999999999995,61.5925,57.8925
APTV,2021,76.24,63.5125,79.0,72.9175
APVO,2021,57.685,60.605000000000004,61.085,59.792500000000004
APXI,2021,53.7,68.23,66.76,62.9
APXIW,2021,53.7,68.23,66.76,62.9
APYX,2021,74.1225,68.80000000000001,59.575,67.5
AQB,2021,63.34,63.72,60.2725,62.445
AQMS,2021,53.1975,64.0575,64.065,60.440000000000005
AQST,2021,55.945,69.5275,70.11,65.19500000000001
AR,2021,70.57,68.75750000000001,69.1075,69.47749999999999
ARAV,2021,71.36500000000001,67.0025,66.73750000000001,68.36749999999999
ARAY,2021,56.73,56.4625,61.529999999999994,58.2425
ARC,2021,39.957499999999996,75.45750000000001,66.6325,60.68000000000001
ARCB,2021,63.835,75.11749999999999,62.262499999999996,67.0725
ARCC,2021,70.125,64.89750000000001,75.1125,70.045
ARCH,2021,64.385,63.865,63.85000000000001,64.0325
ARCT,2021,60.8425,58.802499999999995,67.0325,62.224999999999994
ARDX,2021,47.620000000000005,68.42000000000002,62.647499999999994,59.5625
ARE,2021,68.5,67.115,64.9625,66.86000000000001
AREB,2021,56.6975,63.5275,64.8825,61.7025
AREBW,2021,56.6975,63.5275,64.8825,61.7025
AREC,2021,60.9775,57.6675,54.485,57.714999999999996
AREN,2021,51.275,66.4725,73.6,63.7825
ARES,2021,68.14750000000001,62.0775,72.965,67.73
ARGD,2021,50.32,30.537499999999998,66.9625,49.275
ARGO,2021,50.32,30.537499999999998,66.9625,49.275
ARHS,2021,65.83500000000001,45.53,67.63499999999999,59.665
ARI,2021,57.7475,60.3275,73.6825,63.919999999999995
ARIS,2021,68.02,57.835,67.745,64.535
ARIZ,2021,26.17,82.32,67.76,58.75
ARIZW,2021,26.17,82.32,67.76,58.75
ARKO,2021,62.1925,61.714999999999996,67.65,63.852500000000006
ARKOW,2021,62.1925,61.714999999999996,67.65,63.852500000000006
ARKR,2021,80.65,54.7775,70.0375,68.4875
ARL,2021,70.4325,56.0075,71.805,66.0825
ARLO,2021,59.925,50.1725,64.55250000000001,58.220000000000006
ARLP,2021,61.385,60.575,66.2,62.722500000000004
ARMK,2021,59.684000000000005,75.60600000000001,56.50599999999999,63.932
ARMP,2021,55.955,59.222500000000004,63.4825,59.5525
ARNC,2021,69.83749999999999,59.9075,63.3725,64.3725
AROC,2021,64.065,64.19749999999999,62.8125,63.6925
AROW,2021,51.915,72.53999999999999,61.287499999999994,61.9125
ARQQ,2021,50.535,55.379999999999995,64.335,56.75
ARQT,2021,56.8625,62.1925,66.89,61.9825
ARR,2021,61.435,73.965,68.045,67.815
ARRW,2021,40.84,75.7025,61.8075,59.447500000000005
ARRWW,2021,40.84,75.7025,61.8075,59.447500000000005
ARRY,2021,65.885,59.25750000000001,64.0775,63.06999999999999
ARTEW,2021,55.975,78.38,61.93,65.425
ARTL,2021,58.534000000000006,58.852,58.774,58.71999999999999
ARTNA,2021,61.7475,68.2575,55.862500000000004,61.9575
ARTW,2021,58.325,47.105,68.14500000000001,57.8575
ARVN,2021,53.925000000000004,87.61500000000001,66.76,69.435
ARW,2021,58.7325,63.92,70.35249999999999,64.3325
ARWR,2021,56.682500000000005,70.1175,67.43,64.74499999999999
ARYD,2021,51.457499999999996,74.4925,69.15,65.03
ASAN,2021,64.4,66.7475,64.365,65.17
ASB,2021,60.7975,69.5875,65.48500000000001,65.29
ASCA,2021,41.44,67.9,62.72,57.35
ASCAR,2021,41.44,67.9,62.72,57.35
ASGN,2021,51.945,73.4175,59.695,61.682500000000005
ASH,2021,66.4225,53.8425,63.995000000000005,61.42
ASIX,2021,71.5975,69.89,68.30250000000001,69.9325
ASLE,2021,80.215,70.4675,70.77749999999999,73.8225
ASMB,2021,51.27,56.415,61.809999999999995,56.5
ASO,2021,63.195,69.42750000000001,68.0325,66.88499999999999
ASPA,2021,57.99666666666667,64.83333333333333,61.86666666666667,61.56666666666666
ASPAW,2021,57.99666666666667,64.83333333333333,61.86666666666667,61.56666666666666
ASPN,2021,68.76,62.14,67.39750000000001,66.10249999999999
ASPS,2021,73.9425,80.82000000000001,72.58,75.78
ASRT,2021,71.465,68.1825,61.9075,67.185
ASRV,2021,78.3425,74.6575,70.195,74.4
ASTC,2021,63.982499999999995,54.5625,65.51,61.3475
ASTE,2021,72.33000000000001,55.127500000000005,61.477500000000006,62.9775
ASTI,2021,59.6075,63.037499999999994,61.915,61.519999999999996
ASTL,2021,50.0,65.92,55.84,57.26
ASTR,2021,53.160000000000004,68.13250000000001,64.8525,62.050000000000004
ASTS,2021,59.225,66.02,65.4575,63.567499999999995
ASTSW,2021,59.225,66.02,65.4575,63.567499999999995
ASUR,2021,82.1675,74.6,70.3625,75.70750000000001
ASXC,2021,61.76500000000001,58.39,63.05,61.067499999999995
ASYS,2021,66.54499999999999,58.6275,65.1525,63.445
ATAI,2021,60.913333333333334,56.89333333333334,68.39666666666666,62.06666666666666
ATAQ,2021,49.3725,73.62,71.17,64.7175
ATEC,2021,54.53,73.37,62.150000000000006,63.349999999999994
ATEK,2021,66.475,69.94,63.855000000000004,66.76
ATEN,2021,58.9425,53.6275,65.0475,59.207499999999996
ATER,2021,56.7325,64.7025,63.515,61.6475
ATEX,2021,65.125,66.70750000000001,63.4975,65.11
ATGE,2021,64.005,66.8375,62.559999999999995,64.47
ATHA,2021,62.4925,61.775,62.765,62.3425
ATHE,2021,57.8,62.54,64.78,61.71
ATHX,2021,58.6325,61.6975,68.3075,62.877500000000005
ATI,2021,70.6425,63.0,58.370000000000005,64.005
ATIF,2021,60.48,55.32,62.52,59.44
ATIP,2021,70.6175,66.44500000000001,65.1425,67.4025
ATKR,2021,46.275000000000006,60.96,65.9125,57.7175
ATLC,2021,56.32,61.865,62.22,60.135000000000005
ATLCL,2021,56.32,61.865,62.22,60.135000000000005
ATLCP,2021,56.32,61.865,62.22,60.135000000000005
ATLO,2021,62.8775,58.7975,62.97,61.550000000000004
ATNF,2021,64.3825,69.29,67.83000000000001,67.16749999999999
ATNFW,2021,64.3825,69.29,67.83000000000001,67.16749999999999
ATNI,2021,72.51750000000001,71.23,66.125,69.9575
ATNM,2021,56.36750000000001,49.754999999999995,59.945,55.355
ATO,2021,76.3975,59.6375,66.64,67.5575
ATOM,2021,66.68249999999999,54.0975,58.160000000000004,59.650000000000006
ATOS,2021,46.2475,52.75000000000001,58.5325,52.50750000000001
ATR,2021,74.2825,71.9425,71.72,72.64999999999999
ATRA,2021,52.6825,67.07750000000001,60.584999999999994,60.114999999999995
ATRC,2021,70.655,77.9425,63.5725,70.7225
ATRI,2021,47.1475,58.3975,54.28,53.275000000000006
ATRO,2021,52.872499999999995,62.8925,59.51,58.425
ATSG,2021,61.31,65.9575,68.1575,65.14
ATUS,2021,73.2325,55.2375,70.1225,66.195
ATVI,2021,72.91499999999999,72.07249999999999,67.14999999999999,70.7125
ATXG,2021,50.555,60.434999999999995,56.98500000000001,55.989999999999995
ATXI,2021,50.197500000000005,55.51,60.290000000000006,55.3325
